token	lemma	POS	morph	treated
Bel	bel1	ADVgen	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	Bel
mest	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mest
quant	cant1	CONsub	MORPH=empty	quant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
repairier	repairier	VERinf	MORPH=empty	repairier
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
tanz	tant	NOMcom	NOMB.=s|GENRE=m|CAS=r	tanz
d	de	PRE	MORPH=empty	d
este	estre1	VERcjg	NOMB.=s|GENRE=m|CAS=r	este
et	et	CONcoo	MORPH=empty	et
raverdir	reverdir	VERinf	MORPH=empty	raverdir
et	et	CONcoo	MORPH=empty	et
i	i2	PROadv	MORPH=empty	i
oi	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	oi
ces	cest	DETdem	NOMB.=p|GENRE=m|CAS=r	ces
oisiauz	oisel	NOMcom	NOMB.=p|GENRE=m|CAS=r	oisiauz
renuoisier	renoveler	VERinf	MORPH=empty	renuoisier
chascun	chascun	DETind	NOMB.=s|GENRE=m|CAS=r	chascun
chanter	chanter	VERinf	MORPH=empty	chanter
et	et	CONcoo	MORPH=empty	et
resbaudir	resbaudir	VERinf	MORPH=empty	resbaudir
adonques	adonc	ADVgen	DEGRE=-	adonques
vueill	voloir	ADJqua	NOMB.=s	vueill
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
proier	priier	VERinf	MORPH=empty	proier
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
pour	por2	PRE	MORPH=empty	pour
cui	que2	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
souspir	sospirer	VERinf	PERS.=1	souspir
et	et	CONcoo	MORPH=empty	et
quant	cant1	CONsub	MORPH=empty	quant
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
i	i2	PROadv	MORPH=empty	i
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
aidier	aidier	VERinf	MORPH=empty	aidier
he	en1	OUT	MORPH=empty	he
las	las	ADVgen	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	las
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
laira	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	laira
donc	donc	ADVgen	DEGRE=-	donc
morir	morir	VERinf	MORPH=empty	morir
ahi	avoir	VERcjg	MORPH=empty	ahi
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
