token	lemma	POS	morph	treated
N	ne1	ADVneg	MORPH=empty	N
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
a	a3	PRE	MORPH=empty	a
soi	estre1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	soi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
eimme	amer1	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	eimme
loiaumer	lëaument	VERinf	MORPH=empty	loiaumer
coraument	coranement	ADVgen	MORPH=empty	coraument
ne	ne2	CONcoo	MORPH=empty	ne
cil	cel	DETdem	NOMB.=s|GENRE=m|CAS=n	cil
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
qu	que4	PROrel	NOMB.=s|GENRE=f	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
destraindre	destreindre	VERinf	MORPH=empty	destraindre
et	et	CONcoo	MORPH=empty	et
sachiez	savoir	VERcjg	MODE=sub|PERS.=2|NOMB.=p	sachiez
bien	bien1	ADVgen	DEGRE=p	bien
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
desfent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	desfent
u	o3	PROrel	NOMB.=s	u
qu	que4	CONsub	NOMB.=s	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
ne	ne1	ADVneg	MORPH=empty	ne
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	porroit
a	a3	PRE	MORPH=empty	a
haute	haut	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	haute
homour	omor	NOMcom	NOMB.=s|GENRE=m|CAS=r	homour
ataindre	ataindre	VERinf	MORPH=empty	ataindre
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
viguerouz	vigoros	NOMcom	NOMB.=s|GENRE=m|CAS=n	viguerouz
ne	ne1	CONcoo	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	s
i	i2	PROadv	MORPH=empty	i
pueent	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	pueent
desfendre	defendre	VERinf	MORPH=empty	desfendre
maiz	mais1	CONcoo	GENRE=m|CAS=r	maiz
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
miuz	mieus	ADVgen	DEGRE=c	miuz
vaut	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vaut
ancoiz	ainçois	ADVgen	NOMB.=p|GENRE=m|CAS=r|DEGRE=-	ancoiz
si	si	ADVgen	DEGRE=-	si
leisse	laissier	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f	leisse
prendre	prendre	VERinf	MORPH=empty	prendre
d	de	PRE	MORPH=empty	d
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
tuit	tot	DETind	NOMB.=p|GENRE=m|CAS=n	tuit
li	le	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=n	li
bien	bien1	NOMcom	GENRE=m|CAS=n|DEGRE=p	bien
a	avoir	PRE	TEMPS=pst	a
devise	deviser	NOMcom	NOMB.=s|GENRE=f|CAS=r	devise
u	où	CONcoo	MORPH=empty	u
ne	ne2	CONcoo	MORPH=empty	ne
ja	ja	ADVgen	DEGRE=-	ja
sanz	sans	PRE	MORPH=empty	sanz
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
n	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
conquise	conquerre	VERppe	MODE=sub|TEMPS=pst|NOMB.=s|CAS=r	conquise
Faus	fauc	NOMpro	NOMB.=s|GENRE=m|CAS=r	Faus
et	et	CONcoo	MORPH=empty	et
felons	felon	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	felons
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
ceus	cel	PROdem	NOMB.=p|GENRE=m|CAS=r	ceus
conmunement	comunement2	ADVgen	GENRE=m|DEGRE=p	conmunement
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
se	soi1	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	se
painnent	pener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	painnent
d	de	PRE	MORPH=empty	d
abaissier	abaissier	VERinf	MORPH=empty	abaissier
et	et	CONcoo	MORPH=empty	et
destraindre	destreindre	VERinf	MORPH=empty	destraindre
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
et	et	CONcoo	MORPH=empty	et
honour	onor	NOMcom	NOMB.=s|GENRE=m|CAS=r	honour
sanz	sans	PRE	MORPH=empty	sanz
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
amendement	amendement	NOMcom	NOMB.=s|GENRE=m|CAS=r	amendement
maiz	mais1	ADVgen	CAS=r|DEGRE=c	maiz
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
pour	por2	PRE	MORPH=empty	pour
eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	eus
remaindre	remanoir	VERinf	MORPH=empty	remaindre
mal	mal1	ADVgen	DEGRE=p	mal
mont	mout	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
fait	faire	VERppe	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=m	fait
ne	ne2	CONcoo	MORPH=empty	ne
ja	ja	ADVgen	DEGRE=-	ja
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
n	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
mendre	menor	VERinf	MORPH=empty	mendre
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
volente	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volente
de	de	PRE	MORPH=empty	de
servir	servir	VERinf	MORPH=empty	servir
ne	ne2	CONcoo	MORPH=empty	ne
d	de	PRE	MORPH=empty	d
atendre	atendre	VERinf	MORPH=empty	atendre
si	si	ADVgen	DEGRE=-	si
servirai	servir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	servirai
et	et	CONcoo	MORPH=empty	et
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
en	en1	PRE	MORPH=empty	en
quel	quel1	DETint	NOMB.=s|GENRE=f|CAS=r	quel
guise	guise	NOMcom	NOMB.=s|GENRE=f|CAS=r	guise
vuiegne	venir	VERcjg	MODE=sub|NOMB.=s	vuiegne
si	si	ADVgen	DEGRE=-	si
