token	lemma	POS	morph	treated
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	Je
ne	ne1	ADVneg	MORPH=empty	ne
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
mes	mais1	ADVgen	MORPH=empty	mes
nului	nul	PROind	NOMB.=s|GENRE=m|CAS=r	nului
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
gent	gent1	NOMcom	TEMPS=pst|NOMB.=s|GENRE=m|CAS=n	gent
ne	ne2	CONcoo	MORPH=empty	ne
chant	chanter	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=m	chant
ne	ne2	CONcoo	MORPH=empty	ne
volentier	volentiers	ADVgen	DEGRE=-	volentier
face	faire	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s	face
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=r	feste
ne	ne2	CONcoo	MORPH=empty	ne
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
u	où	CONcoo	NOMB.=s	u
porce	por2+ce1	PRE.PROdem	NOMB.=s|GENRE=n|CAS=r	porce
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
ge	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ge
demore	demorer	NOMcom	NOMB.=s	demore
longuement	longement2	ADVgen	DEGRE=-	longuement
que	que4	CONsub	MORPH=empty	que
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
chante	chanter	NOMcom	NOMB.=s|GENRE=f|CAS=r	chante
einsi	ainsi	ADVgen	DEGRE=-	einsi
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
soloie	soloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	soloie
ne	ne2	CONcoo	MORPH=empty	ne
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
n	ne1	ADVneg	MORPH=empty	n
aurai	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	aurai
eu	en1+le	VERppe	NOMB.=s|GENRE=m|CAS=r	eu
conmandement	comandement	NOMcom	NOMB.=s|GENRE=m|CAS=r	conmandement
u	o3	CONcoo	MORPH=empty	u
por	por2	PRE	MORPH=empty	por
ice	ice2	DETdem	NOMB.=s|GENRE=n|CAS=r	ice
saige	sage	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	saige
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
folement	folement	ADVgen	DEGRE=-	folement
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
chançon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chançon
por	por2	PRE	MORPH=empty	por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que2	PROrel	CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
voldroie	voloir	VERcjg	MODE=con|PERS.=1|NOMB.=s	voldroie
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
reprendre	reprendre1	VERinf	MORPH=empty	reprendre
Grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	Grant
pechie	pechié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pechie
fait	faire	VERcjg	NOMB.=s|CAS=r	fait
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
fin	fin2	ADJqua	PERS.=1|NOMB.=s|GENRE=m|CAS=n|DEGRE=p	fin
ami	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	ami
reprent	reprendre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	reprent
n	ne2	CONcoo	MORPH=empty	n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n	ne1	ADVneg	MORPH=empty	n
aime	amer1	VERcjg	MODE=ind|PERS.=3|NOMB.=s	aime
pas	pas	ADVneg	MORPH=empty	pas
malement	malement	ADVgen	DEGRE=p	malement
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
por	por2	PRE	MORPH=empty	por
dis	dis1	PROcar	TEMPS=pst|NOMB.=s	dis
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
chastoie	chastiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	chastoie
u	o3	CONcoo	MORPH=empty	u
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
costume	costume	NOMcom	NOMB.=s|GENRE=f|CAS=n	costume
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
tex	tel	ADJind	NOMB.=s|GENRE=m|CAS=n	tex
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
fins	fin2	ADJqua	NOMB.=p|GENRE=m|CAS=r	fins
amans	amant	NOMcom	NOMB.=p|GENRE=f|CAS=r	amans
plus	plus	ADVgen	DEGRE=-	plus
pense	penser	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=f	pense
a	a3	PRE	MORPH=empty	a
li	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	li
u	où	PROrel	NOMB.=s|CAS=i	u
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
plus	plus	ADVgen	DEGRE=-	plus
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
desroie	desrëer	VERcjg	MODE=ind|PERS.=3|NOMB.=s	desroie
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
en	en1	PRE	MORPH=empty	en
amor	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amor
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3	a
tot	tot	DETind	NOMB.=s	tot
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
u	o3	CONcoo	GENRE=m	u
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
soffrir	sofrir	VERinf	MORPH=empty	soffrir
bien	bien1	ADVgen	DEGRE=p	bien
u	o3	CONcoo	MORPH=empty	u
mal	mal1	ADVgen	DEGRE=p	mal
merciant	mercïer	VERppa	NOMB.=s	merciant
u	o3	PROrel	MORPH=empty	u
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
einsi	ainsi	ADVgen	DEGRE=-	einsi
ne	ne1	ADVneg	MORPH=empty	ne
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
se	soi1	CONsub	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
foloie	foloiier	VERcjg	MODE=sub|PERS.=3|NOMB.=s	foloie
ne	ne2	CONcoo	MORPH=empty	ne
ja	ja	ADVgen	DEGRE=-	ja
n	ne1	ADVneg	MORPH=empty	n
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	aura
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
en	en1	PRE	MORPH=empty	en
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
vivant	vivre1	NOMcom	NOMB.=s|GENRE=m|CAS=r	vivant
si	se	ADVgen	DEGRE=-	si
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
aist	aidier	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	aist
dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r	dex
onques	onque	ADVgen	DEGRE=-	onques
ne	ne1	ADVneg	MORPH=empty	ne
vi	vëoir	VERcjg	MODE=ind|PERS.=1	vi
nului	nul	PROind	NOMB.=s|GENRE=m|CAS=r	nului
tres	très	ADVgen	DEGRE=-	tres
bien	bien1	ADVgen	DEGRE=p	bien
amer	amer1	VERinf	MORPH=empty	amer
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
poist	peser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	poist
retraire	retraire	VERinf	MORPH=empty	retraire
u	où	CONcoo	CAS=i	u
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
fox	fol3	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	fox
u	o3	CONcoo	GENRE=m	u
felu	felon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	felu
plains	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	plains
d	de	PRE	MORPH=empty	d
anui	enui	NOMcom	NOMB.=s|GENRE=m|CAS=r	anui
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
autrement	autrement	ADVgen	DEGRE=-	autrement
velt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	velt
mener	mener	VERinf	MORPH=empty	mener
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
afaire	afaire2	NOMcom	NOMB.=s|GENRE=f|CAS=r	afaire
haie	häir	VERppe	MODE=sub|NOMB.=s|GENRE=f|CAS=r	haie
saviez	savoir	VERcjg	MODE=ind|NOMB.=s	saviez
este	estre1	VERppe	PERS.=3|NOMB.=s|GENRE=m	este
