token	lemma	POS	morph	treated
Quant	cant1	CONsub	MORPH=empty	Quant
flours	flor1	NOMcom	NOMB.=p|GENRE=f|CAS=n	flours
et	et	CONcoo	MORPH=empty	et
glais	glait	NOMcom	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	glais
et	et	CONcoo	MORPH=empty	et
verdure	verdor	NOMcom	NOMB.=s|GENRE=f|CAS=n	verdure
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
esloigne	esloignier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	esloigne
que	que4	CONsub	MORPH=empty	que
cist	cest	DETdem	NOMB.=s|GENRE=m|CAS=n	cist
oisel	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=n	oisel
n	ne1	ADVneg	MORPH=empty	n
osent	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	osent
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
mot	mot	NOMcom	NOMB.=s|GENRE=m|CAS=r	mot
souner	soner	VERinf	MORPH=empty	souner
pour	por2	PRE	MORPH=empty	pour
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
froidour	froidure	NOMcom	NOMB.=s|GENRE=f|CAS=r	froidour
chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=r	chascuns
doute	dote	NOMcom	NOMB.=s|CAS=r	doute
et	et	CONcoo	MORPH=empty	et
resoigne	resoignier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	resoigne
trusqu	trovus	ADVgen	GENRE=m	trusqu
al	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	al
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	biau
tanz	tant	NOMcom	CAS=r	tanz
que	que2	CONsub	MORPH=empty	que
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
soelent	soloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	soelent
chanter	chanter	VERinf	MORPH=empty	chanter
maiz	mais1	CONcoo	GENRE=m|CAS=r|DEGRE=c	maiz
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	chant
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
oublier	oblïer	VERinf	NOMB.=s	oublier
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
riens	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	riens
dont	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	dont
dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	dex
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
doigne	doner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doigne
quar	car	CONcoo	DEGRE=-	quar
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
et	et	CONcoo	MORPH=empty	et
viennent	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	viennent
mi	mon1	DETpos	NOMB.=p|GENRE=m|CAS=n	mi
penser	penser	VERinf	MORPH=empty	penser
Conment	coment1	ADVsub	MORPH=empty	Conment
qu	que4	CONsub	MORPH=empty	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
joie	joie	NOMcom	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=r	joie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
guerredoigne	guerroiier2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	guerredoigne
mout	mout	ADVgen	DEGRE=-	mout
mile	mil1	PROcar	GENRE=m|CAS=n	mile
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
fait	faire	VERppe	NOMB.=s|GENRE=m|CAS=r	fait
longuement	longement2	ADVgen	DEGRE=-	longuement
desirrer	desirrer	VERinf	MORPH=empty	desirrer
si	si	ADVgen	DEGRE=-	si
com	come1	CONsub	MORPH=empty	com
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	celui
com	come1	CONsub	MORPH=empty	com
delaie	delaiier1	VERcjg	MODE=sub|PERS.=3|NOMB.=s|GENRE=f	delaie
et	et	CONcoo	MORPH=empty	et
pourloigne	porloigne	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|CAS=r	pourloigne
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
voloir	voloir	NOMcom	NOMB.=s|GENRE=m|CAS=r	voloir
grever	grever	VERinf	MORPH=empty	grever
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
ne	ne1	ADVneg	MORPH=empty	ne
di	dire	VERcjg	MODE=ind|PERS.=1|NOMB.=s	di
pas	pas	ADVneg	MORPH=empty	pas
com	come1	CONsub	MORPH=empty	com
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	puisse
trop	trop	ADVgen	DEGRE=-	trop
amer	amer1	VERinf	MORPH=empty	amer
ne	ne2	CONcoo	MORPH=empty	ne
quele	quel1	PROrel	NOMB.=s|GENRE=f|CAS=r	quele
ja	ja	ADVgen	DEGRE=-	ja
