token	lemma	POS	morph	treated
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
que	que4	CONsub	GENRE=n	que
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
de	de	PRE	MORPH=empty	de
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
partis	partir	VERppe	NOMB.=s|GENRE=m|CAS=r	partis
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vueill	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	vueill
encore	encore	ADVgen	DEGRE=-	encore
que	que4	CONsub	MORPH=empty	que
meschans	meschien	NOMcom	NOMB.=s|GENRE=m|CAS=n	meschans
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
par	par	PRE	MORPH=empty	par
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tout
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
departis	departir	VERppe	NOMB.=s|GENRE=m|CAS=r	departis
contre	contre	PRE	MORPH=empty	contre
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
verdure	verdu	NOMcom	NOMB.=s|GENRE=f|CAS=r	verdure
dutanz	doter2	VERppa	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	dutanz
quar	car	CONcoo	DEGRE=-	quar
mout	mout	ADVgen	DEGRE=-	mout
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
este	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r	este
fins	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=n	fins
amans	amen	ADJqua	NOMB.=s|GENRE=m|CAS=n	amans
n	ne2	CONcoo	MORPH=empty	n
encore	encore	ADVgen	DEGRE=-	encore
n	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
repentanz	repentir	VERppa	NOMB.=s|GENRE=m|CAS=n	repentanz
pour	por2	PRE	MORPH=empty	pour
