token	lemma	POS	morph	treated
de	de	PRE	MORPH=empty	de
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
loial	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	loial
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
souvent	sovent	ADVgen	DEGRE=-	souvent
pitiez	pitié	NOMcom	NOMB.=p|GENRE=f|CAS=n	pitiez
et	et	CONcoo	MORPH=empty	et
remembrance	remembrance	NOMcom	NOMB.=s|CAS=n	remembrance
si	si	ADVgen	DEGRE=-	si
que	que4	CONsub	MORPH=empty	que
ja	ja	ADVgen	DEGRE=-	ja
marz	marz	NOMcom	NOMB.=s|CAS=n	marz
a	a3	PRE	TEMPS=pst|PERS.=3	a
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
de	de	PRE	MORPH=empty	de
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
n	ne1	ADVneg	MORPH=empty	n
oublierai	oblïer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	oublierai
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
vis	vif	NOMcom	NOMB.=s|GENRE=m|CAS=r	vis
ne	ne2	CONcoo	MORPH=empty	ne
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
samblance	semblance	NOMcom	NOMB.=s|GENRE=f|CAS=r	samblance
porquant	porcant	ADVgen	NOMB.=s|DEGRE=p	porquant
s	son4	CONsub	PERS.=3|GENRE=f|CAS=r	s
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veut
pluz	plus	ADVgen	DEGRE=-	pluz
soufrir	sofrir	VERinf	MORPH=empty	soufrir
qu	que4	CONsub	MORPH=empty	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
de	de	PRE	MORPH=empty	de
touz	tot	PROind	NOMB.=p|GENRE=m|CAS=r	touz
ne	ne1	ADVneg	MORPH=empty	ne
face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	face
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
pleisir	plaisir	NOMcom	NOMB.=s|GENRE=m|CAS=r	pleisir
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
toutes	tot	DETind	NOMB.=p|GENRE=f|CAS=r	toutes
maiz	mais1	NOMcom	NOMB.=p|GENRE=f|CAS=r	maiz
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
avenir	avenir	VERinf	MORPH=empty	avenir
que	que4	CONsub	MORPH=empty	que
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
moie	mien	PROpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	moie
aie	avoir	VERcjg	MODE=sub|PERS.=3|NOMB.=s	aie
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esperance
Conment	coment1	ADVint	DEGRE=-	Conment
porroie	pöoir	VERcjg	MODE=con|PERS.=1|NOMB.=s	porroie
avoir	avoir	VERinf	MORPH=empty	avoir
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esperance
de	de	PRE	MORPH=empty	de
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
loial	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	loial
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
as	a3+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	as
ieuz	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	ieuz
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
