token	lemma	POS	morph	treated
U	que4	OUT	NOMB.=s|GENRE=m|CAS=n	U
ne	ne1	CONcoo	MORPH=empty	ne
chançon	chançon	NOMcom	MODE=ind|NOMB.=s	chançon
encor	encore	ADVgen	DEGRE=-	encor
vueil	voloir	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s	vueil
faire	faire	VERinf	MORPH=empty	faire
por	por2	PRE	MORPH=empty	por
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
conforter	conforter	VERinf	MORPH=empty	conforter
por	por2	PRE	MORPH=empty	por
celi	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celi
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
dueil	duel	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s	dueil
vueil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	vueil
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r	chant
renoveler	renoveler	VERinf	MORPH=empty	renoveler
por	por2	PRE	MORPH=empty	por
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
de	de	PRE	MORPH=empty	de
chanter	chanter	VERinf	MORPH=empty	chanter
quequntiene	querine	ADJqua	NOMB.=s|GENRE=f|CAS=r	quequntiene
chant	chant2	VERppa	NOMB.=s|GENRE=m	chant
mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mi
oeil	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=n	oeil
tornent	torner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	tornent
souvent	sovent	ADVgen	TEMPS=pst|NOMB.=p|DEGRE=-	souvent
Simple	simple	NOMpro	NOMB.=s|GENRE=m|CAS=r	Simple
franche	franc1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	franche
sanz	sans	PRE	MORPH=empty	sanz
orgueil	orgueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	orgueil
cuidai	cuidier1	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	cuidai
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
trover	trover	VERinf	MORPH=empty	trover
moult	mout	ADVgen	DEGRE=-	moult
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
en	en1	PROadv	MORPH=empty	en
plorer	plorer	VERinf	MORPH=empty	plorer
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fu
de	de	PRE	MORPH=empty	de
bel	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bel
acuel	acuel	PROind	NOMB.=s|GENRE=m|CAS=r	acuel
si	si	ADVgen	DEGRE=-	si
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	fist
pour	por2	PRE	MORPH=empty	pour
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
grever	grever	VERinf	MORPH=empty	grever
si	si	ADVgen	DEGRE=-	si
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
a	a3	PRE	MORPH=empty	a
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	li
mi	mien	NOMcom	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mi
penser	penser	VERinf	MORPH=empty	penser
que	que4	CONsub	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
nuit	nuit	NOMcom	NOMB.=s|GENRE=f|CAS=r	nuit
quant	cant1	CONsub	MORPH=empty	quant
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
some	some3	NOMcom	MODE=ind|NOMB.=s|GENRE=m	some
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
vet	aler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vet
mes	mon1	DETpos	PERS.=1|NOMB.=s|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuers
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
crier	crïer2	VERinf	MORPH=empty	crier
En	en1	PRE	MORPH=empty	En
dormant	dormir	NOMcom	NOMB.=s|GENRE=m	dormant
en	en1	PRE	MORPH=empty	en
veillant	veillant	VERppa	NOMB.=s|GENRE=m	veillant
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	dou
tot	tot	PROind	NOMB.=s|GENRE=n|CAS=r	tot
a	a3	PRE	MORPH=empty	a
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	lui
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
prie	priier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	prie
doucement	doucement	ADVgen	DEGRE=-	doucement
com	come1	CONsub	MORPH=empty	com
a	a3	PRE	TEMPS=pst	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r	merci
en	en1	PRE	MORPH=empty	en
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
pitie	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pitie
tant	tant	ADVgen	DEGRE=-	tant
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fi	fi2	VERcjg	MODE=ind|PERS.=3|NOMB.=s	fi
quequnt	contque	CONsub	MODE=ind|NOMB.=p	quequnt
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
pens	pens	VERcjg	PERS.=1|NOMB.=s|CAS=n	pens
durement	durement2	ADVgen	DEGRE=-	durement
de	de	PRE	MORPH=empty	de
joie	Joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
toz	tot	DETind	NOMB.=p|CAS=r|DEGRE=-	toz
mentrobli	mentorber	VERcjg	GENRE=m	mentrobli
Ioie	-	DETpos	NOMB.=s|GENRE=f|CAS=r	Ioie
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r	duel
a	a3	PRE	MORPH=empty	a
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
souvent	sovent	ADVgen	TEMPS=pst|DEGRE=-	souvent
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
le	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
mien	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mien
mal	mal1	NOMcom	NOMB.=s|DEGRE=p	mal
asenti	assentir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	asenti
mes	mon1	DETpos	PERS.=1|GENRE=m|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuers
pleure	plorer	VERcjg	NOMB.=s	pleure
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
en	en1	PROadv	MORPH=empty	en
chanteinisi	chantelier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	chanteinisi
mont	mont	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
mi	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mi
oeil	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	oeil
trai	traire	VERcjg	MODE=ind|PERS.=1|NOMB.=s	trai
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
tot	tot	ADVgen	MORPH=empty	tot
aves	avoir	NOMcom	TEMPS=pst|NOMB.=p	aves
saisimes	saisir	VERppe	NOMB.=p|GENRE=m|CAS=r	saisimes
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vos
guerte	garir	VERcjg	PERS.=2|NOMB.=s	guerte
donez	doner	VERppe	PERS.=2|NOMB.=p	donez
lent	lent1	ADVgen	NOMB.=s|GENRE=m|CAS=r	lent
ne	ne2	CONcoo	MORPH=empty	ne
porqant	porcant	ADVgen	NOMB.=s	porqant
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
pri	priier	VERcjg	MODE=ind|PERS.=1|NOMB.=s	pri
Helas	he_las	NOMpro	NOMB.=s	Helas
si	se	ADVgen	DEGRE=-	si
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
souvient	sovenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	souvient
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
mors	morir	VERppe	NOMB.=p|GENRE=m|CAS=r	mors
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
sanz	sans	PRE	MORPH=empty	sanz
faillir	falir	VERinf	MORPH=empty	faillir
sel	sel2	ADVgen.PROper	NOMB.=s|GENRE=m|CAS=r	sel
savoit	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	savoit
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
mes	mon1	DETpos	PERS.=1|NOMB.=s|CAS=n	mes
max	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=n	max
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
bien	bien1	ADVgen	DEGRE=p	bien
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
devroit	devoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	devroit
souvenir	sovenir	VERinf	MORPH=empty	souvenir
cist	cest	DETdem	NOMB.=s|GENRE=m|CAS=n	cist
max	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=n	max
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
fera	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	fera
languir	langir	VERinf	MORPH=empty	languir
se	se	CONsub	MORPH=empty	se
