token	lemma	POS	morph	treated
Foille	foille	NOMcom	NOMB.=s|GENRE=f|CAS=n	Foille
ne	ne2	CONcoo	MORPH=empty	ne
flours	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=n	flours
ne	ne2	CONcoo	MORPH=empty	ne
rousee	rosee1	VERppe	TEMPS=pst|NOMB.=s|GENRE=f|CAS=n	rousee
ne	ne2	CONcoo	MORPH=empty	ne
mente	mentir	VERppe	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f	mente
ne	ne2	CONcoo	MORPH=empty	ne
chans	champ	NOMcom	NOMB.=s|GENRE=m|CAS=n	chans
d	de	PRE	MORPH=empty	d
oisel	oisel	NOMcom	NOMB.=s|GENRE=m|CAS=r	oisel
ne	ne1	ADVneg	MORPH=empty	ne
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
conforter	conforter	VERinf	MORPH=empty	conforter
ne	ne2	CONcoo	MORPH=empty	ne
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
n	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3	a
pooir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	pooir
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
repente	repentir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	repente
de	de	PRE	MORPH=empty	de
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
servir	servir	VERinf	MORPH=empty	servir
et	et	CONcoo	MORPH=empty	et
honourer	onorer	VERinf	MORPH=empty	honourer
en	en1	PRE	MORPH=empty	en
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
m	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	m
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=n	esperance
finee	finer	VERppe	NOMB.=s|GENRE=f|CAS=n	finee
dont	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	dont
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
painne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=n	painne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	aura
longue	lonc	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	longue
duree	duree	NOMcom	NOMB.=s|GENRE=f|CAS=r	duree
qu	que2	PROrel	NOMB.=s	qu
en	en2	PRE	MORPH=empty	en
desconfort	desconforter	NOMcom	NOMB.=s|GENRE=m	desconfort
et	et	CONcoo	MORPH=empty	et
en	en1	PRE	MORPH=empty	en
lontain	lointain	ADJqua	NOMB.=s|GENRE=m|CAS=r	lontain
desir	desirrer	PRE	MORPH=empty	desir
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
qu	que4	CONsub	GENRE=f	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
defenir	defendre	VERinf	MORPH=empty	defenir
bien	bien1	ADVgen	DEGRE=p	bien
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
avis	avis	NOMcom	NOMB.=s|GENRE=m|CAS=r	avis
qu	que4	CONsub	MORPH=empty	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
veut	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	veut
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
sente	sentir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	sente
trestouz	trestot	DETind	NOMB.=p|GENRE=m|CAS=r	trestouz
