token	lemma	POS	morph	treated
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r	aventure
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mise	metre2	VERppe	NOMB.=s|GENRE=f|CAS=r	mise
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
qu	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	qu
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
eve	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r	eve
tant	tant	ADVgen	DEGRE=-	tant
maiz	mais1	ADVgen	DEGRE=-	maiz
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	ce
m	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i	m
alume	alumer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	alume
et	et	CONcoo	MORPH=empty	et
atise	atiner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=r	atise
que	que4	CONsub	MORPH=empty	que
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
pluz	plus	ADVgen	MORPH=empty	pluz
loial	lëal	ADJqua	PERS.=3|NOMB.=s|GENRE=m|CAS=n|DEGRE=p	loial
amant	amer1	NOMcom	NOMB.=p|GENRE=m|CAS=n	amant
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
mais	mais1	ADVgen	DEGRE=-	mais
mout	mout	ADVgen	DEGRE=-	mout
petut	poit	ADVgen	DEGRE=p	petut
joiant	joiant	ADJqua	GENRE=m|CAS=n|DEGRE=p	joiant
las	las	ADJqua	DEGRE=p	las
se	se	CONsub	MORPH=empty	se
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
pert	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	pert
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
seruise	servise	NOMcom	NOMB.=s|GENRE=m|CAS=r	seruise
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
douz	douz	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	douz
guerredon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredon
