token	lemma	POS	morph	treated
de	de	PRE	MORPH=empty	de
bien	bien1	ADVgen	DEGRE=p	bien
amer	amer1	VERinf	MORPH=empty	amer
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atent
car	car	CONcoo	MORPH=empty	car
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
greigneur	graignor	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=c	greigneur
envie	envie	NOMcom	NOMB.=s|GENRE=f|CAS=n	envie
et	et	CONcoo	MORPH=empty	et
sachiez	savoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p	sachiez
bien	bien1	ADVgen	DEGRE=p	bien
certeinnement	certainement	ADVgen	DEGRE=-	certeinnement
qu	que4	CONsub	GENRE=f	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
a	avoir	VERcjg	MODE=ind	a
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
seignourie	seignorie	NOMcom	NOMB.=s|GENRE=f|CAS=r	seignourie
qu	que4	CONsub	MORPH=empty	qu
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
double	doble	ADJqua	NOMB.=s|GENRE=m|CAS=r	double
guerredon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredon
en	en2	PROadv	MORPH=empty	en
rent	rendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	rent
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r	celui
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
en	en2	PRE	MORPH=empty	en
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
fie	fïer	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	fie
et	et	CONcoo	MORPH=empty	et
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
d	de	PRE	MORPH=empty	d
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
repent	repentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	repent
