token	lemma	POS	morph	treated
Se	soi1	PROper	MORPH=empty	Se
savoient	savoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	savoient
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
tourment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r	tourment
et	et	CONcoo	MORPH=empty	et
auques	auques	ADVgen	DEGRE=-	auques
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
afaire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afaire
cil	cel	PROdem	NOMB.=p|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
demandent	demander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	demandent
conment	coment1	ADVsub	MORPH=empty	conment
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
puis	pöoir	VERcjg	MODE=ind|PERS.=1|NOMB.=s	puis
tant	tant	ADVgen	DEGRE=-	tant
de	de	PRE	MORPH=empty	de
chançons	chançon	NOMcom	PERS.=1|NOMB.=p|GENRE=f	chançons
faire	faire	VERinf	MORPH=empty	faire
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
diroient	dire	VERcjg	MODE=con|PERS.=3|NOMB.=p	diroient
vraiement	veraiement	ADVgen	DEGRE=-	vraiement
que	que4	CONsub	MORPH=empty	que
nus	nul	PROind	NOMB.=p|GENRE=m|CAS=n	nus
a	a3	PRE	TEMPS=pst	a
chanter	chanter	VERinf	MORPH=empty	chanter
n	ne1	ADVneg	MORPH=empty	n
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	entent
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
mieuz	mieus	ADVgen	DEGRE=c	mieuz
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PROadv	MORPH=empty	en
deust	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deust
retraire	retraire	VERinf	MORPH=empty	retraire
maiz	mais1	CONcoo	CAS=r	maiz
r	très	PRE	GENRE=m	r
ce	ce2	PROdem	NOMB.=s|GENRE=m|CAS=r	ce
chant	chant2	NOMcom	NOMB.=s|GENRE=m	chant
voirement	voirement	ADVgen	DEGRE=p	voirement
quentir	contenir	VERinf	TEMPS=pst	quentir
plus	plus	ADVgen	DEGRE=c	plus
doucement	doucement	ADVgen	DEGRE=p	doucement
rop	trop	ADVgen	MORPH=empty	rop
par	par2	PRE	MORPH=empty	par
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
grieve	grever	NOMcom	NOMB.=s|GENRE=f|CAS=r	grieve
forment	forment2	NOMcom	DEGRE=-	forment
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=n	cele
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
si	si	ADVgen	CAS=n|DEGRE=-	si
debonaire	debonaire	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	debonaire
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tant	tant	ADVgen	DEGRE=-	tant
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
rent	rendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	rent
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qu	que2	PROrel	NOMB.=s|GENRE=n|CAS=n	qu
a	a3	PRE	TEMPS=pst|NOMB.=s	a
tout	tot	ADVgen	NOMB.=s|GENRE=n|CAS=r	tout
lent	lent1	NOMcom	NOMB.=s|CAS=r|DEGRE=p	lent
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
plaire	plaire	VERinf	NOMB.=s	plaire
maiz	mais1	CONcoo	NOMB.=p|GENRE=m	maiz
ne	ne1	ADVneg	MORPH=empty	ne
menast	mener	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	menast
nient	nïent	ADVneg	NOMB.=s|GENRE=n	nient
se	se	CONsub	MORPH=empty	se
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
tres	très	ADVgen	DEGRE=-	tres
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	au
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
nt	ne1	PROper	MORPH=empty	nt
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
feist	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	feist
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	touz
ces	cest	DETdem	NOMB.=p|GENRE=f|CAS=r	ces
mausure	maluruse	NOMcom	NOMB.=s|GENRE=f|CAS=r	mausure
