token	lemma	POS	morph	treated
e	et	CONcoo	MORPH=empty	e
ne	ne2	CONcoo	MORPH=empty	ne
dolors	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n	dolors
enossees	enosser	VERppe	NOMB.=s	enossees
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
de	de	PRE	MORPH=empty	de
denz	dent2	PRE	NOMB.=p|GENRE=f|CAS=r	denz
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
que	que2	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
oster	oster2	VERinf	MORPH=empty	oster
fuer	fuerre2	VERcjg	NOMB.=s|CAS=r	fuer
por	por2	PRE	MORPH=empty	por
nule	nul	DETind	NOMB.=s|GENRE=f|CAS=r	nule
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rien
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
nee	naistre	VERppe	NOMB.=s|GENRE=f	nee
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
dolors	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n	dolors
d	de	PRE	MORPH=empty	d
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
dont	dont	ADVgen	NOMB.=s|GENRE=n|CAS=i	dont
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
com	come1	CONsub	MORPH=empty	com
fort	fort	NOMcom	NOMB.=s|GENRE=n|DEGRE=p	fort
ne	ne2	CONcoo	MORPH=empty	ne
secors	secors	NOMcom	NOMB.=s|GENRE=m|CAS=r	secors
en	en2	PROadv	MORPH=empty	en
cuit	cuidier1	VERcjg	MODE=ind|PERS.=3|NOMB.=s	cuit
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que4	PROrel	NOMB.=s|GENRE=n|CAS=r	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
hee	estre1	VERcjg	MODE=sub|NOMB.=s	hee
volentez	volenté	NOMcom	NOMB.=s|GENRE=f	volentez
desesperee	desesperer	VERppe	NOMB.=s|GENRE=f|CAS=r	desesperee
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
on	on	PROind	NOMB.=s|GENRE=n|CAS=n	on
giter	jeter	VERinf	NOMB.=s	giter
puer	püir	VERinf	NOMB.=s	puer
ne	ne2	CONcoo	MORPH=empty	ne
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
vueil	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	vueil
a	a3	PRE	MORPH=empty	a
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
fuer	fuerre2	NOMcom	NOMB.=s|GENRE=m|CAS=r	fuer
quele	quel1	PROrel	NOMB.=s|GENRE=f|CAS=r	quele
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
en	en1	PRE	MORPH=empty	en
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
entree	entrer	VERppe	NOMB.=s|GENRE=f|CAS=r	entree
mielz	mieus	ADVgen	DEGRE=c	mielz
aimmes	amer1	VERcjg	MODE=ind|NOMB.=p	aimmes
dolors	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolors
sosfrir	sofrir	VERinf	MORPH=empty	sosfrir
oonku	onque	ADVgen	GENRE=m	oonku
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
granz	grant	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	granz
