token	lemma	POS	morph	treated
Erec	errer2	PRE	NOMB.=s|DEGRE=-	Erec
Nuissent	Nuissont	VERcjg	TEMPS=pst|PERS.=3|NOMB.=p	Nuissent
mal	mal1	ADVgen	CAS=r	mal
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ne	ne1	ADVneg	MORPH=empty	ne
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	apris
garir	garir	VERinf	MORPH=empty	garir
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
ou	où	CONcoo	MORPH=empty	ou
morir	morir	VERinf	MORPH=empty	morir
ou	o3	CONcoo	MORPH=empty	ou
remaindre	remanoir	VERinf	MORPH=empty	remaindre
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
miens	mien	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	miens
max	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	max
la	il	ADVgen	PERS.=3|NOMB.=s|GENRE=f|DEGRE=-	la
dont	dont	PROrel	PERS.=3|NOMB.=s|GENRE=f|CAS=i	dont
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
mos	mot	VERcjg	MODE=ind|PERS.=1|NOMB.=s|GENRE=m	mos
plaindre	plaindre	VERinf	NOMB.=s	plaindre
icil	icel	PROdem	NOMB.=s|GENRE=m|CAS=n	icil
par	par2	ADVgen	MORPH=empty	par
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
sor	sor2	PRE	MORPH=empty	sor
tos	tot	DETind	GENRE=m|CAS=r	tos
poesteiz	pöesté	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	poesteiz
morir	morir	VERinf	MORPH=empty	morir
en	en2	PRE	MORPH=empty	en
voill	voloir	VERcjg	MODE=ind|PERS.=1|NOMB.=s	voill
mes	mais1	CONcoo	MORPH=empty	mes
qant	cant1	CONsub	MORPH=empty	qant
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
devant	devant	PRE	MORPH=empty	devant
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
esperance	esperance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esperance
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
a	a3	PRE	MORPH=empty	a
rendre	rendre	VERinf	MORPH=empty	rendre
Lors	lors	ADVgen	DEGRE=-	Lors
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
confort	conforter	VERcjg	PERS.=3|NOMB.=s|CAS=r	confort
voire	voir	ADVgen	NOMB.=s|DEGRE=p	voire
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
poist	peser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	poist
tant	tant	ADVgen	DEGRE=-	tant
soffrit	sofrir	VERppe	TEMPS=psp|GENRE=f|CAS=r	soffrit
en	en1	PRE	MORPH=empty	en
pais	pais	NOMcom	NOMB.=s|GENRE=f|CAS=r	pais
Et	et	CONcoo	MORPH=empty	Et
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
d	de	PRE	MORPH=empty	d
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
mes	mais1	CONcoo	MORPH=empty	mes
ne	ne1	ADVneg	MORPH=empty	ne
puis	puis	ADVgen	DEGRE=-	puis
de	de	PRE	MORPH=empty	de
mes	mais1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
tuis	tot	NOMcom	NOMB.=p|GENRE=m|CAS=r	tuis
si	si	ADVgen	DEGRE=-	si
entrepris	entreprendre	VERppe	NOMB.=s	entrepris
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
a	a3	PRE	MORPH=empty	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
volente	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volente
maindre	menor	VERinf	GENRE=f|CAS=r	maindre
moult	mout	ADVgen	DEGRE=-	moult
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
merveils	merveille	ADJqua	NOMB.=s|GENRE=f	merveils
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amors
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
tant	tant	ADVgen	DEGRE=-	tant
faindre	feindre	VERinf	MORPH=empty	faindre
vers	vers2	PRE	MORPH=empty	vers
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
a	a3	PRE	MORPH=empty	a
madame	madame	NOMcom	NOMB.=s|GENRE=f|CAS=r	madame
ententis	ententif	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	ententis
