token	lemma	POS	morph	treated
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
oiseillons	osile	NOMcom	PERS.=1|NOMB.=p|GENRE=m|CAS=r	oiseillons
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
pais	pais	NOMcom	NOMB.=s|GENRE=m|CAS=r	pais
ajois	ajos	VERppe	NOMB.=s|GENRE=m|CAS=r	ajois
en	en1	PRE	MORPH=empty	en
bretaigne	Bretaigne	NOMcom	NOMB.=s|GENRE=f|CAS=r	bretaigne
a	a3	PRE	MORPH=empty	a
lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	lor
chans	champ	NOMcom	NOMB.=p|GENRE=m|CAS=r	chans
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
bien	bien1	ADVgen	DEGRE=p	bien
avis	avis	NOMcom	NOMB.=s|GENRE=m|CAS=n	avis
qu	que4	CONsub	MORPH=empty	qu
en	en1	PRE	MORPH=empty	en
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
champaigne	champagne	NOMcom	NOMB.=s|GENRE=f|CAS=r	champaigne
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r	les
oi	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	oi
jadis	jadis	ADVgen	DEGRE=-	jadis
se	se	CONsub	MORPH=empty	se
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
mespris	mesprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	mespris
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
mout	mout	ADVgen	DEGRE=-	mout
ensi	ainsi	ADVgen	DEGRE=-	ensi
douz	douz	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	douz
penser	penser	VERinf	MORPH=empty	penser
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
qu	que4	CONsub	MORPH=empty	qu
a	a3	PRE	TEMPS=pst	a
chancon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chancon
faire	faire	VERinf	MORPH=empty	faire
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
tant	tant	ADVgen	DEGRE=-	tant
que	que4	CONsub	MORPH=empty	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
par	par2	ADVgen	MORPH=empty	par
ataigne	ataindre	VERcjg	MODE=ind|PERS.=3|NOMB.=s	ataigne
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
qu	que4	CONsub	NOMB.=s|GENRE=n	qu
amours	amor	NOMcom	NOMB.=s	amours
ma	mon1	DETpos	PERS.=1|NOMB.=s|CAS=r	ma
lonc	lonc	ADJqua	NOMB.=s|GENRE=m|CAS=r	lonc
tans	tant	NOMcom	GENRE=m|CAS=r|DEGRE=-	tans
pramis	prometre	VERcjg	MODE=ind|NOMB.=s|GENRE=m|CAS=n	pramis
Se	se	CONsub	MORPH=empty	Se
longue	lonc	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	longue
atente	atente	VERcjg	MODE=sub|PERS.=3|NOMB.=s|GENRE=f	atente
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
esbahissans	esbäir	VERcjg	NOMB.=p	esbahissans
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r	que
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
plaigne	plaindre	VERcjg	MODE=sub|NOMB.=s|GENRE=f|CAS=r	plaigne
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
taut	taire	VERcjg	MODE=ind|TEMPS=pst	taut
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
gieu	jeu	NOMcom	NOMB.=s|GENRE=m|CAS=r	gieu
et	et	CONcoo	MORPH=empty	et
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
ris	ris1	VERcjg	NOMB.=s|GENRE=m|CAS=r	ris
nus	nos1	PROind	NOMB.=s|GENRE=m|CAS=n	nus
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
destraigne	destreindre	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|CAS=n	destraigne
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
de	de	PRE	MORPH=empty	de
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
ententis	ententif	ADJqua	NOMB.=s|GENRE=m|CAS=r	ententis
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
et	et	CONcoo	MORPH=empty	et
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mon
vistrius	vistos	NOMcom	NOMB.=s|GENRE=m|CAS=n	vistrius
si	se	ADVgen	DEGRE=-	si
mainte	maint	DETind	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	mainte
foiz	foie2	NOMcom	NOMB.=p|GENRE=f|CAS=r	foiz
entrepris	entreprendre	VERppe	NOMB.=s|GENRE=m|CAS=n	entrepris
c	que4	CONsub	MORPH=empty	c
un	un	DETndf	NOMB.=s|GENRE=m|CAS=n	un
fol	fol3	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	fol
samblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	samblant
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
apris	aprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	apris
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
qu	que4	CONsub	MORPH=empty	qu
en	en1	PROadv	MORPH=empty	en
amer	amer1	VERinf	NOMB.=s	amer
mespraigne	mesprendre	VERcjg	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	mespraigne
ainc	ainc	ADVgen	DEGRE=-	ainc
certes	certes	ADVgen	DEGRE=-	certes
plus	plus	ADVgen	DEGRE=-	plus
ne	ne1	ADVneg	MORPH=empty	ne
li	il	PROper	NOMB.=s|GENRE=m|CAS=n	li
mesfis	mesfaire	VERcjg	NOMB.=s|GENRE=m|CAS=n	mesfis
Ainc	ainc	ADVgen	DEGRE=-	Ainc
vers	vers2	PRE	MORPH=empty	vers
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
rienz	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rienz
ne	ne1	CONcoo	MORPH=empty	ne
forfis	forfaire	VERppe	NOMB.=s|CAS=r	forfis
ja	ja	ADVgen	DEGRE=-	ja
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
plaigne	plaindre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	plaigne
ainz	ainz	ADVgen	DEGRE=-	ainz
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
pour	por2	PRE	MORPH=empty	pour
li	il	PROper	NOMB.=s|GENRE=m|CAS=i	li
servir	servir	VERinf	MORPH=empty	servir
nasquis	naistre	ADVgen	MODE=ind|NOMB.=s|GENRE=m|DEGRE=p	nasquis
coument	coment1	ADVsub	MORPH=empty	coument
que	que4	CONsub	MORPH=empty	que
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	me
destraigne	destreindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	destraigne
par	par	PRE	MORPH=empty	par
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
tres	très	ADVgen	CAS=r|DEGRE=-	tres
douz	douz	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	douz
ris	ris1	NOMcom	NOMB.=s|GENRE=m|CAS=n	ris
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
de	de	PRE	MORPH=empty	de
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
espris	esprendre2	VERppe	NOMB.=s|GENRE=m|CAS=r	espris
que	que4	CONsub	MORPH=empty	que
se	se	CONsub	MORPH=empty	se
giere	gerer	VERcjg	MODE=sub|PERS.=3|NOMB.=s|CAS=n	giere
rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n	rois
de	de	PRE	MORPH=empty	de
paris	Paris	NOMpro	NOMB.=s|GENRE=m|CAS=r	paris
u	o3	PROrel	MORPH=empty	u
sires	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n	sires
d	de	PRE	MORPH=empty	d
alemaigne	Alemaigne	NOMpro	NOMB.=s|GENRE=f|CAS=r	alemaigne
n	ne1	ADVneg	MORPH=empty	n
auroie	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	auroie
tant	tant	ADVgen	DEGRE=-	tant
de	de	PRE	MORPH=empty	de
mes	mon1	CONcoo	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
delis	deliié	NOMcom	NOMB.=p|GENRE=m|CAS=r	delis
qu	que4	CONsub	NOMB.=p|GENRE=f	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
cuidier	cuidier1	VERinf	MORPH=empty	cuidier
tous	tot	DETind	NOMB.=p|GENRE=m	tous
dis	dis1	PROcar	NOMB.=s|GENRE=m|CAS=r	dis
Bien	bien1	ADVgen	DEGRE=p	Bien
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
estre	estre1	VERinf	MORPH=empty	estre
liez	lié1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	liez
et	et	CONcoo	MORPH=empty	et
jolis	jolif	NOMcom	NOMB.=s|CAS=r	jolis
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amors
tant	tant	ADVgen	DEGRE=-	tant
adaigne	adaignier	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	adaigne
