token	lemma	POS	morph	treated
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
pluseur	plusor	PROind	NOMB.=p|GENRE=m|CAS=n	pluseur
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
d	de	PRE	MORPH=empty	d
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
chante	chanter	VERppe	MODE=ind|NOMB.=s|GENRE=f|CAS=r	chante
par	par	PRE	MORPH=empty	par
es	estre1	ADVgen	NOMB.=p|GENRE=m|CAS=r	es
fors	fort	ADVgen	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	fors
et	et	CONcoo	MORPH=empty	et
desloiaument	deslëaument	ADVgen	NOMB.=s	desloiaument
mes	mais1	CONcoo	MORPH=empty	mes
de	de	PRE	MORPH=empty	de
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
savoir	savoir	VERinf	MORPH=empty	savoir
grecuves	grevos	NOMcom	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	grecuves
ne	ne1	ADVneg	MORPH=empty	ne
chantai	chanter	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	chantai
faintement	faintement	ADVgen	DEGRE=p	faintement
car	car	CONcoo	MORPH=empty	car
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
fois	foiz	NOMcom	NOMB.=s|GENRE=f|CAS=r	fois
men	je	ADVgen	PERS.=1|NOMB.=s|GENRE=m	men
a	a3	VERcjg	MODE=ind	a
guarde	garde	NOMcom	NOMB.=s|CAS=r	guarde
et	et	CONcoo	MORPH=empty	et
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n	l
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
dont	dont	ADVgen	NOMB.=s|GENRE=f	dont
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
tel	tel	DETind	NOMB.=s|GENRE=f|CAS=r	tel
plente	plenté	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	plente
que	que4	CONsub	MORPH=empty	que
merveille	merveille	NOMcom	NOMB.=s|GENRE=f|CAS=n	merveille
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
seierienz	selent	ADJqua	NOMB.=s|GENRE=m|CAS=n	seierienz
heneis	Hené2	NOMpro	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	heneis
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=n	cele
anuieuse	enoios	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	anuieuse
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=n	gent
Certes	certes	ADVgen	DEGRE=-	Certes
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
de	de	PRE	MORPH=empty	de
fin	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	fin
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
ameneja	amener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	ameneja
n	ne1	ADVneg	MORPH=empty	n
amerai	amer1	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	amerai
autrement	autrement	ADVgen	DEGRE=-	autrement
bien	bien1	ADVgen	DEGRE=p	bien
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	le
puet	pöoir	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	puet
avoir	avoir	VERinf	MORPH=empty	avoir
esprove	esprover	VERcjg	NOMB.=s|GENRE=f|CAS=r	esprove
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=r	dame
se	se	CONsub	CAS=r	se
guardes	garde	NOMcom	NOMB.=s|CAS=n	guardes
en	en2	PROadv	MORPH=empty	en
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prent
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
di	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	di
pas	pas	ADVneg	MORPH=empty	pas
que	que4	CONsub	MORPH=empty	que
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ait
greue	grever	VERppe	NOMB.=s|GENRE=f|CAS=r	greue
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
a	a3	PRE	MORPH=empty	a
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
volente	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volente
car	car	CONcoo	MORPH=empty	car
de	de	PRE	MORPH=empty	de
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
tout	tot	PROind	GENRE=n|CAS=n|DEGRE=-	tout
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
i	i2	PROadv	MORPH=empty	i
pense	penser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	pense
mout	mout	ADVgen	DEGRE=-	mout
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaist
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
que	que2	PROrel	GENRE=n|CAS=r	que
meconsent	mesconoistre	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	meconsent
Se	soi1	CONsub	MORPH=empty	Se
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
hors	hors	ADVgen	DEGRE=-	hors
du	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	du
paiz	pais	NOMcom	NOMB.=s|GENRE=m|CAS=r	paiz
esteümes	estovoir1	VERppe	MODE=ind|PERS.=1|NOMB.=p|GENRE=m	esteümes
bienz	bien1	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	bienz
et	et	CONcoo	MORPH=empty	et
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atent
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
mie	mie	ADVneg	MORPH=empty	mie
oublie	oblïer	VERppe	NOMB.=s|GENRE=f|CAS=r	oublie
a	a3	PRE	MORPH=empty	a
amer	amer1	VERinf	MORPH=empty	amer
bien	bien1	ADVgen	DEGRE=p	bien
