token	lemma	POS	morph	treated
Desconfortez	desconforter	VERppe	MODE=imp|PERS.=2|NOMB.=p|CAS=n	Desconfortez
plains	plein	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	plains
de	de	PRE	MORPH=empty	de
doleur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doleur
et	et	CONcoo	MORPH=empty	et
dire	dire	VERinf	MORPH=empty	dire
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
chancon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chancon
qu	que4	CONsub	MORPH=empty	qu
ailleurs	aillors	ADVgen	DEGRE=-	ailleurs
naia	naiier2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	naia
entendre	entendre	VERinf	MORPH=empty	entendre
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tout
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
voi	vëoir	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s	voi
fors	fors1	ADVgen	DEGRE=-	fors
moriver	morir	VERinf	GENRE=m|CAS=r	moriver
et	et	CONcoo	MORPH=empty	et
rire	rire	VERinf	MORPH=empty	rire
ne	ne2	CONcoo	MORPH=empty	ne
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
truis	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	truis
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
d	de	PRE	MORPH=empty	d
anui	enui	NOMcom	NOMB.=s|GENRE=m|CAS=r	anui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
deffende	defendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deffende
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
ocit	ocire	VERcjg	MODE=ind|PERS.=3|NOMB.=s	ocit
que	que4	CONsub	MORPH=empty	que
mes	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
pluz	plus	ADVgen	DEGRE=c	pluz
desirres	desirrer	VERcjg	NOMB.=s	desirres
en	en2	PROadv	MORPH=empty	en
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
iriez	irier	VERppe	NOMB.=s|GENRE=m|CAS=n	iriez
quant	cant1	CONsub	MORPH=empty	quant
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
ne	ne1	ADVneg	MORPH=empty	ne
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
amende	amender	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	amende
Chascuns	chascun	PROind	NOMB.=s|GENRE=m|CAS=n	Chascuns
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dist
