token	lemma	POS	morph	treated
desconfortez	desconforter	VERppe	MODE=ind|NOMB.=p|CAS=n	desconfortez
plains	plein	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	plains
de	de	PRE	MORPH=empty	de
doleur	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	doleur
et	et	CONcoo	MORPH=empty	et
dire	dire	VERinf	MORPH=empty	dire
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
chancon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chancon
qu	que4	CONsub	MORPH=empty	qu
ailleurs	aillors	ADVgen	DEGRE=-	ailleurs
naia	naiier2	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	naia
entendre	entendre	VERinf	MORPH=empty	entendre
tout	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tout
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
voi	vëoir	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s	voi
fors	fors1	ADVgen	DEGRE=-	fors
moriver	morir	VERinf	GENRE=m|CAS=r	moriver
et	et	CONcoo	MORPH=empty	et
rrre	rerre	NOMpro	TEMPS=pst|NOMB.=s|GENRE=m	rrre
ne	ne2	CONcoo	MORPH=empty	ne
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
truis	trover	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	truis
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
d	de	PRE	MORPH=empty	d
anui	enui	NOMcom	NOMB.=s|GENRE=m|CAS=r	anui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
deffende	defendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	deffende
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
