token	lemma	POS	morph	treated
Ainz	ainz	ADVgen	DEGRE=-	Ainz
que	que4	CONsub	MORPH=empty	que
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
fueille	fueille	NOMcom	NOMB.=s|GENRE=f|CAS=n	fueille
descende	descendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	descende
des	de+le	PRE.DETdef	NOMB.=p|GENRE=m|CAS=r	des
arbres	arbre	NOMcom	NOMB.=p|GENRE=m|CAS=r	arbres
seur	sor2	PRE	MORPH=empty	seur
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
ramee	ramé	NOMcom	NOMB.=s|GENRE=f|CAS=r	ramee
dirai	dire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	dirai
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
que	que4	PROrel	MORPH=empty	que
i	i2	PROper	MORPH=empty	i
atende	atendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	atende
conment	coment1	ADVsub	MORPH=empty	conment
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
prouvee	prover	VERppe	NOMB.=s|GENRE=f|CAS=n	prouvee
vers	vers2	PRE	MORPH=empty	vers
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
tant	tant	ADVgen	DEGRE=-	tant
lai	là	VERcjg	MODE=ind|PERS.=3|NOMB.=s|DEGRE=-	lai
amee	amer1	VERppe	NOMB.=s|GENRE=f|CAS=r	amee
et	et	CONcoo	MORPH=empty	et
bel	bel1	ADVgen	NOMB.=s|DEGRE=p	bel
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
conment	coment1	ADVsub	MORPH=empty	conment
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
prende	prendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	prende
u	o3	CONcoo	NOMB.=s	u
que	que4	CONsub	NOMB.=s	que
si	si	ADVgen	DEGRE=-	si
bele	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	bele
mort	morir	NOMcom	NOMB.=s|GENRE=f|CAS=n	mort
aprende	aprendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	aprende
Bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r	Bone
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
que	que4	CONsub	MORPH=empty	que
la	le	PROper	NOMB.=s|GENRE=f|CAS=n	la
vende	vendre	NOMcom	MODE=sub|NOMB.=s|GENRE=f|CAS=n	vende
ne	ne1	ADVneg	MORPH=empty	ne
puet	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	puet
mie	mie	ADVneg	MORPH=empty	mie
estre	estre1	VERinf	MORPH=empty	estre
achatee	achater	VERppe	NOMB.=s|GENRE=f|CAS=n	achatee
mes	mais1	CONcoo	MORPH=empty	mes
pou	poi	ADVgen	DEGRE=-	pou
envoit	envoiier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	envoit
len	le	NOMcom	NOMB.=s|GENRE=m|CAS=r	len
souz	soz	PRE	GENRE=m|CAS=r	souz
ben	bien1	NOMcom	DEGRE=p	ben
de	de	PRE	MORPH=empty	de
coulour	color	NOMcom	NOMB.=s|CAS=r	coulour
tainte	teindre	VERppe	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	tainte
ne	ne2	ADVneg	MORPH=empty	ne
muee	müer	VERcjg	MODE=sub|PERS.=1|NOMB.=s|GENRE=f|CAS=r	muee
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
si	si	ADVgen	DEGRE=-	si
coulouree	colorer	VERppe	NOMB.=s|GENRE=f|CAS=n	coulouree
u	où	CONcoo	MORPH=empty	u
pou	poi	ADVgen	NOMB.=s|GENRE=n|DEGRE=-	pou
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
avoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s	avoit
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
ne	ne2	CONcoo	MORPH=empty	ne
n	ne1	ADVneg	MORPH=empty	n
es	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	es
prende	prendre	ADJqua	TEMPS=pst|NOMB.=s|CAS=r	prende
u	o3	PROrel	NOMB.=s	u
et	et	CONcoo	MORPH=empty	et
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
a	a3	PRE	TEMPS=pst|NOMB.=s	a
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
rende	rendre	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	rende
Qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	Qui
si	si	ADVgen	DEGRE=-	si
douce	douz	ADJqua	TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=n|DEGRE=p	douce
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
seone	soner	NOMpro	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	seone
de	de	PRE	MORPH=empty	de
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
se	soi1	PROper	PERS.=3	se
dessourre	desosurer	VERcjg	MODE=ind|PERS.=3|NOMB.=s	dessourre
maiz	mais1	ADVgen	CAS=r|DEGRE=-	maiz
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=n	mis
ne	ne2	CONcoo	MORPH=empty	ne
si	si	ADVgen	PERS.=3|DEGRE=-	si
abandone	abandoner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	abandone
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	puisse
a	a3	PRE	MORPH=empty	a
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
bouche	boche	NOMcom	NOMB.=s|GENRE=f|CAS=r	bouche
boivre	boivre	VERinf	MORPH=empty	boivre
mes	mais1	CONcoo	MORPH=empty	mes
se	se	CONsub	MORPH=empty	se
l	le	DETdef	NOMB.=s|GENRE=m|CAS=n	l
enemi	enemi	NOMcom	MODE=ind|NOMB.=s|GENRE=m|CAS=n	enemi
a	avoir	PRE	MODE=ind|PERS.=3	a
boivre	boivre	VERinf	MORPH=empty	boivre
par	par	PRE	MORPH=empty	par
amours	amor	NOMcom	NOMB.=p|GENRE=f|CAS=r	amours
et	et	CONcoo	MORPH=empty	et
guerredoune	guerredoner	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	guerredoune
martyrs	martir	NOMcom	NOMB.=p|GENRE=m|CAS=n	martyrs
serai	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	serai
sanz	sans	PRE	MORPH=empty	sanz
couroune	corone	NOMcom	NOMB.=s|GENRE=f|CAS=n	couroune
Maiz	mais1	CONcoo	GENRE=f|CAS=n	Maiz
ne	ne1	ADVneg	MORPH=empty	ne
sai	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sai
conment	coment1	ADVsub	MORPH=empty	conment
la	il	PROper	NOMB.=s|GENRE=f|CAS=r	la
truise	trover	VERcjg	NOMB.=s|GENRE=f	truise
quant	cant1	CONsub	MORPH=empty	quant
tant	tant	ADVgen	DEGRE=-	tant
preudome	prodome	NOMcom	NOMB.=s|GENRE=m|CAS=n	preudome
refusee	refuser	VERppe	MODE=ind|PERS.=3|NOMB.=s|GENRE=f	refusee
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
qu	que4	CONsub	MORPH=empty	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
i	i2	PROadv	MORPH=empty	i
conduise	conduire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	conduise
se	se	CONsub	MORPH=empty	se
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=n	ses
douz	douz	ADJcar	NOMB.=p|GENRE=m|CAS=n|DEGRE=p	douz
reguars	regart	NOMpro	NOMB.=p|GENRE=m|CAS=n	reguars
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
encuse	encuser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	encuse
et	et	CONcoo	MORPH=empty	et
force	force2	NOMcom	MODE=ind|NOMB.=s|GENRE=f|CAS=r	force
et	et	CONcoo	MORPH=empty	et
proiere	priiere	NOMcom	NOMB.=s|GENRE=f|CAS=r	proiere
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m	au
se	se	CONsub	CAS=r	se
dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	dex
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
quele	quel1	PROint	NOMB.=s|GENRE=f|CAS=n	quele
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
i	i2	PROadv	MORPH=empty	i
conduise	conduire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	conduise
u	o3	CONcoo	MORPH=empty	u
ancoiz	ainçois	ADVgen	NOMB.=s|GENRE=m|DEGRE=-	ancoiz
qu	que4	CONsub	MORPH=empty	qu
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
destruise	destruire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	destruise
de	de	PRE	MORPH=empty	de
ses	son4	DETpos	PERS.=3|NOMB.=p|GENRE=m|CAS=r	ses
proians	proiement	NOMcom	NOMB.=p|GENRE=m|CAS=r	proians
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
menuise	menu	VERppe	NOMB.=s|GENRE=f|CAS=n	menuise
u	o3	CONcoo	MORPH=empty	u
mes	mais1	CONcoo	NOMB.=s	mes
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
nuise	nuire	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	nuise
