token	lemma	POS	morph	treated
Chancon	chançon	NOMcom	NOMB.=s|GENRE=m|CAS=r	Chancon
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	ferai
que	que4	CONsub	MORPH=empty	que
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=n	talenz
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
meillor	meillor	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=s	meillor
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
en	en1	PRE	MORPH=empty	en
tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r	tot
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
meillor	meillor	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=s	meillor
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
cuit	cuidier1	VERcjg	MODE=ind|PERS.=3|NOMB.=s	cuit
que	que4	CONsub	MORPH=empty	que
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
mespris	mesprendre	VERppe	NOMB.=s|GENRE=m|CAS=r	mespris
s	se	CONsub	MORPH=empty	s
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
tex	tel	ADJind	NOMB.=s|GENRE=m|CAS=n	tex
se	se	CONsub	MORPH=empty	se
dex	Dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	dex
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=n	joie
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
doint	doner	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	doint
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
aucune	aucun	DETind	NOMB.=s|GENRE=f|CAS=n	aucune
pitiez	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=n	pitiez
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=n	prise
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
toz	tot	ADVgen	MORPH=empty	toz
siens	suen	PROpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n	siens
et	et	CONcoo	MORPH=empty	et
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
a	a3	PRE	NOMB.=s	a
s	soi1	PROper	NOMB.=s|CAS=r	s
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
de	de	PRE	MORPH=empty	de
juse	jusel	NOMcom	NOMB.=s|GENRE=f	juse
pitiez	pitié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pitiez
de	de	PRE	MORPH=empty	de
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	Dex
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
