token	lemma	POS	morph	treated
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	grant
pechie	pechié	NOMcom	NOMB.=s|GENRE=f|CAS=r	pechie
fait	faire	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	fait
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
chanter	chanter	VERinf	MORPH=empty	chanter
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
prie	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	prie
car	car	CONcoo	MORPH=empty	car
sanz	sans	PRE	MORPH=empty	sanz
raison	raison	NOMcom	NOMB.=s|GENRE=f|CAS=r	raison
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
chant	chanter	VERcjg	MODE=ind|PERS.=1|NOMB.=s	chant
n	ne2	CONcoo	MORPH=empty	n
onques	onque	ADVgen	MORPH=empty	onques
chancon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=n	chancon
ne	ne2	ADVneg	MORPH=empty	ne
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	fis
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
de	de	PRE	MORPH=empty	de
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
vie	vie1	NOMcom	NOMB.=s|GENRE=f|CAS=r	vie
se	se	CONsub	MORPH=empty	se
fine	finer	ADJqua	MODE=ind|NOMB.=s|DEGRE=p	fine
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
ne	ne1	ADVneg	MORPH=empty	ne
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
