token	lemma	POS	morph	treated
he	en1	VERppe	MORPH=empty	he
diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	diex
tant	tant	ADVgen	DEGRE=-	tant
sunt	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sunt
maiz	mais1	ADVgen	NOMB.=p|GENRE=m|CAS=n|DEGRE=-	maiz
de	de	PRE	MORPH=empty	de
vilainnes	vilain	ADJqua	NOMB.=p|GENRE=f|CAS=r|DEGRE=p	vilainnes
gens	gent1	NOMcom	NOMB.=p|GENRE=f|CAS=r	gens
qui	qui	PROrel	NOMB.=p|GENRE=f|CAS=n	qui
ensi	ainsi	ADVgen	DEGRE=-	ensi
pou	poi	ADVgen	DEGRE=-	pou
de	de	PRE	MORPH=empty	de
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r	tens
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
den	denz	PRE	MORPH=empty	den
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
dit	dire	VERppe	MODE=ind|NOMB.=s|CAS=r	dit
folie	folie2	NOMcom	NOMB.=s|GENRE=f|CAS=r	folie
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	il
cuidoient	cuidier1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p	cuidoient
que	que4	CONsub	MORPH=empty	que
teus	tel	PROind	NOMB.=p|GENRE=m|CAS=n	teus
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
mes	mon1	DETpos	PERS.=1|NOMB.=s|CAS=n	mes
talenz	talent	NOMcom	NOMB.=s|GENRE=m|CAS=n	talenz
que	que4	CONsub	MORPH=empty	que
joies	joie	NOMcom	NOMB.=s|GENRE=m|CAS=n	joies
et	et	CONcoo	MORPH=empty	et
jouvens	Jovent1	NOMcom	NOMB.=s|GENRE=m|CAS=n	jouvens
et	et	CONcoo	MORPH=empty	et
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
guerpie	guerpir	VERppe	NOMB.=s|GENRE=f|CAS=n	guerpie
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	touz
jours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=n	jours
par	par	PRE	MORPH=empty	par
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
maiz	mais1	CONcoo	GENRE=m|CAS=n|DEGRE=-	maiz
einsi	ainsi	ADVgen	DEGRE=-	einsi
