token	lemma	POS	morph	treated
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	ie
n	ne1	ADVneg	MORPH=empty	n
oi	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	oi
pieca	pieç'a	VERcjg	TEMPS=psp|PERS.=3|NOMB.=s	pieca
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
talent	talent	NOMcom	NOMB.=s|GENRE=m|CAS=r	talent
de	de	PRE	MORPH=empty	de
chanter	chanter	VERinf	MORPH=empty	chanter
pour	por2	PRE	MORPH=empty	pour
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
n	ne1	ADVneg	MORPH=empty	n
i	i2	PROadv	MORPH=empty	i
vueill	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	vueill
metre	metre2	VERinf	MORPH=empty	metre
m	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	m
entention	intencïon	NOMcom	NOMB.=s|GENRE=f|CAS=r	entention
a	a3	PRE	TEMPS=pst	a
ciauz	cel	NOMcom	NOMB.=p|GENRE=m|CAS=r	ciauz
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
lais	lais	NOMcom	NOMB.=s|GENRE=m|CAS=r	lais
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
chantent	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	chantent
sanz	sans	PRE	MORPH=empty	sanz
amer	amer1	VERinf	MORPH=empty	amer
et	et	CONcoo	MORPH=empty	et
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
d	de	PRE	MORPH=empty	d
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amours
ne	ne1	ADVneg	MORPH=empty	ne
sevent	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sevent
que	que4	CONsub	MORPH=empty	que
le	le	DETdef	NOMB.=s|GENRE=m|CAS=n	le
nom	non	NOMcom	NOMB.=s|GENRE=m|CAS=n	nom
maiz	mais1	CONcoo	NOMB.=s|CAS=n	maiz
par	par	PRE	MORPH=empty	par
es	estre1	VERcjg	NOMB.=p|GENRE=m|CAS=r	es
fors	fors1	ADVgen	GENRE=m|DEGRE=-	fors
ferai	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	ferai
ceste	cest	DETdem	NOMB.=s|GENRE=f|CAS=n	ceste
chançon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chançon
d	de	PRE	MORPH=empty	d
aventure	aventure	NOMcom	NOMB.=s|GENRE=f|CAS=r	aventure
