token	lemma	POS	morph	treated
Cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	Cil
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=n	touz
les	le	DETdef	NOMB.=p|GENRE=m|CAS=r	les
mauz	mal1	NOMcom	NOMB.=p	mauz
assaie	asseoir	VERcjg	NOMB.=s|GENRE=f|CAS=r	assaie
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
bien	bien1	ADVgen	DEGRE=p	bien
amer	amer1	VERinf	MORPH=empty	amer
loiaument	lëaument	ADVgen	DEGRE=p	loiaument
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
cil	cel	PROdem	NOMB.=s|GENRE=m|CAS=n	cil
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
ne	ne1	ADVneg	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
esmaie	esmaiier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	esmaie
ne	ne2	CONcoo	MORPH=empty	ne
de	de	PRE	MORPH=empty	de
nienz	nïent	NOMcom	NOMB.=s|GENRE=m|CAS=r	nienz
ne	ne1	ADVneg	MORPH=empty	ne
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
repent	repentir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	repent
se	se	ADVgen	MORPH=empty	se
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
serui	servir	VERppe	NOMB.=s|GENRE=m|CAS=r	serui
en	en1	PRE	MORPH=empty	en
manaie	manaise	NOMcom	NOMB.=s|GENRE=f|CAS=r	manaie
gent	gent1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	gent
guerredon	guerredon	NOMcom	NOMB.=s|GENRE=m|CAS=r	guerredon
en	en1	PRE	MORPH=empty	en
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atent
sen	sans	PRE	MORPH=empty	sen
chant	chant2	NOMcom	NOMB.=s|GENRE=m|CAS=r	chant
souvent	sovent	ADVgen	TEMPS=pst|PERS.=3|DEGRE=-	souvent
nus	nul	DETind	PERS.=1|NOMB.=p|GENRE=m|CAS=n	nus
mauz	mal1	NOMcom	NOMB.=p	mauz
que	que4	CONsub	MORPH=empty	que
i	i2	PROadv	MORPH=empty	i
entra	entrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	entra
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
l	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	l
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
desfent	defendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	desfent
cuidiez	cuidier1	VERcjg	NOMB.=s|GENRE=m|CAS=n	cuidiez
qu	que4	CONsub	MORPH=empty	qu
a	a3	PRE	TEMPS=pst	a
deduit	deduit	NOMcom	NOMB.=s|GENRE=m|CAS=r	deduit
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
traie	traire	VERppe	NOMB.=s|GENRE=f|CAS=r	traie
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	li
soulaz	solemnel	NOMcom	NOMB.=s|GENRE=m|CAS=n	soulaz
de	de	PRE	MORPH=empty	de
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r	autre
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
mout	mout	ADVgen	DEGRE=-	mout
petut	pöoir	ADVgen	NOMB.=s|DEGRE=-	petut
de	de	PRE	MORPH=empty	de
bien	bien1	ADVgen	DEGRE=p	bien
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
paie	paiier	VERcjg	MODE=ind|PERS.=3|NOMB.=s|GENRE=f	paie
quant	cant1	CONsub	MORPH=empty	quant
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=n	autre
merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=n	merci
n	ne1	ADVneg	MORPH=empty	n
atent	atendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	atent
de	de	PRE	MORPH=empty	de
