token	lemma	POS	morph	treated
De	de	PRE	MORPH=empty	De
la	le	DETdef	MORPH=empty	la
pluz	plus	ADVgen	CAS=r|DEGRE=-	pluz
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
convient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	convient
a	a3	PRE	MORPH=empty	a
chanter	chanter	VERinf	MORPH=empty	chanter
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
jamaiz	ja+mais1	ADVgen	DEGRE=-	jamaiz
a	a3	PRE	MODE=ind|TEMPS=pst	a
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
puisse	pöoir	VERcjg	MODE=sub|PERS.=3|NOMB.=s	puisse
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
douner	doner	VERinf	MORPH=empty	douner
tant	tant	ADVgen	DEGRE=-	tant
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
donce	doner	VERppe	NOMB.=s|GENRE=f	donce
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
por	por2	PRE	MORPH=empty	por
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
leal	lëal	ADJqua	NOMB.=s|GENRE=f|CAS=r	leal
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
ja	ja	ADVgen	DEGRE=-	ja
n	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
desservie	deservir	VERppe	NOMB.=s|GENRE=f|CAS=n	desservie
si	si	ADVgen	DEGRE=-	si
proi	priier	VERcjg	MODE=ind|PERS.=1|NOMB.=s	proi
dieu	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	dieu
et	et	CONcoo	MORPH=empty	et
aour	aorer2	NOMcom	GENRE=m	aour
