token	lemma	POS	morph	treated
I	i2	PROper	NOMB.=s|CAS=n	I
aloie	aler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s	aloie
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
autriez	autrier	PROind	NOMB.=p|GENRE=m	autriez
errant	errer2	VERppa	MORPH=empty	errant
sans	sans	PRE	MORPH=empty	sans
compargnon	compagnon	NOMcom	NOMB.=s|GENRE=m|CAS=r	compargnon
sor	sor2	PRE	MORPH=empty	sor
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
palefroi	palefroi	NOMcom	NOMB.=s|GENRE=m|CAS=r	palefroi
pensant	penser	ADJqua	NOMB.=s|GENRE=m|CAS=r	pensant
a	a3	PRE	MORPH=empty	a
faire	faire	VERinf	MORPH=empty	faire
une	un	DETndf	NOMB.=s|GENRE=f|CAS=r	une
chancon	chançon	NOMcom	NOMB.=s|GENRE=f|CAS=r	chancon
quant	cant1	CONsub	MORPH=empty	quant
joi	joi	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	joi
ne	ne1	ADVneg	MORPH=empty	ne
saicomment	savoir	ADVgen	MODE=ind|PERS.=3|NOMB.=s	saicomment
lez	lez	PRE	MORPH=empty	lez
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
buisson	buisson	NOMpro	NOMB.=s|GENRE=f|CAS=r	buisson
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
vois	voiz	NOMcom	PERS.=1|NOMB.=s|GENRE=f	vois
don	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	don
plus	plus	ADVgen	DEGRE=-	plus
bel	bel1	ADJqua	NOMB.=s|CAS=r|DEGRE=p	bel
enfant	enfant	NOMcom	NOMB.=s|GENRE=m|CAS=n	enfant
c	que4	PROrel	CAS=n	c
onques	onque	ADVgen	DEGRE=-	onques
veist	aler	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	veist
nue	nu1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	nue
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
et	et	CONcoo	MORPH=empty	et
n	ne1	ADVneg	MORPH=empty	n
