token	lemma	POS	morph	treated
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r	l
autre	autre	ADJind	NOMB.=s|GENRE=f|CAS=r	autre
nuit	nuit	NOMcom	TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	nuit
en	en1	PRE	MORPH=empty	en
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
dormant	dormir	NOMcom	NOMB.=s|GENRE=m|CAS=r	dormant
suiengnat	seignier	VERcjg	TEMPS=pst|NOMB.=s|DEGRE=p	suiengnat
doutance	dotance	NOMcom	NOMB.=s|GENRE=f|CAS=r	doutance
d	de	PRE	MORPH=empty	d
un	un	DETndf	NOMB.=s|GENRE=m|CAS=r	un
ieu	ueil	NOMcom	NOMB.=s|GENRE=m|CAS=r	ieu
parti	partir	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	parti
en	en1	PRE	MORPH=empty	en
chan	champ	NOMcom	NOMB.=s|GENRE=m|CAS=r	chan
tant	tant	ADVgen	DEGRE=-	tant
E	et	CONcoo	MORPH=empty	E
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
balance	balance	NOMcom	NOMB.=s|GENRE=f|CAS=r	balance
quant	cant1	CONsub	MORPH=empty	quant
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amors
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
devant	devant	ADVgen	DEGRE=-	devant
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	dit
que	que4	CONsub	MORPH=empty	que
vas	aler	VERcjg	MODE=ind|PERS.=2|NOMB.=s	vas
querant	querre	VERppa	NOMB.=s	querant
trop	trop	ADVgen	DEGRE=-	trop
as	avoir	PRE.DETdef	PERS.=2|NOMB.=s|GENRE=m|CAS=r	as
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
mouvant	movoir	PRE	NOMB.=s	mouvant
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i	te
lors	lors	ADVgen	PERS.=3|DEGRE=-	lors
tressailli	trassalir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	tressailli
duremnt	durer	ADVgen	DEGRE=-	duremnt
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
esmafance	esfanance	NOMcom	NOMB.=s|GENRE=f|CAS=r	esmafance
muet	movoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	muet
d	de	PRE	MORPH=empty	d
enfance	enfance	NOMcom	NOMB.=s|GENRE=f|CAS=r	enfance
dis	dis1	PROcar	NOMB.=s	dis
li	le	DETdef	NOMB.=s|GENRE=f|CAS=n	li
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
se	soi1	PROper	CAS=r	se
i	i2	PROadv	MORPH=empty	i
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	entent
a	a3	PRE	MORPH=empty	a
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
pesance	pesance	NOMcom	NOMB.=s|GENRE=f|CAS=r	pesance
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
par	par	PRE	MORPH=empty	par
vostre	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=r	vostre
faus	faus	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	faus
semblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	semblant
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r	mort
si	se	ADVgen	DEGRE=-	si
cruelment	crüelment	ADVgen	DEGRE=-	cruelment
partir	partir	VERinf	MORPH=empty	partir
vueil	voloir	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s|CAS=r	vueil
d	de	CONcoo	MORPH=empty	d
e	et	CONcoo	MORPH=empty	e
vostr	vostre	VERinf	NOMB.=s	vostr
e	et	CONcoo	MORPH=empty	e
gen	gent1	VERcjg	PERS.=1|NOMB.=s|GENRE=m|CAS=r	gen
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
pa	pas	ADVneg	PERS.=1|NOMB.=s	pa
r	rompre	PRE	GENRE=m	r
vostr	vostre	NOMcom	NOMB.=s|DEGRE=-	vostr
e	et	CONcoo	MORPH=empty	e
e	et	CONcoo	MORPH=empty	e
loignanc	loing	ADVgen	NOMB.=s|GENRE=m|CAS=r	loignanc
e	et	CONcoo	MORPH=empty	e
Ci	ci	ADVgen	GENRE=m|DEGRE=-	Ci
l	le	DETdef	NOMB.=s|GENRE=m|CAS=r	l
naur	narré	NOMcom	NOMB.=s|GENRE=m|CAS=n	naur
a	a3	VERcjg	TEMPS=pst|PERS.=3|NOMB.=s	a
i	i2	PROadv	MORPH=empty	i
a	a3	VERcjg	TEMPS=pst|NOMB.=s	a
so	soi1	CONsub	PERS.=3|NOMB.=s|GENRE=m|DEGRE=-	so
n	ne1	ADVneg	MORPH=empty	n
voloi	voloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s	voloi
r	ror2	PRE	GENRE=m	r
alongu	alonc	NOMpro	NOMB.=s|GENRE=m|CAS=r	alongu
e	et	CONcoo	MORPH=empty	e
dure	durer	ADJqua	MODE=ind|NOMB.=s|GENRE=f|CAS=r	dure
e	et	CONcoo	MORPH=empty	e
qu	que4	CONsub	NOMB.=s	qu
i	il	PROadv	MORPH=empty	i
po	poi	ADVgen	NOMB.=s	po
r	re2	PRE	GENRE=m	r
ma	mon1	DETpos	PERS.=1|NOMB.=s|CAS=n|DEGRE=-	ma
l	le	DETdef	PERS.=3|NOMB.=s|GENRE=m|CAS=n	l
n	ne2	ADVneg	MORPH=empty	n
e	en2	CONcoo	MORPH=empty	e
pain	pain	NOMcom	NOMB.=s|GENRE=m|CAS=n	pain
e	et	CONcoo	MORPH=empty	e
avoi	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	avoi
r	ror2	PRE	GENRE=m|CAS=r	r
chang	change	NOMcom	NOMB.=s|GENRE=m|CAS=r	chang
e	et	CONcoo	MORPH=empty	e
s	se	ADVgen	NOMB.=s|CAS=r	s
a	a3	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
pensee	pensee	NOMcom	NOMB.=s|GENRE=f|CAS=r	pensee
encor	encore	ADVgen	DEGRE=-	encor
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
en	en2	PROadv	MORPH=empty	en
puez	pöoir	VERcjg	MODE=ind|PERS.=2|NOMB.=p	puez
poi	poi	PROind	NOMB.=s|DEGRE=-	poi
doloir	doloir	VERinf	MORPH=empty	doloir
mout	mout	ADVgen	DEGRE=-	mout
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	doit
avoir	avoir	VERinf	MORPH=empty	avoir
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
noir	noir	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	noir
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
por	por2	PRE	MORPH=empty	por
faire	faire	VERinf	MORPH=empty	faire
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
pooir	pöoir	NOMcom	NOMB.=s|GENRE=m|CAS=r	pooir
pert	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	pert
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
desirree	desirrer	NOMcom	NOMB.=s|GENRE=f|CAS=r	desirree
n	ne1	ADVneg	MORPH=empty	n
aies	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s	aies
si	si	ADVgen	DEGRE=-	si
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
desvemes	desver	VERcjg	MODE=ind|NOMB.=s|CAS=n	desvemes
en	en1	PRE	MORPH=empty	en
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	te
fie	fïer	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	fie
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
en	en1	PRE	MORPH=empty	en
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
poeste	pöesté	NOMcom	NOMB.=s|GENRE=f|CAS=r	poeste
plus	plus	ADVgen	DEGRE=c	plus
mauves	mauvais	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	mauves
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
mie	mie	ADVneg	MORPH=empty	mie
ains	ainc	ADVgen	DEGRE=-	ains
a	a3	PRE	MORPH=empty	a
cent	cent	DETcar	NOMB.=s|GENRE=m|CAS=r	cent
tans	tant	NOMcom	NOMB.=p|GENRE=m|CAS=r|DEGRE=-	tans
plus	plus	ADVgen	DEGRE=-	plus
hontez	honte	VERppe	NOMB.=p|GENRE=m|CAS=n	hontez
plus	plus	ADVgen	DEGRE=-	plus
valor	valor	NOMcom	NOMB.=s|GENRE=f|CAS=n	valor
plus	plus	ADVgen	DEGRE=-	plus
