token	normalised
Pensis	pensis
d	d
amours	amours
uueill	vueill
retraire	retraire
conment	conment
li	li
miẽs	miene
cuers	cuers
me	me
maire	maire
qu	qu
a	a
son	son
plesir	plesir
m	m
estuet	estuet
faire	faire
ce	ce
dont	dont
i	i
ai	ai
anui	anui
et	et
paine	paine
trop	trop
me	me
fait	fait
ma	ma
doleur	doleur
plaire	plaire
sentieig	sentieig
amour	amour
a	a
uilainne	vilainne
qui	qui
m	m
ocit	ocit
en	en
son	son
seruise	seruise
qui	qui
touz	touz
sui	sui
a	a
sa	sa
deuise	devise
Ma	ma
doleur	doleur
me	me
conuient	conuient
plaire	plaire
et	et
seruir	seruir
amour	amour
prochainne	prochainne
qui	qui
tous	tous
mes	mes
pensers	pensers
repaire	repaire
a	a
estre	estre
li	li
suens	suens
demainne	demainne
se	se
cele	cele
m	m
est	est
debonaire	debonaire
qui	qui
de	de
tous	tous
bons	bons
sens	sens
est	est
plainne	plainne
tel	tel
ioie	joie
auroie	avroie
conquise	conquise
	
qui	qui
ia	ja
n	n
iert	iert
par	par
moi	moi
requise	requise
Amours	amours
dechiet	dechiet
et	et
empire	emprre
par	par
fausse	fausse
gent	gent
nouueliere	nouueliere
pour	pour
ce	ce
entrai	entrai
grief	grief
martire	martire
.	.
que	que
suens	suens
sui	sui
a	a
ma	ma
maniere	maniere
l	l
en	en
ne	ne
puet	puet
pas	pas
si	si
bien	bien
dire	dire
si	si
grant	grant
doleur	doleur
en	en
proiere	proiere
ꝯ	com
els	els
est	est
en	en
mon	mon
cuer	cuer
mise	mise
de	de
li	li
amer	amer
sanz	sanz
faintise	faintise
Ma	ma
uolentez	volentez
trait	trait
et	et
tire	tire
lauon	lavon
la	la
tient	tient
mainz	mainz
chiere	chiere
maiz	maiz
ne	ne
me	me
doi	doi
escondire	escondire
de	de
rienz	rienz
qu	qu
amours	amours
me	me
requiere	requiere
ie	je
cuit	cuit
que	que
me	me
ueut	veut
ocirre	ocirre
d	d
esperance	esperance
mencongiere	mencongiere
maiz	maiz
a	a
seruir	seruir
lai	lai
emprises	emprises
el	el
ferai	ferai
dusqu	dusqu
al	al
iuise	juise
De	de
li	li
ne	ne
partirai	partirai
mie	mie
pour	pour
doleur	doleur
ne	ne
pour	pour
pesance	pesance
et	et
cil	cil
qui	qui
pluz	pluz
m	m
en	en
tarie	tarie
ne	ne
ueut	veut
pas	pas
ma	ma
deliurance	deliurance
qu	qu
amours	amours
a	a
grant	grant
seignorie	seignorie
seul	seul
damẽbrer	damembrer
sa	sa
samblance	samblance
pour	pour
ce	ce
sui	sui
en	en
son	son
seruise	seruise
	
iamena	jamena
ioie	joie
pramise	pramise
Du	du
tout	tout
sui	sui
en	en
sa	sa
baillie	baillie
mal	mal
feras	feras
el	el
ne	ne
m	m
auance	avance
ne	ne
ia	ja
pour	pour
rienz	rienz
que	que
nus	nus
die	die
n	n
aurai	avrai
ailleins	ailleins
ma	ma
fiance	fiance
ainz	ainz
morrai	morrai
se	se
ne	ne
m	m
aie	aie
en	en
ceste	ceste
longe	longe
atendance	atendance
serur	serur
la	la
uueillasa	vueillasa
guise	guise
	
tant	tant
que	que
amours	amours
l	l
ait	ait
esprise	esprise
Odiu	odiu
lonc	lonc
tanz	tanz
l	l
a	a
assise	assise
Gassos	gassos
qui	qui
tant	tant
l	l
eime	eime
et	et
prise	prise
