token	normalised
Compaignon	compaignon
ie	je
sai	sai
tel	tel
chose	chose
qui	qui
chanter	chanter
me	me
fet	fet
souent	sovent
dame	dame
pluz	pluz
bele	bele
que	que
rose	rose
qui	qui
maintient	maintient
ioie	joie
et	et
iouent	jovent
gueriz	gueriz
est	est
qui	qui
seruir	seruir
l	l
ose	ose
et	et
qui	qui
sa	sa
merite	merite
atent	atent
qu	qu
ades	ades
est	est
sa	sa
chambre	chambre
enclose	enclose
de	de
tous	tous
biens	biens
entierement	entierement
tout	tout
ades	ades
m	m
en	en
resouuient	resouuient
Droit	droit
a	a
qui	qui
amors	amors
maintient	maintient
	
puiz	puiz
qu	qu
oneurs	oneurs
et	et
priz	priz
l	l
en	en
uient	vient
Douce	douce
dame	dame
debonaire	debonaire
tant	tant
ne	ne
m	m
i	i
ferez	ferez
de	de
maus	maus
se	se
me	me
faisiez	faisiez
uestir	vestir
haire	haire
ie	je
cuideroie	cuideroie
estre	estre
saus	saus
tant	tant
ne	ne
m	m
i	i
ferez	ferez
mal	mal
traire	traire
que	que
ne	ne
soie	soie
pluz	pluz
loiauz	loiauz
car	car
uostre	vostre
clers	clers
uis	vis
m	m
esclaire	esclaire
pluz	pluz
que	que
l	l
estoile	estoile
iournaus	journaus
tout	tout
ades	ades
menres	menres
ouuient	ouuient
Droit	droit
a	a
Dame	dame
en	en
qui	qui
i	i
ai	ai
ma	ma
fiance	fiance
car	car
aiez	aiez
merci	merci
de	de
moi	moi
que	que
uaut	vaut
longe	longe
demourã	demouran
ce	ce
cuer	cuer
et	et
cors	cors
tout	tout
uous	vous
otroi	otroi
car	car
tant	tant
uous	vous
aim	aim
douce	douce
et	et
franche	franche
et	et
ie	je
bien	bien
faire	faire
le	le
doi	doi
que	que
noous	noous
a	a
sens	sens
et	et
uaillance	vaillance
biaute	biaute
honour	honour
ensi	ensi
croi	croi
tout	tout
ades	ades
men	men
resouuient	resouuient
Droit	droit
a	a
