token	normalised
Biaus	Biaus
mest	mest
estez	estez
que	que
retentist	retentist
la	la
brueille	brueille
que	que
li	li
oisel	oisel
chantent	chantent
par	par
le	le
boschage	boschage
et	et
l	l
erbe	erbe
uert	vert
de	de
la	la
rouse	rouse
e	e
mueille	mueille
qui	qui
resplẽdir	resplendir
la	la
fait	fait
les	les
le	le
riuage	rivage
de	de
bone	bone
amour	amour
uueill	vueill
que	que
mes	mes
cuers	cuers
se	se
dueille	dueille
car	car
nus	nus
fors	fors
moi	moi
n	n
a	a
uers	vers
li	li
ferm	ferm
corage	corage
et	et
nonporquant	nonporquant
trop	trop
est	est
de	de
haut	haut
parage	parage
cele	cele
cui	cui
iaim	Jaim
n	n
est	est
pas	pas
drois	drois
que	que
me	me
uueille	vueille
Fins	Fins
amans	amans
sui	sui
ꝯment	comment
qu	qu
amours	amours
m	m
acueille	acueille
maiz	maiz
ie	je
n	n
aim	aim
pas	pas
ꝯ	com
hom	hom
de	de
mon	mon
eage	eage
qu	qu
il	il
n	n
est	est
amis	amis
qui	qui
aint	aint
ne	ne
amer	amer
uueille	vueille
qui	qui
plus	plus
de	de
moi	moi
ne	ne
truist	truist
amour	amour
sauuage	sauvage
Ha	Ha
las	las
chaitis	chaitis
ma	ma
dame	dame
qui	qui
s	s
orgueille	orgueille
uers	vers
son	son
ami	ami
cui	cui
dolour	dolour
n	n
assouage	assovage
merci	merci
amors	amors
sele	sele
esguarde	esguarde
parage	parage
donc	donc
sui	sui
ie	ie
mors	mors
mes	mes
pensers	pensers
que	que
me	me
uaille	vaille
De	De
bien	bien
amer	amer
amours	amours
grant	grant
sens	sens
me	me
baille	baille
si	si
m	m
atrais	atrais
ama	ama
dame	dame
n	n
agree	agree
la	la
uolente	volente
pri	pri
dieu	dieu
que	que
ne	ne
me	me
faille	faille
car	car
mout	mout
m	m
est	est
bel	bel
quantu	quantu
cuer	cuer
m	m
est	est
entree	entree
tout	tout
m	m
i	i
pense	pense
sunt	sunt
a	a
liu	liu
que	que
iaille	iaille
ne	ne
rienz	rienz
fors	fors
li	li
ne	ne
me	me
puet	puet
estre	estre
ree	ree
de	de
la	la
dolour	dolour
dont	dont
souspir	souspir
a	a
celee	celee
a	a
mort	mort
me	me
rent	rent
ainz	ainz
que	que
longues	longues
m	m
asaille	asaille
Mes	Mes
bien	bien
amers	amers
ne	ne
cuit	cuit
que	que
rienz	rienz
me	me
uaille	vaille
quar	quar
pitiez	pitiez
est	est
et	et
mercis	mercis
oubliee	oubliee
enuers	envers
cele	cele
qui	qui
si	si
grief	grief
me	me
trauaille	travaille
quiegieus	quiegieus
et	et
ris	ris
et	et
ioie	joie
m	m
estuee	estuee
e	e
helas	helas
chait	chait
issi	issi
dure	dure
desseuraille	dessevraille
de	de
ioie	joie
part	part
et	et
la	la
doleur	doleur
m	m
agree	agree
dont	dont
ie	je
souspir	souspir
coiement	coiement
a	a
celee	celee
si	si
me	me
rest	rest
bien	bien
ꝯment	comment
qu	qu
amours	amours
m	m
assaille	assaille
De	de
li	li
amer	amer
ne	ne
me	me
puis	puis
escondire	escondire
n	n
en	en
puis	puis
muer	muer
mes	mes
cuers	cuers
si	si
appareille	appareille
Gui	Gui
de	de
ponciaus	ponciaus
ne	ne
sai	sai
de	de
ce	ce
que	que
dire	dire
li	li
dieus	dieus
d	d
amours	amours
malement	malement
nos	nos
ꝯ	com
se	se
ille	ille
