token	normalised
POr	POr
ce	ce
se	se
d	d
amer	amer
me	me
duel	duel
si	si
i	i
ai	ai
iegnͣt	iegnart
confort	confort
quar	quar
ades	ades
en	en
li	li
recort	recort
diex	diex
ce	ce
que	que
uirent	virent
mi	mi
oeil	oeil
cest	cest
sagnͣt	sagnant
biaute	biaute
ueraie	veraie
qui	qui
en	en
plusors	plusors
sens	sens
messaie	messaie
que	que
ce	ce
que	que
ie	je
ce	ce
se	se
combat	combat
amors	amors
cest	cest
cuers	cuers
cors	cors
li	li
oeil	oeil
dont	dont
la	la
uoi	voi
mes	mes
le	le
cuer	cuer
ai	ai
qu	qu
est	est
de	de
gregnor	gregnor
pooir	pooir
or	or
me	me
doint	doint
dex	Dex
les	les
autres	autres
uueil	vueil
auoir	avoir
Meinte	meinte
gens	gens
ont	ont
iescueil	Jescueil
ou	ou
soi	soi
a	a
droit	droit
ou	ou
a	a
tort	tort
amors	amors
fiert	fiert
fans	fans
deport	deport
ia	ja
n	n
i	i
doutera	doutera
orguel	orguel
li	li
sages	sages
plus	plus
s	s
en	en
esmaie	esmaie
que	que
trop	trop
fet	fet
fere	fere
grant	grant
plaie	plaie
gnͣt	grant
le	le
ma	ma
fist	fist
qnt	qant
le	le
cuer	cuer
a	a
de	de
moi	moi
en	en
sa	sa
prisō	prison
biau	biau
mestqnͣt	mestqant
ie	je
le	le
uoi	voi
miex	miex
l	l
amen	amen
lui	lui
qu	qu
en	en
nul	nul
autre	autre
pooir	pooir
or	or
li	li
doint	doint
dez	dez
garder	garder
a	a
mon	mon
uoloir	voloir
Dame	Dame
qui	qui
pert	pert
au	au
besomg	besomg
por	por
son	son
ami	ami
ce	ce
qu	qu
il	il
a	a
ce	ce
cil	cil
le	le
guerredon	guerredon
a	a
honis	honis
en	en
est	est
par	par
tesmoing	tesmoing
ie	je
per	per
sanz	sanz
reconquerre	reconquerre
mon	mon
cuer	cuer
que	que
tenez	tenez
en	en
serre	serre
perdu	perdu
non	non
ai	ai
nou	nou
perdrai	perdrai
pas	pas
einsi	einsi
que	que
por	por
le	le
cuer	cuer
prierai	prierai
tant	tant
merci	merci
li	li
cors	cors
uers	vers
uos	vos
que	que
merueille	merveille
iert	iert
gnͣt	grant
se	se
ne	ne
fraingniez	fraingniez
uers	vers
li	li
uostre	vostre
talent	talent
Se	Se
ie	je
a	a
un	un
home	home
doing	doing
aucuns	aucuns
de	de
tex	tex
gent	gent
i	i
ai	ai
demain	demain
qu	qu
autant	autant
me	me
harra	harra
se	se
ne	ne
li	li
remet	remet
ou	ou
poing	poing
ml̃tgnͣt	moutgant
sen	sen
a	a
abiau	abiau
querre	querre
au	au
donner	donner
sans	sans
requerre	requerre
ie	je
dame	dame
cri	cri
merci	merci
de	de
ce	ce
que	que
mien	mien
deust	deust
estre	estre
uos	vos
pri	pri
que	que
n	n
es	es
poir	poir
pas	pas
a	a
uostre	vostre
douz	douz
semblant	semblant
que	que
la	la
merciz	merciz
ne	ne
uiengne	viengne
au	au
cuer	cuer
deuant	devant
Dame	Dame
or	or
ai	ai
dit	dit
ma	ma
paor	paor
ml̃t	mout
uoldroie	voldroie
ore	ore
escouter	escouter
se	se
ia	ja
degneroit	degneroit
panser	panser
uers	vers
moi	moi
aucune	aucune
douceur	douceur
ne	ne
rien	rien
nule	nule
qui	qui
me	me
uaille	vaille
si	si
q̃	que
li	li
cuers	cuers
outre	outre
saille	saille
en	en
la	la
prison	prison
la	la
ou	ou
uos	vos
le	le
tenez	tenez
dex	Dex
fu	fu
ains	ains
mais	mais
cuers	cuers
si	si
bel	bel
enchantez	enchantez
nenil	nenil
certes	certes
mes	mes
se	se
li	li
cors	cors
pris	pris
fust	fust
auec	avec
le	le
cuer	cuer
ia	ja
ne	ne
li	li
despleust	despleust
Dame	Dame
ne	ne
puis	puis
loer	loer
uos	vos
gnͣz	granz
biautez	biautez
que	que
trop	trop
petit	petit
me	me
seroit	seroit
uns	uns
estez	estez
mes	mes
seriens	seriens
puis	puis
faire	faire
qui	qui
uos	vos
pleust	pleust
n	n
iert	iert
si	si
grief	grief
qu	qu
il	il
meisme	meïsme
n	n
eust	eust
