token	normalised
Aurenouuel	aurenouuel
de	de
la	la
douour	dovour
d	d
estequeres	estequeres
dois	dois
par	par
la	la
fontainne	fontainne
tuit	tuit
sunt	sunt
uert	vert
bois	bois
et	et
uergier	vergier
et	et
preet	preet
li	li
rosiers	rosiers
en	en
mai	mai
florist	florist
et	et
grainne	grainne
lors	lors
ch	ch
anterai	anterai
quar	quar
trop	trop
m	m
aura	avra
greueire	greveire
etes	etes
mais	mais
que	que
i	i
ai	ai
au	au
cuer	cuer
prochainne	prochainne
et	et
fins	fins
amis	amis
a	a
tort	tort
ochoisonez	ochoisonez
	
est	est
mout	mout
souuent	souvent
de	de
legier	legier
esfreez	esfreez
uoirs	voirs
est	est
qu	qu
amours	amours
ma	ma
outre	outre
loime	loime
ne	ne
maiz	maiz
mout	mout
m	m
est	est
bel	bel
qu	qu
a	a
son	son
plaisir	plaisir
me	me
mainne	mainne
quar	quar
se	se
dieu	dieu
plest	plest
encor	encor
me	me
saura	savra
gre	gre
de	de
mon	mon
trauaill	travaill
et	et
de	de
ma	ma
longe	longe
painne	painne
maiz	maiz
paour	paour
ai	ai
que	que
ne	ne
m	m
ait	ait
oublie	oublie
	
par	par
le	le
conseill	conseill
de	de
la	la
fausse	fausse
gent	gent
uainne	vainne
dont	dont
li	li
tors	tors
est	est
couneus	couneus
et	et
prouez	provez
que	que
ia	ja
sanz	sanz
mort	mort
n	n
en	en
quit	quit
estre	estre
eschapez	eschapez
Douce	douce
dame	dame
quar	quar
m	m
otroiez	otroiez
po	po
ur	ur
de	de
un	un
douz	douz
reguart	reguart
de	de
uous	vous
en	en
la	la
semainne	semainne
si	si
atendrai	atendrai
par	par
ceste	ceste
seurte	seurte
	
ioie	joie
d	d
amours	amours
se	se
meseurs	meseurs
le	le
mainne	mainne
souuieigne	souuieigne
uous	vous
ꝯlai	comlai
de	de
cruaute	cruaute
	
fet	fet
qui	qui
ocit	ocit
son	son
lige	lige
home	home
demainne	demainne
douce	douce
dame	dame
d	d
orgueill	orgveill
uous	vous
desfendez	desfendez
	
ne	ne
trahissiez	trahissiez
uos	vos
bienz	bienz
ne	ne
uos	vos
biautez	brautez
Tant	Tant
ai	ai
d	d
amours	amours
mon	mon
fin	fin
cuer	cuer
esprouue	esprouue
que	que
ia	ja
sans	sans
li	li
naurai	navrai
ioie	joie
certainne	certainne
tant	tant
par	par
sui	sui
mis	mis
tout	tout
a	a
sauole	savole
nte	nte
	
que	que
mis	mis
trauauz	travauz
mon	mon
desir	desir
ne	ne
refrainne	refrainne
quant	quant
pluz	pluz
me	me
truis	truis
pensif	pensif
et	et
esgare	esgare
	
pluz	pluz
me	me
confortas	confortas
biens	biens
dont	dont
ele	ele
est	est
plainne	plainne
et	et
uous	vous
seigneur	seigneur
qui	qui
proiez	promez
et	et
amez	amez
	
faites	faites
ausi	ausi
seioir	sefoir
en	en
uolez	volez
Douce	douce
dame	dame
mout	mout
m	m
ont	ont
a	a
choisone	choisoné
faus	faus
recreant	recreant
et	et
lor	lor
parole	parole
uainne	vainne
qu	qu
en	en
lonc	lonc
espoir	espoir
mout	mout
si	si
desconforte	desconforte
	
prez	prez
ne	ne
mont	mont
mort	mort
diex	diex
lor	lor
doint	doint
male	male
estrainne	estrainne
et	et
maugre	maugre
eus	eus
uous	vous
ai	ai
mon	mon
cuer	cuer
done	done
plain	plain
de	de
l	l
amour	amour
qui	qui
ia	ja
nen	nen
iert	iert
lontainne	lontainne
tant	tant
s	s
est	est
en	en
uous	vous
fi	fi
ne	ne
ment	ment
esmerez	esmerez
	
qu	qu
ainc	ainc
si	si
loiauz	loiauz
ne	ne
fu	fu
quis	quis
ne	ne
trouuez	trouvez
Finez	finez
chancon	chancon
si	si
anem	anem
i	i
reguardez	reguardez
par	par
monseigneur	monseigneur
noblet	noblet
uous	vous
en	en
alez	alez
et	et
dites	dites
li	li
de	de
male	male
hore	hore
fui	fui
nez	nez
	
qui	qui
touz	touz
iours	jours
aimet	aimet
iani	Kani
iere	iere
amez	amez
