token	lemma	POS	morph	treated
d	de	PRE	MORPH=empty	d
Ou	où	PROrel	GENRE=n	Ou
tres	très	ADVgen	DEGRE=-	tres
douz	douz	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	douz
non	non	NOMcom	MORPH=empty	non
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
virge	virge	NOMcom	NOMB.=s|GENRE=f|CAS=r	virge
marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=r	marie
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
espondrai	espondre	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	espondrai
uletres	uter	NOMcom	NOMB.=p|CAS=r	uletres
plainement	plein	ADVgen	DEGRE=-	plainement
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
premiere	premier	ADJord	NOMB.=s|GENRE=f|CAS=n	premiere
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	m
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
senefie	senefiier	VERcjg	MODE=ind|PERS.=3|NOMB.=s	senefie
que	que4	CONsub	MORPH=empty	que
les	le	DETdef	NOMB.=p|GENRE=f|CAS=n	les
ames	ame	NOMcom	NOMB.=p|GENRE=f|CAS=n	ames
en	en2	PROadv	MORPH=empty	en
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	sont
fors	fors1	ADVgen	DEGRE=-	fors
de	de	PRE	MORPH=empty	de
torment	torment	NOMcom	NOMB.=s|GENRE=m|CAS=r	torment
quar	car	CONcoo	DEGRE=-	quar
par	par	PRE	MORPH=empty	par
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	vint
cauis	chaisir	NOMcom	NOMB.=s|GENRE=m|CAS=n	cauis
entre	entre2	PRE	MORPH=empty	entre
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
gent	gent1	NOMcom	NOMB.=s|GENRE=f|CAS=r	gent
E	et	CONcoo	MORPH=empty	E
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=n	nos
gota	goter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	gota
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
noire	noir	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	noire
prison	prison	NOMcom	NOMB.=s|GENRE=f|CAS=r	prison
diex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n	diex
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
por	por2	PRE	MORPH=empty	por
nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=i	nos
en	en2	PROadv	MORPH=empty	en
soffri	sofrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	soffri
passion	passïon	NOMcom	NOMB.=s|GENRE=f|CAS=r	passion
iceste	icest	DETdem	NOMB.=s|GENRE=f|CAS=r	iceste
mest	metre2	NOMcom	MODE=ind|NOMB.=s|GENRE=f|CAS=r	mest
E	et	CONcoo	MORPH=empty	E
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=n	sa
mere	mere	NOMcom	NOMB.=s|GENRE=f|CAS=n	mere
E	et	CONcoo	MORPH=empty	E
s	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	s
amie	ami	NOMcom	NOMB.=s|GENRE=f|CAS=r	amie
auient	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p	auient
apres	après	PRE	DEGRE=-	apres
droiz	droit	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	droiz
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vos
die	dire	VERcjg	MODE=sub|NOMB.=s	die
qu	que4	CONsub	MORPH=empty	qu
en	en1	PRE	MORPH=empty	en
la	là	DETdef	NOMB.=s|GENRE=f|CAS=r	la
bece	bec2	NOMcom	NOMB.=s|GENRE=f|CAS=r	bece
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
tot	tot	ADVgen	DEGRE=-	tot
premierement	premierement	ADVgen	DEGRE=-	premierement
E	et	CONcoo	MORPH=empty	E
tot	tot	ADVgen	CAS=n|DEGRE=-	tot
premier	premier	PROord	NOMB.=s|GENRE=m|CAS=n	premier
s	se	PROper	NOMB.=s|GENRE=m	s
q	que4	CONsub	MORPH=empty	q
Cri	Crist	NOMpro	NOMB.=s|GENRE=m	Cri
nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n	nes
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
prain	prendre	VERcjg	MODE=ind|PERS.=3|NOMB.=s	prain
s	se	CONsub	NOMB.=s|GENRE=m|CAS=r	s
d	de	PONfbl	MORPH=empty	d
e	et	CONcoo	MORPH=empty	e
foli	foillir	VERppe	NOMB.=s|GENRE=m|CAS=r	foli
e	et	CONcoo	MORPH=empty	e
doi	doi	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	doi
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r	t
