token	normalised
Desconfortez	desconfortez
plains	plains
d	d
ire	ire
et	et
de	de
pesance	pesance
ferai	ferai
chã	chan
con	con
contre	contre
le	le
tans	tans
qui	qui
uient	vient
qu	qu
a	a
ma	ma
dolour	dolour
ne	ne
sai	sai
querre	querre
aleiances	alefances
e	e
par	par
chanter	chanter
ioie	joie
ne	ne
mere	mere
uient	vient
tant	tant
a	a
biaute	biaute
cele	cele
pout	pout
qui	qui
me	me
tient	tient
li	li
tres	tres
douz	douz
mauz	mauz
que	que
ia	ja
d	d
autre	autre
en	en
ma	ma
uie	vie
ne	ne
quier	quier
auoir	avoir
ne	ne
confort	confort
ne	ne
aie	aie
ne	ne
guarison	guarison
n	n
auerai	averai
se	se
par	par
lin	lin
on	on
quar	quar
pluz	pluz
l	l
aim	aim
que	que
ie	je
ne	ne
die	die
Mout	mout
a	a
en	en
li	li
courtoisie	courtoisie
et	et
uaillance	vaillance
simple	simple
reguart	reguart
qui	qui
trop	trop
bien	bien
li	li
auient	auient
ses	ses
biaux	biaux
parlers	parlers
sa	sa
simple	simple
conte	conte
nan	nan
ce	ce
me	me
fait	fait
penser	penser
pluz	pluz
qu	qu
a	a
moi	moi
ne	ne
conuient	conuient
diex	diex
que	que
ferai	ferai
s	s
ele	ele
ne	ne
me	me
retient	retient
a	a
son	son
ami	ami
trop	trop
iert	iert
mal	mal
conseillie	conselllie
quar	quar
par	par
autrui	autrui
n	n
iert	iert
ia	ja
si	si
bien	bien
se	se
ruie	ruie
sanz	sanz
trahison	trahison
mout	mout
fera	fera
grant	grant
mesproison	mesproison
	
quãtiel	quantiel
aim	aim
s	s
ele	ele
m	m
oublie	oublie
Nus	nus
ne	ne
porroit	porroit
contre	contre
sa	sa
mescheance	mescheance
si	si
bel	bel
seruir	seruir
que	que
ia	ja
li	li
uausist	vausist
rien	rien
marz	marz
ia	ja
pour	pour
ce	ce
ne	ne
doit	doit
auoir	avoir
doutance	doutance
fins	fins
c	c
uers	vers
loiaus	loiaus
qui	qui
bone	bone
amour	amour
maintient	maintient
quar	quar
loiautez	loiautez
le	le
destraint	destraint
tant	tant
qu	qu
il	il
crient	crient
amesprendre	amesprendre
enuers	envers
sa	sa
douce	douce
amie	amie
neie	neie
de	de
ce	ce
ne	ne
memes	memes
cou	cou
noi	noi
z	,
mie	mie
ainz	ainz
m	m
abandona	abandona
faire	faire
sanz	sanz
ochoisõ	ochoison
	
quantqu	quantqu
amours	amours
conmande	conmande
et	et
pri	pri
