token	lemma	POS	morph	treated
one	one	DETndf	NOMB.=s|GENRE=f|CAS=r	one
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r	chose
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
dedenz	dedenz	PRE	MORPH=empty	dedenz
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
emprise	emprendre	VERppe	NOMB.=s|GENRE=f|CAS=r	emprise
n	ne1	ADVneg	MORPH=empty	n
en	en2	PROadv	MORPH=empty	en
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
repos	repos	NOMcom	NOMB.=s|GENRE=m|CAS=r	repos
ne	ne2	CONcoo	MORPH=empty	ne
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	quier
lasser	lasser	VERinf	MORPH=empty	lasser
quar	car	CONcoo	MORPH=empty	quar
tant	tant	ADVgen	DEGRE=-	tant
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaist
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
tourner	torner	VERinf	MORPH=empty	tourner
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
volentez	volenté	NOMcom	NOMB.=s|GENRE=f|CAS=r	volentez
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
si	si	ADVgen	DEGRE=-	si
a	a3	PRE	NOMB.=s	a
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
devise	devise	NOMcom	NOMB.=s|GENRE=f|CAS=r	devise
		PONfbl	MORPH=empty	
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
pener	pener	VERinf	MODE=ind|PERS.=1	pener
vueill	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	vueill
pour	por2	PRE	MORPH=empty	pour
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
einsime	enseiment	ADVgen	MORPH=empty	einsime
justise	justice	NOMcom	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f|CAS=r	justise
quar	car	CONcoo	MORPH=empty	quar
li	le	PROper	NOMB.=s|GENRE=m|CAS=i	li
amer	amer1	VERinf	NOMB.=s	amer
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
tant	tant	ADVgen	DEGRE=-	tant
bien	bien1	ADVgen	DEGRE=p	bien
le	le	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r	le
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s|DEGRE=-	puis
moustrer	mostrer	VERinf	MORPH=empty	moustrer
		PONfbl	MORPH=empty	
toute	tot	DETind	NOMB.=s|GENRE=f|CAS=r	toute
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r	autre
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
convient	covenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	convient
oublier	oblïer	VERinf	MORPH=empty	oublier
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
oes	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	oes
bien	bien1	ADVgen	DEGRE=p	bien
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
maniere	maniere	NOMcom	NOMB.=s|GENRE=f|CAS=r	maniere
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
guise	guise	NOMcom	NOMB.=s|GENRE=f|CAS=r	guise
dont	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	dont
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	ce
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
qu	que4	CONsub	MORPH=empty	qu
il	il	PROper	PERS.=0|NOMB.=p|GENRE=m|CAS=n	il
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
conuient	conoistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	conuient
chanter	chanter	VERinf	MORPH=empty	chanter
et	et	CONcoo	MORPH=empty	et
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	que
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n	vous
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
oez	öir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p	oez
mener	mener	VERinf	MORPH=empty	mener
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
fait	faire	VERcjg	TEMPS=pst|NOMB.=s|GENRE=m	fait
savoir	savoir	VERinf	MORPH=empty	savoir
dont	dont	PROrel	NOMB.=s	dont
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
et	et	CONcoo	MORPH=empty	et
ou	où	PROrel	MORPH=empty	ou
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=n	prise
en	en1	PRE	MORPH=empty	en
esguarder	esgarder	VERinf	MORPH=empty	esguarder
n	ne2	ADVneg	MORPH=empty	n
onques	onque	ADVgen	MORPH=empty	onques
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
ne	ne2	CONcoo	MORPH=empty	ne
u	o3	VERcjg	NOMB.=s	u
pluz	plus	ADVgen	PERS.=1|DEGRE=-	pluz
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
seruise	servir	NOMcom	NOMB.=s|GENRE=m|CAS=r	seruise
		PONfbl	MORPH=empty	
fors	fors1	ADVgen	DEGRE=-	fors
qu	que4	CONsub	MORPH=empty	qu
en	en1	PRE	MORPH=empty	en
parler	parler	VERinf	MORPH=empty	parler
		PONfbl	MORPH=empty	
mes	mais1	CONcoo	MORPH=empty	mes
et	et	CONcoo	MORPH=empty	et
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	el
bien	bien1	NOMcom	GENRE=m	bien
si	si	ADVgen	DEGRE=-	si
bel	bel1	ADJqua	NOMB.=s|CAS=r|DEGRE=p	bel
samblant	semblant	NOMcom	NOMB.=s|GENRE=m|CAS=r	samblant
moustrer	mostrer	VERinf	MORPH=empty	moustrer
		PONfbl	MORPH=empty	
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
criem	criembre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	criem
par	par	PRE	MORPH=empty	par
tant	tant	ADVgen	DEGRE=-	tant
ne	ne1	ADVneg	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
en	en2	PRE	MORPH=empty	en
pueille	puillier1	VERcjg	PERS.=3|NOMB.=s	pueille
passer	passer1	VERinf	MORPH=empty	passer
mout	mout	ADVgen	DEGRE=-	mout
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
sage	sage	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	sage
courtoise	cortois	NOMcom	NOMB.=s|GENRE=f|CAS=n	courtoise
et	et	CONcoo	MORPH=empty	et
bienre	bien1	NOMcom	NOMB.=s|GENRE=f|DEGRE=p	bienre
aprise	aprendre	VERppe	MODE=ind|PERS.=3|NOMB.=s|GENRE=f|CAS=r	aprise
tant	tant	ADVgen	DEGRE=-	tant
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
rien	rien	NOMcom	NOMB.=s|GENRE=f|CAS=r	rien
ne	ne1	ADVneg	MORPH=empty	ne
porroit	pöoir	VERcjg	MODE=con|PERS.=3|NOMB.=s	porroit
ontroruier	ontoriuer	VERinf	MORPH=empty	ontroruier
et	et	CONcoo	MORPH=empty	et
samble	sembler	VERcjg	MODE=ind|PERS.=3|NOMB.=s	samble
bien	bien1	ADVgen	DEGRE=p	bien
qu	que4	CONsub	MORPH=empty	qu
el	en1+le	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n	el
n	ne1	ADVneg	MORPH=empty	n
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ait
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mal
penser	penser	VERinf	MORPH=empty	penser
maiz	mais1	CONcoo	GENRE=m|CAS=r|DEGRE=-	maiz
qu	que4	CONsub	CAS=r	qu
en	on	PROind	MORPH=empty	en
li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	li
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	ait
et	et	CONcoo	MORPH=empty	et
pitie	pitié	NOMcom	MODE=sub|NOMB.=s|GENRE=f|CAS=r	pitie
et	et	CONcoo	MORPH=empty	et
franchise	franchise	NOMcom	MODE=sub|NOMB.=s|GENRE=f|CAS=r	franchise
		PONfbl	MORPH=empty	
pour	por2	PRE	MORPH=empty	pour
conforter	conforter	VERinf	MORPH=empty	conforter
