token	normalised
COmmenceraı	commencerai
a	a
fere	fere
un	un
laı	lai
de	de
la	la
meıllor	meillor
forment	forment
mesmaı	mesmai
que	que
trop	trop
par	par
aı	ai
fet	fet
de	de
dolor	dolor
dont	dont
m	m
i	i
chāt	chast
torront	torront
a	a
plor	plor
mere	mere
uırge	virge
sauoree	savoree
se	se
uos	vos
faıtez	faitez
demoree	demoree
de	de
proıer	proier
le	le
haut	haut
segnor	segnor
bıen	bien
doıt	doit
auoır	avoir
grant	grant
paor	paor
du	du
du	du
deable	deable
du	du
felon	felon
quı	qui
en	en
la	la
noıre	noire
prıson	prison
nos	nos
uelt	velt
mener	mener
dont	dont
nus	nus
ne	ne
puet	puet
eschaper	eschaper
<UNK>ı	oonkai
aı	ai
forfet	forfet
douce	douce
dame	dame
a	a
perdre	perdre
le	le
cors	cors
<UNK>	oonku
lame	lame
se	se
ne	ne
m	m
aıdıez	aidiez
douz	douz
dıex	diex
aıez	aiez
mercı	merci
de	de
mes	mes
uıx	vix
pechıez	pechiez
ou	ou
sera	sera
mercı	merci
trouee	trovee
s	s
ele	ele
est	est
de	de
uos	vos
refusee	refusee
sıre	sire
droıture	droiture
oublıez	oubliez
<UNK>	oonku
destendez	destendez
uostre	vostre
corde	corde
sı	si
uiegne	viegne
miserıcorde	misericorde
por	por
nos	nos
aıdıer	aidier
nos	nos
auons	avons
de	de
droıt	droit
mestıer	mestier
qñt	quntt
seur	seur
toz	toz
estez	estez
puıssanz	puissanz
bıen	bien
deuez	devez
de	de
uos	vos
serıanz	serianz
auoır	avoir
mercı	merci
bıaux	biaux
douz	douz
sıre	sire
ıe	je
uos	vos
prı	pri
ne	ne
me	me
metez	metez
en	en
oublıse	oublise
pıtıez	pitiez
ne	ne
uaint	vaint
ueniance	venfance
dont	dont
seronz	seronz
nos	nos
sās	saus
doutance	doutance
trop	trop
m	m
alme	alme
ne	ne
dame	dame
plene	plene
de	de
bonteur̃e	bonteurne
douz	douz
moz	moz
sauore	savore
ne	ne
soıent	soient
pas	pas
oublıe	oublie
proıez	proiez
por	por
nos	nos
ıames	james
ne	ne
serons	serons
rescouz	rescouz
se	se
ne	ne
le	le
somes	somes
par	par
uos	vos
deuoır	devoir
le	le
sai	sai
<UNK>	oonku
laısse	laisse
raı<UNK>	raivrnkr
dex	dex
nos	nos
doınt	doint
sas̃	sast
delaı	delai
auoır	avoir
son	son
secors	secors
ueraȷ	verai
