token	normalised
Li	li
pluseur	pluseur
ont	ont
d	d
amours	amours
chante	chante
par	par
es	es
fors	fors
et	et
desloiaum̃t	desloiaumnt
mes	mes
de	de
ce	ce
me	me
doit	doit
sauoir	savoir
greꝯques	greuoques
ne	ne
chantai	chantai
faintement	faintement
car	car
bone	bone
fois	fois
mena	mena
guarde	guarde
et	et
l	l
amours	amours
dont	dont
i	i
ai	ai
tel	tel
plente	plente
que	que
merueille	merveille
est	est
seier	seier
iẽz	ienz
he	hé
neis	neis
cele	cele
anuieuse	anvieuse
gent	gent
Certes	Certes
i	i
ai	ai
de	de
fin	fin
cuer	cuer
ameneian	ameneian
amerai	amerai
autrement	autrement
bien	bien
le	le
puet	puet
auoir	avoir
esproue	esprove
ma	ma
dame	dame
se	se
guardes	guardes
enprent	enprent
ie	je
ne	ne
di	di
pas	pas
que	que
m	m
ait	ait
greue	greve
que	que
ne	ne
soit	soit
a	a
ma	ma
uolente	volente
car	car
de	de
li	li
sunt	sunt
tout	tout
mi	mi
pense	pense
mout	mout
me	me
plaist	plaist
ce	ce
que	que
meꝯsent	mecussent
Se	se
i	i
ai	ai
hors	hors
du	du
paiz	paiz
esteumes	esteumes
biẽz	bienz
et	et
ma	ma
ioie	joie
atent	atent
po	po
urce	urce
n	n
ai	ai
ie	je
mie	mie
oublie	oublie
a	a
amer	amer
bien	bien
et	et
loiaument	loiaument
se	se
li	li
merirs	merrrs
mademorece	mademorece
mena	mena
mout	mout
reconforte	reconforte
qu	qu
en	en
pou	pou
d	d
eure	eure
a	a
on	on
recoure	recoure
	
ce	ce
ꝯ	com
desirre	desirre
longement	longement
Amous	amous
ma	ma
par	par
raison	raison
moustre	moustre
que	que
fins	fins
amifsueffre	amffsveffre
et	et
atent	atent
qui	qui
suens	suens
est	est
en	en
sa	sa
poeste	poeste
	
merci	merci
doit	doit
crier	crier
franchement	franchement
en	en
cest	cest
afere	afere
la	la
proue	prove
mes	mes
cil	cil
faus	faus
amorous	amorous
d	d
este	este
qui	qui
mont	mont
d	d
amors	amors
ochoison	ochoison
en	en
aiment	aiment
fors	fors
quant	quant
talẽs	talens
lor	lor
prent	prent
S	s
enuieus	envieus
l	l
auoient	avoient
iure	jure
ne	ne
me	me
uaudroient	vaudroient
il	il
noient	noient
	
la	la
dont	dont
il	il
se	se
sunt	sunt
tant	tant
pene	pene
de	de
moi	moi
nuire	nuire
aior	aoor
escient	escient
porcaient	porcaient
il	il
renoie	renoie
de	de
tant	tant
ont	ont
mõ	mon
anui	anui
pour	pour
par	par
le	le
qu	qu
a	a
painnes	painnes
uerraiachieue	verraiachieue
la	la
painne	painne
q	q
uid	vid
amours	amours
mesprẽt	mesprent
Mes	mes
en	en
bretaigne	bretaigne
m	m
aloie	aloie
li	li
cuens	cuens
cui	cui
i	i
ai	ai
touz	touz
iors	jors
ame	ame
et	et
s	s
il	il
m	m
a	a
bon	bon
ꝯseill	conseill
done	doné
ce	ce
perrai	perrai
ie	je
procheinemẽt	procheinement
