token	normalised
Se	se
i	i
aies	aies
te	te
lonc	lonc
tanz	tanz
hors	hors
du	du
paiz	paiz
et	et
tout	tout
ades	ades
et	et
sans	sans
gieu	greu
et	et
sanz	sanz
ris	ris
uie	vie
aissai	aissai
la	la
rienz	rienz
que	que
pluz	pluz
amoie	amoie
de	de
maint	maint
ennuiai	ennviai
puis	puis
este	este
seruis	seruis
et	et
eschapez	eschapez
de	de
perilleuse	perilleuse
uoie	voie
et	et
se	se
ie	je
uueill	vueill
dire	dire
chose	chose
dont	dont
on	on
me	me
croie	croie
	
g	g
i	i
ai	ai
este	este
dolans	dolans
et	et
esbahiz	esbahiz
et	et
tout	tout
ades	ades
et	et
sanz	sanz
gieu	greu
et	et
sanz	sanz
ris	ris
et	et
diex	diex
merci	merci
et	et
dont	dont
me	me
uenist	venist
ioie	joie
	
quant	quant
ie	je
ma	ma
douce	douce
amie	amie
n	n
i	i
auoie	avoie
Tous	Tous
iours	jours
li	li
aieste	aieste
loiauz	loiauz
amis	amis
et	et
serai	serai
maiz	maiz
en	en
a	a
quel	quel
leu	leu
que	que
ie	je
soie	soie
si	si
ferai	ferai
ce	ce
ie	je
ai	ai
entrepris	entrepris
de	de
ceste	ceste
amour	amour
qui	qui
form̃t	formnt
me	me
maistroie	maistroie
or	or
seroie	seroie
ie	je
folx	folx
se	se
m	m
en	en
partoie	partoie
quar	quar
touz	touz
iours	jours
a	a
ieste	ieste
a	a
son	son
deuis	devis
et	et
serai	serai
maiz	maiz
tant	tant
ꝯ	com
sera	sera
iuis	juis
et	et
par	par
raison	raison
se	se
ie	je
or	or
li	li
failloie	failloie
	
quantque	quantque
i	i
ai	ai
fait	fait
par	par
droit	droit
perdre	perdre
deuroie	devroie
Ia	oa
nus	nus
seriuces	serjuces
ne	ne
sera	sera
mais	mais
peris	peris
a	a
fin	fin
amant	amant
qui	qui
en	en
douz	douz
lieu	lieu
l	l
emploie	emploie
maiz	maiz
li	li
miens	miens
est	est
en	en
auenture	aventure
mis	mis
quar	quar
tant	tant
redout	redout
celeu	celeu
mes	mes
cuers	cuers
sa	sa
ploie	ploie
le	le
cors	cors
a	a
gent	gent
mamelete	mamelete
supis	supis
gorge	gorge
pluz	pluz
blanche	blanche
que	que
n	n
est	est
ne	ne
nois	nois
ne	ne
lisce	lisce
n	n
i	i
faut	faut
pas	pas
ele	ele
est	est
et	et
simple	simple
et	et
coie	coie
maiz	maiz
ele	ele
a	a
cuer	cuer
felon	felon
qui	qui
trop	trop
mesfroie	mesfroie
Ie	Ee
me	me
plaig	plaig
mout	mout
del	del
debonere	debonere
uis	vis
du	du
biau	biau
samblant	samblant
que	que
trouuer	trouver
i	i
soloie	soloie
qu	qu
ele	ele
me	me
fist	fist
tant	tant
qu	qu
e	e
le	le
mot	mot
soupris	soupris
	
par	par
trahison	trahison
qu	qu
au	au
treble	treble
multeploie	multeploie
	
m	m
a	a
fait	fait
chose	chose
q̃	que
dire	dire
n	n
oseroie	oseroie
quant	quant
mes	mes
gardoit	gardoit
dont	dont
me	me
faisoit	faisoit
un	un
ris	ris
lors	lors
m	m
ert	ert
auis	auis
que	que
fusse	fusse
en	en
paradiz	paradiz
quant	quant
mieuz	mieuz
la	la
serf	serf
et	et
ie	je
pluz	pluz
en	en
desuoie	desvoie
	
du	du
guerredon	guerredon
que	que
auoir	avoir
en	en
deuoie	devoie
Ie	Ee
sai	sai
de	de
uoir	voir
que	que
g	g
i	i
ai	ai
anemis	anemis
faus	faus
et	et
felons	felons
mout	mout
dout	dout
qu	qu
el	el
ne	ne
les	les
croie	croie
qui	qui
par	par
mentir	mentir
se	se
sunt	sunt
si	si
auant	avant
mis	mis
	
qu	qu
il	il
meslongent	meslongent
de	de
ce	ce
qu	qu
auoir	avoir
uoudroie	voudroie
u	u
ie	je
di	di
uoir	voir
	
la	la
leaus	leaus
foloie	foloie
