token	normalised
Autres	Autres
que	que
ie	ie
ne	ne
sueill	sueill
fas	fas
mon	mon
chant	chant
des	des
autres	autres
mouioir	mouioir
quar	quar
ainc	ainc
ne	ne
fui	fui
un	un
iour	iour
las	las
damer	damer
cele	cele
a	a
mon	mon
pooir	pooir
qui	qui
si	si
me	me
tient	tient
en	en
ses	ses
las	las
de	de
li	li
ne	ne
me	me
puis	puis
mouoir	movoir
petit	petit
me	me
uaut	vaut
mon	mon
pourchaz	pourchaz
d	d
une	une
chose	chose
la	la
manasse	manasse
ie	je
muir	muir
par	par
son	son
uoloir	voloir
ce	ce
sera	sera
mauuez	mauvez
eschaz	eschaz
mainz	mainz
en	en
aura	aura
de	de
pooir	pooir
Son	son
gent	gent
cors	cors
et	et
si	si
bel	bel
braz	braz
me	me
font	font
en	en
s	s
amour	amour
manoir	manoir
son	son
simple	simple
uisses	visses
reguars	reguars
mi	mi
sorent	sorent
si	si
deceuoir	decevoir
qu	qu
en	en
remirant	remirant
son	son
soulaz	soulaz
ai	ai
mis	mis
trestout	trestout
mon	mon
pooir	pooir
ne	ne
sui	sui
mie	mie
espris	espris
a	a
gasse	gasse
i	i
ai	ai
choisi	choisi
haut	haut
ou	ou
bas	bas
ie	je
ne	ne
m	m
en	en
doi	doi
trop	trop
doloir	doloir
ꝯ	com
pluz	pluz
en	en
sui	sui
clamez	clamez
las	las
mainz	mainz
ioie	joie
en	en
deurai	devrai
auoir	avoir
Ceste	Ceste
amour	amour
tendrai	tendrai
aus	aus
ia	ja
n	n
en	en
iere	iere
repentans	repentans
pluz	pluz
en	en
sui	sui
ardanz	ardanz
q̃	que
fus	fus
et	et
du	du
soufrir	soufrir
desirranz	desirranz
ce	ce
me	me
doit	doit
ualoir	valoir
mout	mout
pluz	pluz
qu	qu
en	en
bon	bon
gre	gre
sui	sui
receuans	recevans
bien	bien
doi	doi
estre	estre
secourus	secourus
quant	quant
de	de
ce	ce
dont	dont
irascus	irascus
deuroie	devroie
es	es
tͤ	tre
sui	sui
ioianz	joianz
droit	droit
ai	ai
quar	quar
pluz	pluz
sui	sui
q̃	que
mis	mis
a	a
tres	tres
haut	haut
don	don
atendanz	atendanz
De	De
moi	moi
estes	estes
au	au
desir	desir
granz	granz
et	et
bele	bele
et	et
auenanz	avenanz
ientiux	ientiux
et	et
de	de
dous	dous
salus	salus
cheueus	cheveus
blons	blons
face	face
plaisanz	plaisanz
ia	ja
niere	niere
iour	jour
recreus	recreus
qu	qu
a	a
uous	vous
ne	ne
soie	soie
pẽsans	pensans
se	se
ie	je
cest	cest
penser	penser
refus	refus
au	au
iour	jour
soie	soie
ie	je
pendusi	pendusi
a	a
tant	tant
n	n
en	en
serai	serai
greuanz	grevanz
ꝯ	com
pluz	pluz
sui	sui
dou	dou
trauaill	travaill
mus	mus
pl᷒iert	plusiert
li	li
guerredons	guerredons
granz	granz
Sa	Sa
facon	facon
a	a
deuiser	deviser
uoudroie	voudroie
tous	tous
iours	jours
oir	oir
tant	tant
est	est
bele	bele
a	a
li	li
loer	loer
ne	ne
deuroit	devroit
nus	nus
hom	hom
mentir	mentir
pour	pour
ce	ce
n	n
en	en
fais	fais
a	a
blasmer	blasmer
se	se
me	me
pain	pain
de	de
li	li
seruir	servir
uendre	vendre
me	me
puet	puet
u	u
douner	douner
ses	ses
sers	sers
sui	sui
sanz	sanz
rachater	rachater
ne	ne
ia	ja
ne	ne
m	m
en	en
quiet	quiet
franchir	franchir
mieuz	mieuz
laim	laim
pour	pour
li	li
endurer	endurer
q	q
un	un
grant	grant
roiame	roiame
a	a
tenir	tenir
