token	normalised
et	et
i	i
oi	oi
laloe	laloe
chanter	chanter
douz	douz
chant	chant
rassouage	rassovage
las	las
ne	ne
me	me
puis	puis
conforter	conforter
qu	qu
amours	amours
ueut	veut
mon	mon
damage	damage
a	a
celi	celi
me	me
fait	fait
penser	penser
qui	qui
le	le
tient	tient
a	a
outrage	outrage
Ha	má
fins	fins
amis	amis
morrai	morrai
ce	ce
m	m
est	est
uis	vis
ia	ja
uooir	vooir
n	n
en	en
partira	partira
i	i
uis	vis
	
trop	trop
m	m
a	a
soupris	soupris
Ma	ma
mort	mort
pris	pris
en	en
esguarder	esguarder
son	son
cors	cors
et	et
son	son
uisage	visage
ne	ne
m	m
en	en
seuamesurer	sevamesurer
trop	trop
en	en
crei	crei
mon	mon
corage	corage
maiz	maiz
por	por
dieu	dieu
de	de
li	li
amer	amer
nel	nel
me	me
tieigne	tiefgne
a	a
folage	folage
qu	qu
a	a
s	s
amour	amour
faire	faire
oublier	oublier
	
seroient	seroient
fol	fol
li	li
sage	sage
ha	ha
sima	ssima
prissiẽs	prissiens
serai	serai
tous	tous
dis	dis
ia	ja
uooir	vooir
Ie	Ee
neu	neu
pooir	pooir
contre	contre
amour	amour
puis	puis
qu	qu
en	en
moi	moi
se	se
fu	fu
mise	mise
quar	quar
ma	ma
ioie	joie
et	et
ma	ma
dolour	dolour
est	est
toute	toute
ama	ama
deuise	devise
ia	ja
sanz	sanz
li	li
n	n
aurai	avrai
nul	nul
iour	jour
ce	ce
qui	qui
pluz	pluz
me	me
iustise	justise
qui	qui
qu	qu
e	e
le	le
neigne	neigne
a	a
folour	folour
ie	je
ferai	ferai
son	son
seruise	seruise
Ha	oa
iel	Oiela
me	me
quis	quis
ce	ce
donc	donc
muir	muir
pensi	pensi
s	s
i	i
auoir	avoir
De	de
cest	cest
graindre	graindre
ma	ma
paours	paours
que	que
ma	ma
dame	dame
ont	ont
assise	assise
losengier	losengier
et	et
mẽteour	menteour
et	et
genz	genz
de	de
male	male
guise	guise
maiz	maiz
pou	pou
dout	dout
losengeours	losengeours
s	s
el	el
s	s
en	en
ert	ert
entremise	entremise
tost	tost
le	le
sauroit	savroit
mis	mis
utour	utour
et	et
moi	moi
hors	hors
de	de
iuise	juise
Ha	oa
	
pour	pour
quel	quel
dis	dis
	
ainz	ainz
m	m
aura	avra
ocis	ocis
ia	ja
uooir	vooir
Guillot	guillot
le	le
conte	conte
me	me
di	di
si	si
le	le
me	me
salue	salue
qu	qu
il	il
aint	aint
et	et
serue	serve
en	en
merciusa	merciusa
paine	paine
iert	iert
perdue	perdue
qu	qu
amours	amours
n	n
a	a
maiz	maiz
nul	nul
a	a
mise	mise
ses	ses
cuers	cuers
se	se
remue	remue
fors	fors
moi	moi
qu	qu
a	a
son	son
oez	oez
choisi	choisi
quant	quant
ma	ma
dame	dame
oi	oi
ueue	veve
Ha	oa
	
si	si
bien	bien
fis	fis
quant	quant
mon	mon
cuer	cuer
i	i
mis	mis
ia	ja
uoir	voir
Guillot	guillot
biaus	biaus
amis	amis
di	di
li	li
s	s
iert	iert
ma	ma
ioie	joie
creue	creve
qu	qu
il	il
m	m
est	est
puis	puis
que	que
ie	je
le	le
ui	vi
tel	tel
honorsauenue	honorsavenue
qu	qu
en	en
un	un
lit	lit
u	u
m	m
endormi	endormi
	
ai	ai
ma	ma
dame	dame
ueue	veve
bien	bien
mot	mot
pitiez	pitiez
en	en
oubli	oubli
qui	qui
tel	tel
dormir	dormir
remue	remue
Ha	oa
	
en	en
son	son
uis	vis
choisi	choisi
un	un
dous	dous
ris	ris
iauoir	javoir
Ha	oa
ennemis	Oennemis
a	a
en	en
son	son
paiz	paiz
Gasses	gasses
qui	qui
est	est
fins	fins
amis	amis
et	et
iert	iert
tous	tous
dis	dis
