token	normalised
DE	De
fine	fine
amor	amor
uient	vient
se	se
ance	ancee
biautez	biautez
	u
amors	amors
uient	vient
de	de
ces	ces
.	.
ii	ii
.	.
autres	autres
si	si
tuit	tuit
troi	troi
sont	sont
un	un
que	que
bien	bien
i	i
ai	ai
penie	penie
ia	ja
ne	ne
seront	seront
a	a
nul	nul
ior	jor
departi	departi
par	par
un	un
conseil	conseil
ont	ont
tuit	tuit
troi	troi
establi	establi
lor	lor
correors	correors
qui	qui
sont	sont
auant	avant
auant	avant
ale	ale
de	de
moi	moi
ont	ont
fet	fet
tout	tout
lor	lor
chemin	chemin
ferre	ferre
tant	tant
l	l
ont	ont
useia	useia
n	n
en	en
Li	li
correor	correor
sunt	sunt
de	de
nuit	nuit
en	en
clarte	clarte
de	de
iors	jors
seront	seront
parti	parti
sont	sont
por	por
la	la
gent	gent
obscurci	obscurci
li	li
douz	douz
regart	regart
	u
li	li
mot	mot
sauore	savore
lagnt	lagnt
biaute	biaute
	u
li	li
bien	bien
que	que
giui	givi
n	n
est	est
ne	ne
rueille	rueille
se	se
ce	ce
ma	ma
esbahi	esbahi
de	de
li	li
a	a
dex	dex
cest	cest
siecle	siecle
enlumine	enlumine
qnͣt	qant
nos	nos
aurons	aurons
le	le
plus	plus
biau	biau
ior	jor
d	d
este	este
les	les
li	li
seroit	seroit
obscurs	obscurs
de	de
plain	plain
midi	midi
.	.
En	En
amor	amor
a	a
paor	paor
	u
hardement	hardement
cil	cil
dui	dui
sont	sont
troi	troie
doutiez	doutiez
son	son
li	li
dui	dui
	u
granz	granz
ualors	valors
s	s
est	est
aaus	aaus
a	a
pendanz	pendanz
ou	ou
tuit	tuit
li	li
bien	bien
ont	ont
retrait	retrait
	u
refui	refui
por	por
ce	ce
est	est
amors	amors
li	li
hospitaus	hospitaus
ạ	au
d	d
autrui	autrui
que	que
nus	nus
n	n
i	i
faut	faut
selonc	selonc
son	son
auenant	avenant
mes	mes
i	i
ai	ai
failli	failli
dame	dame
qui	qui
ualez	Valez
tant	tant
en	en
uostre	vostre
ostel	ostel
si	si
ne	ne
sai	sai
ou	ou
ie	je
sui	sui
Ie	Je
n	n
i	i
uoi	voi
plus	plus
mes	mes
a	a
lui	lui
me	me
ꝯmant	conmant
que	que
toz	toz
penserz	penserz
ai	ai
laissiez	laissiez
por	por
cestui	cestui
ma	ma
bele	bele
ioie	joie
ou	ou
ma	ma
mort	mort
i	i
atent	atent
ne	ne
sai	sai
le	le
quel	quel
desques	desques
deuant	devant
li	li
fui	fui
ne	ne
me	me
firẽt	firent
lors	lors
mi	mi
oeil	oeil
point	point
d	d
anui	anui
ainz	ainz
me	me
uindrent	vindrent
ferir	ferir
si	si
doucement	doucement
dedens	dedens
le	le
cuer	cuer
d	d
un	un
amor	amor
eus	eus
talent	talent
qu	qu
encor	encor
i	i
est	est
le	le
cor	cor
que	que
i	j
en	en
recui	recui
Li	Li
coz	coz
fu	fu
granz	granz
ilr	ilr
ne	ne
f	f
et	et
qñpirier	quempirier
ne	ne
nus	nus
mirez	mirez
ne	ne
m	m
en	en
porroit	porroit
saner	saner
se	se
cele	cele
non	non
qui	qui
le	le
dart	dart
fist	fist
lantiers	lantiers
e	e
ce	ce
sa	sa
main	main
me	me
uoloit	voloit
adeser	adeser
bien	bien
an	an
porroit	porroit
le	le
cop	cop
mortel	mortel
ostera	ostera
tot	tot
le	le
fust	fust
dont	dont
ia	ja
tal	tal
desirrier	desirrier
mes	mes
la	la
pointe	pointe
du	du
fer	fer
n	n
en	en
puet	puet
sachier	sachier
quele	quele
brisa	brisa
dendenz	dendenz
au	au
cop	cop
douñ	doun
Dame	Dame
uers	vers
uos	vos
n	n
ai	ai
autre	autre
messagier	messagier
par	par
cui	cui
uos	vos
os	os
mon	mon
corage	corage
enuoier	envoier
fors	fors
ma	ma
chancon	chancon
se	se
la	la
uolez	volez
chant̃	chanter
