token	lemma	POS	morph	treated
Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n	Li
consirrers	consirer	NOMcom	NOMB.=s|GENRE=m|CAS=n	consirrers
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
pais	pais	NOMcom	NOMB.=s|GENRE=m|CAS=r	pais
longuement	longement2	ADVgen	DEGRE=-	longuement
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
traita	traire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	traita
mort	mort	VERppe	NOMB.=s|GENRE=f|CAS=r	mort
quen	conte1	CONsub	MORPH=empty	quen
estranges	estrange	ADJqua	PERS.=2|NOMB.=p|GENRE=f|CAS=r|DEGRE=p	estranges
terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r	terres
languis	languison	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	languis
las	las	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	las
sanz	sans	PRE	MORPH=empty	sanz
deduit	deduit	NOMcom	NOMB.=s|CAS=r	deduit
et	et	CONcoo	MORPH=empty	et
sanz	sans	PRE	MORPH=empty	sanz
confort	confort	NOMcom	NOMB.=s|GENRE=m|CAS=r	confort
et	et	CONcoo	MORPH=empty	et
si	si	ADVgen	DEGRE=-	si
dout	doloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s	dout
mout	mout	ADVgen	DEGRE=-	mout
mes	mon1	DETpos	PERS.=1|GENRE=m|CAS=n	mes
anemis	enemi	NOMcom	NOMB.=s|GENRE=m|CAS=n	anemis
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
mesdient	mesdire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	mesdient
a	a3	PRE	MORPH=empty	a
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r	tort
maiz	mais1	CONcoo	GENRE=m|CAS=r	maiz
tant	tant	ADVgen	DEGRE=-	tant
sent	saint	VERcjg	NOMB.=p|GENRE=m	sent
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
vrai	verai	ADJqua	PERS.=1|NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vrai
et	et	CONcoo	MORPH=empty	et
fort	fort	ADJqua	NOMB.=s|DEGRE=p	fort
u	o3	CONcoo	NOMB.=s	u
que	que4	CONsub	NOMB.=s	que
se	se	CONsub	MORPH=empty	se
dieu	dieu	NOMcom	NOMB.=s|GENRE=m|CAS=n	dieu
plaist	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	plaist
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
en	en2	PROadv	MORPH=empty	en
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
pis	pis1	ADVgen	NOMB.=s|CAS=n	pis
Ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	Ma
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	douce
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
ne	ne1	ADVneg	MORPH=empty	ne
