token	normalised
Li	li
pluseur	pluseur
ont	ont
d	d
amours	amours
chante	chante
par	par
es	es
fors	fors
et	et
desloiaum̃t	desloiaument
mes	mes
de	de
ce	ce
me	me
doit	doit
sauoir	savoir
greꝯques	grecuves
ne	ne
chantai	chantai
faintement	faintement
car	car
bone	bone
fois	fois
men	men
a	a
guarde	guarde
et	et
l	l
amours	amours
dont	dont
i	i
ai	ai
tel	tel
plente	plente
que	que
merueille	merveille
est	est
seieriẽz	seierienz
heneis	heneis
cele	cele
anuieuse	anuieuse
gent	gent
Certes	Certes
i	i
ai	ai
de	de
fin	fin
cuer	cuer
ameneia	ameneja
n	n
amerai	amerai
autrement	autrement
bien	bien
le	le
puet	puet
auoir	avoir
esproue	esprove
ma	ma
dame	dame
se	se
guardes	guardes
en	en
prent	prent
ie	je
ne	ne
di	di
pas	pas
que	que
m	m
ait	ait
greue	greue
que	que
ne	ne
soit	soit
a	a
ma	ma
uolente	volente
car	car
de	de
li	li
sunt	sunt
tout	tout
m	m
i	i
pense	pense
mout	mout
me	me
plaist	plaist
ce	ce
que	que
meꝯsent	meconsent
Se	Se
i	i
ai	ai
hors	hors
du	du
paiz	paiz
esteumes	esteümes
biẽz	bienz
et	et
ma	ma
ioie	joie
atent	atent
pour	pour
ce	ce
n	n
ai	ai
ie	je
mie	mie
oublie	oublie
a	a
amer	amer
bien	bien
et	et
loiaument	loiaument
se	se
li	li
merirs	merirs
ma	ma
demorece	demorece
m	m
en	en
a	a
mout	mout
reconforte	reconforte
qu	qu
en	en
pou	pou
d	d
eure	eure
a	a
on	on
recourece	recovrece
ꝯ	com
desirre	desirre
longement	longement
Amous	Amous
ma	ma
par	par
raison	raison
moustre	moustre
que	que
fins	fins
amif	amif
sueffre	sueffre
et	et
atent	atent
qui	qui
suens	suens
est	est
en	en
sa	sa
poeste	poeste
merci	merci
doit	doit
crier	crier
franchement	franchement
en	en
cest	cest
afere	afere
la	la
proue	prove
mes	mes
cil	cil
faus	faus
amorous	amorous
d	d
este	este
qui	qui
mont	mont
d	d
amors	amors
ochoison	ochoison
en	en
aiment	aiment
fors	fors
quant	quant
talẽs	talens
lor	lor
prent	prent
S	s
en	en
uieus	vieus
l	l
auoient	avoient
iure	jure
ne	ne
me	me
uaudroient	vaudroient
il	il
noient	noient
la	la
dont	dont
il	il
se	se
sunt	sunt
tant	tant
pene	pene
de	de
moi	moi
nuire	nuire
aior	ajor
escient	escient
por	por
caientil	caientil
renoie	renoie
de	de
tant	tant
ont	ont
mõ	mon
anui	anui
pour	pour
parle	parle
qu	qu
a	a
painnes	painnes
uerrai	verrai
achieue	achieve
la	la
painne	painne
qui	qui
d	d
amours	amours
mesprẽt	mesprent
Mes	mes
en	en
bretaigne	bretaigne
m	m
aloie	aloie
li	li
cuens	cuens
cui	cui
i	i
ai	ai
touz	touz
iors	jors
ame	ame
et	et
s	s
il	il
m	m
a	a
bon	bon
ꝯseill	conseill
done	done
ce	ce
perrai	perrai
ie	je
procheinemẽt	procheinement
