token	normalised
Ainz	ainz
que	que
la	la
fueille	fueille
descẽde	descende
des	des
arbres	arbres
seur	seur
la	la
ramee	ramee
dirai	dirai
ne	ne
sai	sai
que	que
i	i
atende	atende
conment	conment
amours	amours
s	s
est	est
prouuee	prouvee
uers	vers
moi	moi
qui	qui
tant	tant
lai	lai
amee	amee
et	et
bel	bel
m	m
est	est
conment	conment
qu	qu
il	il
prende	prende
	
que	que
si	si
bele	bele
mort	mort
aprende	aprende
Bone	bone
amours	amours
qui	qui
que	que
la	la
uende	vendé
ne	ne
puet	puet
mie	mie
estre	estre
achatee	achatee
mes	mes
pou	pou
enuoit	envoit
len	len
souz	souz
ben	ben
de	de
coulour	coulour
tainte	tainte
ne	ne
muee	muee
ma	ma
dame	dame
est	est
si	si
coulouree	coulouree
	
pou	pou
l	l
auoit	avoit
hom	hom
ne	ne
n	n
es	es
prende	prende
	
et	et
qui	qui
a	a
li	li
ne	ne
se	se
rende	rende
Qui	qui
si	si
douce	douce
amour	amour
seone	seone
de	de
grant	grant
ioie	joie
se	se
dessourre	dessourre
maiz	maiz
mis	mis
ne	ne
si	si
abandone	abandone
qui	qui
puisse	puisse
a	a
sa	sa
bouche	bouche
boiure	boivre
mes	mes
se	se
l	l
enemi	enemi
a	a
boiure	boivre
par	par
amours	amours
et	et
guerredoune	guerredouné
martyrs	marţrs
serai	serai
sanz	sanz
couroune	couroune
Maiz	maiz
ne	ne
sai	sai
conment	conment
la	la
truise	truise
quant	quant
tant	tant
preudome	preudome
refuse	refusé
s	s
amour	amour
qu	qu
ele	ele
m	m
i	i
conduise	conduise
se	se
ses	ses
douz	douz
reguars	reguars
m	m
encuse	encuse
et	et
force	force
et	et
proiere	proiere
au	au
se	se
dex	dex
doint	doint
quele	quele
m	m
i	i
conduise	conduise
	
ancoiz	ancoiz
qu	qu
ele	ele
me	me
destruise	destruise
De	de
ses	ses
proians	promans
sui	sui
menuise	menuise
	
mes	mes
n	n
est	est
drois	drois
que	que
ce	ce
me	me
nuise	nuise
