token	normalised
Qui	Qui
plus	plus
aime	aime
plus	plus
en	en
dure	dure
plus	plus
a	a
mestier	mestier
de	de
confort	confort
qͣ	qua
mors	mors
est	est
de	de
tel	tel
nature	nature
que	que
son	son
ami	ami
meine	meine
a	a
mort	mort
puis	puis
en	en
a	a
ioie	joie
deport	deport
s	s
il	il
est	est
de	de
bone	bone
auenture	aventure
mez	mez
ie	je
n	n
en	en
puis	puis
point	point
auoir	avoir
ainz	ainz
m	m
a	a
mi	mi
en	en
nõ	non
chaloir	chaloir
cele	cele
qui	qui
n	n
a	a
de	de
moi	moi
cure	cure
Onques	Onques
ne	ne
fu	fu
si	si
dure	dure
dyamant	dyamant
en	en
mon	mon
recort	recort
de	de
sospirs	sospirs
de	de
l	l
ardure	ardure
des	des
larmez	larmez
que	que
ie	je
port	port
fui	fui
perciez	perciez
par	par
le	le
plus	plus
fort	fort
mis	mis
a	a
desconfiture	desconfiture
ie	je
n	n
aiũs	aivers
li	li
pooir	pooir
ainz	ainz
rit	rit
qnͣt	qant
me	me
uoit	voit
doloir	doloir
faut	faut
pitiez	pitiez
mesure	mesure
Puis	Puis
q̃	que
pitiez	pitiez
m	m
est	est
faillie	faillie
ie	je
m	m
en	en
deusse	deüsse
partir	partir
mes	mes
sens	sens
m	m
en	en
semont	semont
prie	prie
mes	mes
mes	mes
cuers	cuers
nouuent	nouvent
soffrir	soffrir
ainz	ainz
me	me
het	het
por	por
li	li
seruir	servir
tant	tant
aimes	aimes
a	a
seignorie	seignorie
dame	dame
une	une
rien	rien
uos	vos
demant	demant
que	que
uos	vos
iugiez	jugiez
qui	qui
serent	serent
se	se
il	il
a	a
mort	mort
deseruie	deservie
Aucune	Aucune
fois	fois
lai	lai
sentie	sentie
en	en
dormant	dormant
tot	tot
a	a
loisir	loisir
qnͣt	qant
pechiez	pechiez
enuie	envie
me	me
res	res
ueilloit	veilloit
tenir	tenir
la	la
cuidoie	cuidoie
a	a
mõ	mon
plaisir	plaisir
ele	ele
n	n
i	i
estoit	estoit
mie	mie
lors	lors
ploroie	ploroie
durement	durement
bñ	bien
uolsisse	volsisse
en	en
dormant	dormant
tenir	tenir
la	la
toute	toute
ma	ma
uie	vie
Magnͣt	magnant
ioie	joie
en	en
dormant	dormant
iere	iere
signͣz	signanz
q̃	que
non	non
puis	puis
conter	conter
en	en
ueillant	veillant
ne	ne
ui	vi
maniere	maniere
de	de
mes	mes
dolors	dolors
conforter	conforter
bien	bien
m	m
en	en
deust	deüst
trestorner	trestorner
amors	amors
ce	ce
deuant	devant
derriere	derriere
li	li
dormirs	dormirs
fust	fust
en	en
oubli	oubli
ieusse	jeusse
en	en
ueillant	veillant
li	li
lors	lors
seroit	seroit
ma	ma
ioie	joie
ẽtiere	entiere
Qñt	Quant
li	li
uueill	vueill
criar	criar
merci	merci
lors	lors
ai	ai
tel	tel
paor	paor
de	de
li	li
que	que
nos	nos
dire	dire
ma	ma
proiere	proiere
Raoul	Raoul
turc	turc
ne	ne
arrabin	arrabin
ont	ont
rien	rien
du	du
uostre	vostre
saisireuenez	saisirevenez
par	par
tens	tens
arriere	arriere
