token	normalised
IE	E
ne	ne
uoi	voi
mes	mes
nului	nului
qui	qui
gent	gent
ne	ne
chant	chant
ne	ne
uolentier	volentier
face	face
feste	feste
ne	ne
ioie	joie
<UNK>	oonku
por	por
ce	ce
ai	ai
ge	ge
demore	demore
longuement	longuement
que	que
n	n
ai	ai
chante	chante
einsi	einsi
que	que
ie	je
soloie	soloie
ne	ne
ie	je
n	n
aurai	avrai
eu	eu
ꝯmandement	commandement
<UNK>	oonku
por	por
ice	ice
saige	saige
dit	dit
folement	folement
en	en
ma	ma
chancon	chancon
por	por
ce	ce
que	que
ie	je
uoldroie	voldroie
ne	ne
m	m
en	en
doit	doit
on	on
reprendre	reprendre
Grant	grant
pechie	pechie
fait	fait
qui	qui
fin	fin
a	a
mire	mire
prent	prent
n	n
il	il
n	n
aime	aime
pas	pas
male	male
ment	ment
qui	qui
por	por
dis	dis
se	se
chastoie	chastoie
<UNK>	oonku
la	la
costume	costume
est	est
tex	tex
desfins	desfins
amans	amans
plus	plus
pense	pense
a	a
li	li
<UNK>	oonku
il	il
plus	plus
se	se
desroie	desroie
qui	qui
en	en
amor	amor
atot	atot
cuer	cuer
<UNK>	oonku
talent	talent
il	il
doit	doit
soffrir	soffrir
bien	bien
<UNK>	oonku
mal	mal
merciant	merciant
<UNK>	oonku
qui	qui
einsi	einsi
ne	ne
fait	fait
il	il
se	se
foloie	foloie
ne	ne
ia	ja
n	n
aura	avra
grant	grant
ioie	joie
en	en
sõ	son
uiuant	vivant
Si	si
m	m
aist	aist
dex	dex
onq̃s	onques
ne	ne
ui	vi
nului	nului
tres	tres
bien	bien
amer	amer
qui	qui
s	s
en	en
poist	poist
retraire	retraire
<UNK>	oonku
cil	cil
est	est
fox	fox
<UNK>	oonku
fel	fel
<UNK>	oonku
plains	plains
d	d
anui	anui
qui	qui
autrement	autrement
uelt	velt
mener	mener
son	son
afaire	afaire
hai	hai
	
sauiez	saviez
este	este
la	la
ou	ou
ie	je
fui	fui
douce	douce
dame	dame
saĩz	sainz
rien	rien
d	d
amors	amors
ꝯnui	connui
uostre	vostre
fins	fins
cuers	cuers
qui	qui
si	si
pert	pert
debonaire	debonaire
auroit	avroit
merci	merci
sonq̃s	sonques
riens	riens
l	l
ot	ot
d	d
autrui	autrui
Qnͣt	quaat
p	p
lus	lus
mẽchauce	menchauce
amors	amors
<UNK>	oonku
mains	mains
li	li
fuicist	fuicist
max	max
est	est
bien	bien
a	a
toz	toz
autres	autres
ꝯtraires	contraires
que	que
qui	qui
aime	aime
ains	ains
dex	dex
ne	ne
fist	fist
celui	celui
n	n
estuit	estuit
souuent	souvent
de	de
ses	ses
max	max
ioie	joie
faire	faire
de	de
uos	vos
amer	amer
onq̃s	onques
ne	ne
mere	mere
crupuis	crupuis
cele	cele
eure	eure
dame	dame
que	que
uostre	vostre
fui	fui
que	que
mes	mes
fins	fins
cuers	cuers
me	me
fist	fist
tãt	tant
a	a
moi	moi
plaire	plaire
dont	dont
maugre	maugre
soi	soi
de	de
ce	ce
que	que
ie	je
l	l
en	en
crui	crui
Si	si
sui	sui
pensisq̃	pensisqu
que	que
ne	ne
sai	sai
q̃	que
ie	je
quier	quier
fors	fors
que	que
merci	merci
damesi	damesi
uos	vos
agree	agree
que	que
bien	bien
sauez	savez
ia	ja
n	n
iert	iert
en	en
reprouuier	reprouuier
d	d
orguellex	orguellex
cuer	cuer
bone	bone
chancon	chancon
chantee	chantee
mes	mes
par	par
pitie	pitie
se	se
doi	doi
ton	ton
essaucier	essaucier
ne	ne
ia	ja
orguaus	orgvaus
ne	ne
s	s
i	i
doit	doit
herbegier	herbegier
la	la
ou	ou
il	il
ad	ad
amors	amors
tel	tel
renomee	renomee
ainz	ainz
doit	doit
le	le
sienbñ	sienbnn
fere	fere
<UNK>	oonku
auancier	avancier
Chancon	chancon
di	di
li	li
que	que
tot	tot
ce	ce
n	n
a	a
mestier	mestier
que	que
s	s
ele	ele
auoit	avoit
cent	cent
foiz	foiz
ma	ma
mortiuree	mortiuree
si	si
m	m
estuet	estuet
il	il
remeindre	remeindre
en	en
son	son
dangier	dangier
