token	normalised
En	En
grant	grant
auenture	aventure
ai	ai
mise	mise
la	la
dolour	dolour
qu	qu
ai	ai
eue	eve
tant	tant
maiz	maiz
ce	ce
m	m
alume	alume
et	et
atise	atise
que	que
li	li
pluz	pluz
loial	loial
amant	amant
sõt	sont
mais	mais
mout	mout
petit	petit
ioiant	joiant
las	las
se	se
ie	ie
pert	pert
mon	mon
seruise	servise
et	et
le	le
douz	douz
guerredon	guerredon
grant	grant
que	que
mes	mes
cuers	cuers
tant	tant
aimme	aimme
et	et
prise	prise
qu	qu
ailleurs	ailleurs
ne	ne
uait	vait
desirrant	desirrant
encor	encor
m	m
i	i
uois	vois
atendant	atendant
maiz	maiz
trop	trop
dout	dout
uostre	vostre
frãchise	franchise
Pour	Pour
li	li
ai	ai
tel	tel
chose	chose
emprise	emprise
qui	qui
souuent	souvent
me	me
fait	fait
dolant	dolant
et	et
me	me
mainne	mainne
entante	entante
guise	guise
qu	qu
en	en
ueillier	veillier
et	et
en	en
pensant	pensant
m	m
en	en
uois	vois
ie	je
la	la
nuit	nuit
passant	passant
bien	bien
me	me
tient	tient
en	en
sa	sa
iustice	justice
si	si
n	n
aimie	aimie
nule	nule
rienz	rienz
tant	tant
ꝯme	comme
cel	cel
iuiai	iviai
prise	prise
ma	ma
mort	mort
en	en
son	son
bel	bel
samblãt	samblant
folz	folz
est	est
qui	qui
me	me
uait	vait
plaignant	plaignant
ie	je
lai	lai
pourchacie	pourchacie
et	et
quise	quise
Dame	Dame
en	en
qui	qui
biautez	biautez
s	s
est	est
mise	mise
cheueuz	cheveuz
blons	blons
cors	cors
auenant	avenant
et	et
de	de
blanchete	blanchete
esprise	esprise
uermeille	vermeille
bouche	bouche
et	et
riant	riant
uis	uis
traitis	traitis
fres	fres
et	et
plaisant	plaisant
soez	soez
desouz	desouz
sa	sa
chemise	chemise
ie	ie
nel	nel
sai	sai
fors	fors
en	en
quidant	quidant
certes	certes
de	de
sa	sa
seandise	seandise
ne	ne
sai	sai
ie	ie
nule	nule
uuiant	vuiant
grasse	grasse
et	et
graille	graille
et	et
bien	bien
parlant	parlant
la	la
fist	fist
diex	diex
a	a
sa	sa
deuise	devise
Mis	Mis
me	me
sui	sui
en	en
ceste	ceste
painne	painne
que	que
chascun	chascun
iour	jour
sent	sent
doubler	doubler
et	et
ades	ades
cist	cist
mauz	mauz
mengrainne	mengrainne
qu	qu
ele	ele
mefait	mefait
endurer	endurer
ie	ie
n	n
en	en
puis	puis
uis	vis
eschaper	eschaper
quar	quar
ma	ma
santez	santez
m	m
est	est
lontainne	lontainne
qui	qui
si	si
me	me
fait	fait
effreer	effreer
cele	cele
est	est
de	de
cruaute	cruaute
plainne	plainne
qui	qui
la	la
me	me
porroit	porroit
douner	douner
simple	simple
chieres	chieres
et	et
moustrer	moustrer
maiz	maiz
il	il
n	n
a	a
pluz	pluz
maleurainne	malevrainne
uers	vers
moi	moi
est	est
dure	dure
et	et
soutainne	soutainne
n	n
ochoison	ochoison
ni	ni
set	set
trouuer	trouver
se	se
diex	diex
ꝯme	comme
doint	doint
bone	bone
estrainne	estrainne
fors	fors
tant	tant
que	que
ie	je
losa	losa
merele	merele
en	en
fait	fait
mout	mout
a	a
blasmer	blasmer
quant	quant
ele	ele
est	est
de	de
ce	ce
uilainne	vilainne
qu	qu
ele	ele
ne	ne
me	me
puet	puet
ueer	veer
ia	ja
est	est
ce	ce
la	la
premerainne	premerainne
que	que
ionques	jonques
osaisse	osaisse
amer	amer
nus	nus
ne	ne
m	m
en	en
porroit	porroit
tourner	tourner
que	que
ne	ne
soit	soit
la	la
daerrainne	daerrainne
