token	lemma	POS	morph	treated
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
que	que2	PROrel	NOMB.=s|CAS=r	que
desir	desirrer	VERinf	MORPH=empty	desir
tant	tant	ADVgen	DEGRE=-	tant
d	de	PRE	MORPH=empty	d
amors	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amors
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
a	a3	PRE	MORPH=empty	a
soi	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i	soi
tourne	torner	VERppe	MODE=ind|NOMB.=s|CAS=r	tourne
ne	ne1	ADVneg	MORPH=empty	ne
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
leissier	laissier	VERinf	MORPH=empty	leissier
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
ne	ne1	ADVneg	MORPH=empty	ne
chant	chanter	VERcjg	MODE=ind|PERS.=1|NOMB.=s	chant
puiz	puis	ADVgen	TEMPS=pst|NOMB.=s|CAS=r	puiz
que	que4	CONsub	MORPH=empty	que
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
a	a3	PRE	MORPH=empty	a
gre	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r	gre
en	en1	PRE	MORPH=empty	en
cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i	cui
ja	ja	ADVgen	DEGRE=-	ja
i	i2	PROadv	MORPH=empty	i
mi	mie	VERcjg	MODE=ind|PERS.=1|NOMB.=s|GENRE=m	mi
s	se	CONsub	MORPH=empty	s
mo	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mo
n	ne1	ADVneg	MORPH=empty	n
cue	cuer2	VERcjg	MODE=sub|NOMB.=s	cue
r	roi2	PRE	GENRE=m	r
e	et	CONcoo	MORPH=empty	e
t	tu	PROper	PERS.=2|NOMB.=s|CAS=n	t
