token	normalised
Maintes	maintes
foiz	foiz
mal	mal
en	en
demande	demande
si	si
s	s
en	en
merueilloient	merueilloient
la	la
gent	gent
sei	sei
ai	ai
d	d
amourous	amourous
cuer	cuer
chante	chante
souent	sovent
et	et
sachiez	sachiez
bien	bien
i	i
en	en
dirai	dirai
uerite	verite
de	de
mon	mon
pense	pense
et	et
d	d
e	e
ce	ce
qu	qu
amours	amours
me	me
consent	consent
qui	qui
ma	ma
pene	pene
de	de
son	son
tourment	tourment
que	que
sent	sent
souuent	souvent
maiz	maiz
de	de
tant	tant
m	m
a	a
dieus	dieus
hounoure	hounouré
qu	qu
encor	encor
n	n
ai	ai
pas	pas
sans	sans
tres	tres
fin	fin
crier	crier
chante	chante
Ie	Ee
serf	serf
de	de
bone	bone
uolente	volente
a	a
mon	mon
pooir	pooir
mout	mout
bonement	bonement
maiz	maiz
encor	encor
nen	nen
aie	aie
ie	je
gre	gré
ietent	jetent
au	au
guerredon	guerredon
qui	qui
uient	vient
de	de
loiaute	loiaute
par	par
faussete	faussete
	
ne	ne
quier	quier
nul	nul
assouagement	assovagement
nis	nis
ma	ma
sante	sante
ancoiz	ancoiz
atent	atent
l	l
alegement	alegement
du	du
haut	haut
don	don
que	que
i	i
ai	ai
desirre	desirre
diex	diex
quãtuendra	quantvendra
qui	qui
tant	tant
ma	ma
demoure	demoure
Ie	Ee
criem	criem
qu	qu
en	en
e	e
m	m
ait	ait
oublie	oublie
	
mercis	mercis
quar	quar
trop	trop
me	me
paruient	paruient
lent	lent
ce	ce
m	m
a	a
auques	auques
desespere	desespere
	
querent	querent
	
maint	maint
grief	grief
souspir	souspir
coiement	coiement
a	a
cele	cele
sai	sai
ꝯqueste	conqueste
en	en
ceste	ceste
amour	amour
mout	mout
pourement	pourement
qui	qui
maire	maire
quar	quar
cil	cil
qui	qui
prent	prent
nis	nis
lentement	lentement
un	un
pou	pou
de	de
coi	coi
est	est
conf	conf
or	or
te	te
	
cil	cil
n	n
a	a
nul	nul
mal	mal
maiz	maiz
ie	je
qui	qui
touz	touz
iours	jours
be	be
Einsinc	einsinc
mont	mont
mi	mi
oeillatour	oeillatour
ne	ne
si	si
n	n
en	en
ont	ont
fait	fait
pout	pout
moine	moine
ientil	ientil
n	n
en	en
porent	porent
maiz	maiz
quar	quar
outreement	outreement
	
est	est
cele	cele
bele	bele
qui	qui
ma	ma
maume	maume
ne	ne
quãt	quan
lesguardai	lesguardai
auoir	avoir
quidai	quidai
	
hasteement	hasteement
trestout	trestout
trouue	trouve
quar	quar
plaisanment	plaisanment
deceuanment	decevanment
me	me
prist	prist
ce	ce
me	me
fu	fu
uis	vis
en	en
gre	gre
maiz	maiz
ce	ce
ne	ne
fu	fu
pas	pas
par	par
sa	sa
rolente	rolente
Par	par
sa	sa
grant	grant
debounerete	debounerete
et	et
par	par
son	son
bel	bel
afaitement	afaitement
maele	maele
le	le
samblãt	samblant
moustre	moustre
qui	qui
mert	mert
aconte	aconte
de	de
quantque	quantque
i	i
ai	ai
em	em
pense	pense
la	la
uerite	verite
ai	ai
bien	bien
enquis	enquis
si	si
m	m
en	en
repent	repent
maiz	maiz
c	c
est	est
pa	pa
sse	sse
quar	quar
ie	je
n	n
i	i
tent	tent
n	n
assentement	assentement
n	n
i	i
truis	truis
fors	fors
tant	tant
qu	qu
ai	ai
mal	mal
ouure	ouure
sai	sai
pourchacie	pourchacie
mon	mon
mal	mal
par	par
nicete	nicete
Mout	mout
plaisanment	plaisanment
et	et
gentement	gentement
uoile	voile
cors	cors
celi	celi
acesme	acesme
qui	qui
mon	mon
cuer	cuer
a	a
de	de
mon	mon
conseill	conseill
iete	jete
