token	normalised
Cuer	cuer
desirrous	desirrous
apaie	apaie
dou	dou
coius	coius
et	et
confors	confors
	et
ioie	joie
d	d
amour	amour
uraie	vraie
fu	fu
en	en
baisãt	baisant
mors	mors
s	s
encor	encor
ne	ne
m	m
est	est
autres	autres
dounez	dounez
mar	mar
fui	fui
onques	onques
de	de
lui	lui
priuez	privez
a	a
morir	morir
sui	sui
liuurez	liuvrez
se	se
trop	trop
le	le
me	me
delaie	delaie
Priuez	Privez
baisiers	baisiers
est	est
plaie	plaie
d	d
amours	amours
dedenz	dedenz
cors	cors
mout	mout
m	m
angoisse	angoisse
et	et
esmaie	esmaie
et	et
si	si
ne	ne
pert	pert
dehors	dehors
ha	ha
las	las
pour	pour
quoi	quoi
m	m
en	en
sui	sui
uantez	vantez
quãt	quant
ne	ne
m	m
en	en
puet	puet
uenir	venir
santez	santez
se	se
ce	ce
dont	dont
sui	sui
naurez	navrez
ma	ma
bouche	bouche
ne	ne
rassaie	rassaie
Amours	Amours
uous	vous
me	me
feistes	feistes
mon	mon
fin	fin
cuer	cuer
trichier	trichier
qui	qui
tel	tel
sauour	savour
meistes	meistes
en	en
son	son
douz	douz
baisier	baisier
a	a
morir	morir
li	li
auez	avez
aprisse	aprisse
pluz	pluz
n	n
i	i
prent	prent
qu	qu
ili	ili
a	a
pris	pris
dont	dont
m	m
est	est
il	il
auis	avis
qu	qu
en	en
baisant	baisant
me	me
trahistes	trahistes
Certes	Certes
mout	mout
m	m
a	a
traisistes	traisistes
iuene	juene
a	a
cel	cel
mestier	mestier
n	n
ainc	ainc
nului	nului
n	n
i	i
uousistes	vousistes
fors	fors
moi	moi
engignier	engignier
ie	je
sui	sui
li	li
plus	plus
loiauz	loiauz
amis	amis
cui	cui
onques	onques
fust	fust
mis	mis
biens	biens
pramis	pramis
he	he
las	las
tant	tant
ai	ai
ie	ie
pis	pis
amours	amours
m	m
ar	ar
menourristes	menourristes
Se	se
ie	je
dieu	dieu
tant	tant
amaisse	amaisse
ꝯ	com
ie	je
fais	fais
celi	celi
qui	qui
si	si
me	me
painne	painne
et	et
lasse	lasse
ieusse	ieusse
merci	merci
qu	qu
ainc	ainc
amis	amis
poi	poi
de	de
meilleur	meilleur
uoloir	voloir
ne	ne
la	la
serui	servi
pour	pour
ioie	joie
auoir	avoir
ꝯie	comie
fais	fais
tout	tout
pour	pour
uoir	voir
sanz	sanz
merite	merite
et	et
sanz	sanz
grasse	grasse
Se	Se
de	de
faus	faus
cuer	cuer
proiaisse	proiaisse
donc	donc
ie	je
ne	ne
la	la
priespoir	priespoir
ie	je
recouraisse	recovraisse
maiz	maiz
n	n
est	est
mie	mie
einsi	einsi
ne	ne
ia	ja
diex	diex
ne	ne
me	me
doint	doint
uoloir	voloir
de	de
li	li
decoiure	deçoivre
satrz	satrz
doloir	doloir
ce	ce
me	me
tient	tient
en	en
espoir	espoir
qu	qu
amoins	amoins
blece	blece
et	et
trespasse	trespasse
