token	lemma	POS	morph	treated
Cranter	cronter	VERinf	MORPH=empty	Cranter
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
estuet	estovoir1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	estuet
que	que4	CONsub	MORPH=empty	que
ne	ne1	ADVneg	MORPH=empty	ne
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
en	en2	PROadv	MORPH=empty	en
puis	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	puis
tenir	tenir1	VERinf	MORPH=empty	tenir
E	et	CONcoo	MORPH=empty	E
si	si	ADVgen	DEGRE=-	si
n	ne1	ADVneg	MORPH=empty	n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
fors	fors1	ADVgen	DEGRE=-	fors
qu	que4	CONsub	MORPH=empty	qu
an	en1	PRE	MORPH=empty	an
vie	vie1	NOMcom	MODE=sub|TEMPS=pst|NOMB.=s|GENRE=f|CAS=r	vie
pesance	pesance	NOMcom	NOMB.=s|GENRE=f|CAS=r	pesance
mes	mais1	CONcoo	MORPH=empty	mes
tout	tot	ADVgen	DEGRE=-	tout
ades	adès	ADVgen	MORPH=empty	ades
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
bon	bon	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	bon
resjoir	resnoiier	VERinf	NOMB.=s|GENRE=m	resjoir
qu	que4	CONsub	MORPH=empty	qu
en	en1	PROind	MORPH=empty	en
fere	faire	VERinf	MORPH=empty	fere
duel	duel	NOMcom	NOMB.=s|GENRE=m|CAS=r	duel
nus	nos1	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	nus
dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r	dou
mont	monde1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mont
ne	ne2	ADVneg	MORPH=empty	ne
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
