token	lemma	POS	morph	treated
biaus	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	biaus
mest	metre2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	mest
estez	esté1	VERppe	NOMB.=p	estez
que	que4	PROrel	MORPH=empty	que
retentist	retentir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	retentist
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
brueille	bruille	NOMcom	NOMB.=s|GENRE=f|CAS=n	brueille
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r	que
li	le	DETdef	NOMB.=p|GENRE=m|CAS=n	li
oisel	oisel	NOMcom	NOMB.=p|GENRE=m|CAS=n	oisel
chantent	chanter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	chantent
par	par	PRE	MORPH=empty	par
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
boschage	boschage	NOMcom	NOMB.=s|GENRE=m|CAS=r	boschage
et	et	CONcoo	MORPH=empty	et
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n	l
erbe	erbe	NOMcom	NOMB.=s|GENRE=f|CAS=r	erbe
vert	vert	ADJqua	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s|GENRE=m|CAS=r|DEGRE=p	vert
de	de	PRE	MORPH=empty	de
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
rouse	rose	NOMcom	NOMB.=s|GENRE=f|CAS=r	rouse
e	et	CONcoo	MORPH=empty	e
mueille	mulerie	NOMcom	NOMB.=s|GENRE=f|CAS=r	mueille
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
resplendir	resplendir	VERinf	MODE=ind	resplendir
la	là	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r	la
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	fait
les	le	PROper	NOMB.=p|GENRE=m|CAS=r	les
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
rhvage	ravage	NOMcom	NOMB.=s|GENRE=m|CAS=r	rhvage
de	de	PRE	MORPH=empty	de
bone	bon	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bone
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
vueill	voloir	ADJqua	NOMB.=s	vueill
que	que4	CONsub	MORPH=empty	que
mes	mon1	DETpos	PERS.=1|GENRE=m|CAS=n	mes
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n	cuers
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	se
dueille	duel	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	dueille
car	car	CONcoo	MORPH=empty	car
nus	nul	PROind	NOMB.=s|GENRE=m|CAS=n	nus
fors	fors1	PRE	MORPH=empty	fors
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
n	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
vers	vers2	PRE	MORPH=empty	vers
li	il	PROper	NOMB.=s|GENRE=m|CAS=i	li
ferm	ferm	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	ferm
corage	corage	NOMcom	NOMB.=s|GENRE=m|CAS=r	corage
et	et	CONcoo	MORPH=empty	et
nonporquant	neporcant	ADVgen	DEGRE=-	nonporquant
trop	trop	ADVgen	DEGRE=-	trop
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
de	de	PRE	MORPH=empty	de
haut	haut	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	haut
parage	parage	NOMcom	NOMB.=s|GENRE=m|CAS=r	parage
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
cui	cui	PROrel	NOMB.=s|GENRE=f|CAS=i	cui
Kaima	Camier	NOMpro	TEMPS=psp|PERS.=3|NOMB.=s|CAS=n	Kaima
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
drois	droit	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	drois
que	que4	CONsub	MORPH=empty	que
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vueille	voloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s	vueille
fins	fin2	ADJqua	NOMB.=s|GENRE=m|CAS=n	fins
amans	amant	NOMcom	NOMB.=s|GENRE=f|CAS=n	amans
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
comment	coment1	ADVsub	MORPH=empty	comment
qu	que4	CONsub	MORPH=empty	qu
amours	amor	NOMcom	NOMB.=s|GENRE=f|CAS=n	amours
m	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i	m
acueille	acoillir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	acueille
maiz	mais1	CONcoo	MORPH=empty	maiz
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
n	ne1	ADVneg	MORPH=empty	n
aim	amer1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	aim
pas	pas	ADVneg	MORPH=empty	pas
com	come1	CONsub	MORPH=empty	com
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n	hom
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
eage	ëage	NOMcom	NOMB.=s|GENRE=m|CAS=r	eage
qu	que4	CONsub	MORPH=empty	qu
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n	il
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n	amis
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
aint	amer1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|DEGRE=-	aint
ne	ne2	CONcoo	MORPH=empty	ne
