token	normalised
Onques	Onques
maiz	maiz
nus	nus
hõ	hom
ne	ne
chanta	chanta
en	en
la	la
maniere	maniere
que	que
ie	je
chant	chant
ne	ne
iamaiz	Kamaiz
nus	nus
ne	ne
chantera	chantera
pluz	pluz
ait	ait
dire	dire
a	a
mains	mains
de	de
samblant	samblant
et	et
quant	quant
ma	ma
dame	dame
ocis	ocis
m	m
aura	avra
sa	sa
chiez	chiez
de	de
uoir	voir
a	a
li	li
menuant	menvant
	
que	que
iamaiz	Kamaiz
nul	nul
n	n
en	en
trouuera	trouvera
qui	qui
tant	tant
l	l
aint	aint
en	en
tout	tout
son	son
uiuant	vivant
merci	merci
deust	deust
auoir	avoir
pluz	pluz
grant	grant
	
de	de
moi	moi
qui	qui
ci	ci
uois	vois
languissant	languissant
Biaus	biaus
sire	sire
dex	dex
s	s
ele	ele
aime	aime
ia	ja
dounez	dounez
que	que
ce	ce
soit	soit
moi	moi
auant	avant
quar	quar
ie	je
sai	sai
bien	bien
c	c
onques	onques
n	n
ama	ama
pour	pour
ceu	ceu
est	est
mes	mes
cuers	cuers
pluze	pluze
n	n
grant	grant
mout	mout
a	a
enuis	envis
iaprendraie	japrendraie
m	m
en	en
uois	vois
bien	bien
aperceuant	apercevant
quant	quant
ele	ele
encore	encore
sentun	sentun
a	a
	
nus	nus
des	des
mauz	mauz
damer	damer
donc	donc
i	i
ai	ai
tant	tant
ses	ses
clers	clers
uis	vis
qu	qu
ele	ele
a	a
siriant	sirrant
	
fait	fait
le	le
mien	mien
mattriste	mattriste
et	et
pensant	pensant
Li	li
lons	lons
delaisd	delaisd
a	a
li	li
parler	parler
	
me	me
fait	fait
souuent	souvent
taindre	taindre
et	et
palir	palir
quãtgisui	quanngisui
ne	ne
los	los
esguarder	esguarder
tant	tant
en	en
dout	dout
mes	mes
ex	ex
a	a
partir	partir
qu	qu
il	il
ne	ne
s	s
en	en
seuent	sevent
reuenir	revenir
ne	ne
ie	je
ne	ne
les	les
en	en
puis	puis
tourner	tourner
pour	pour
chastoier	chastoier
de	de
mieuz	mieuz
couurir	couurir
quar	quar
ce	ce
dont	dont
on	on
a	a
grant	grant
desir	desir
	
fait	fait
bien	bien
mesure	mesure
tressaillir	tressaillir
