token	normalised
DE	De
grant	grant
ioie	joie
me	me
sui	sui
toz	toz
esmeuz	esmeuz
	u
mon	mon
uoloir	voloir
qui	qui
mon	mon
fin	fin
cuer	cuer
esclaire	esclaire
des	des
que	que
ma	ma
dame	dame
ma	ma
demandez	demandez
saluz	saluz
ie	je
ne	ne
me	me
puis	puis
ne	ne
doi	doi
de	de
chanter	chanter
taire	taire
de	de
ce	ce
present	present
doi	doi
ie	je
estre	estre
si	si
liez	liez
com	com
de	de
celui	celui
qui	qui
abñ	abien
le	le
sachiez	sachiez
fine	fine
biaute	biaute
cortoisie	cortoisie
	u
uaillance	vaillance
por	por
cei	cei
Dame	Dame
por	por
dieu	dieu
ne	ne
ai	ai
mis	mis
trestoute	trestoute
m	m
esperance	esperance
soie	soie
deceuz	deceüz
de	de
uos	vos
amer	amer
que	que
ne	ne
m	m
en	en
puis	puis
retraire	retraire
de	de
toz	toz
amis	amis
sui	sui
li	li
plus	plus
esleuz	esleüz
mes	mes
ne	ne
uos	vos
os	os
descourir	descovrir
mon	mon
afaire	afaire
tant	tant
uos	vos
redout	redout
forment	forment
a	a
correcier	correcier
c	c
onques	onques
uers	vers
uos	vos
no	no
sai	sai
puis	puis
enuoier	envoier
que	que
se	se
de	de
uos	vos
eusse	eusse
eu	eu
atendance	atendance
mauues	mauves
respons	respons
mors	mors
fusse	fusse
sanz	sanz
doutance	doutance
Onques	Onques
ne	ne
soi	soi
deceuoir	decevoir
ne	ne
trichier	trichier
ne	ne
ie	je
por	por
rien	rien
apenre	apenre
ne	ne
uoldroie	voldroie
enuers	envers
celui	celui
qui	qui
me	me
puet	puet
auancier	avancier
faire	faire
	u
desfere	desferee
douner	douner
bien	bien
	u
ioie	joie
tost	tost
c	c
est	est
en	en
lui	lui
	un
en	en
sa	sa
uolente	volente
dex	dex
s	s
el	el
sauoit	savoit
mon	mon
cuer	cuer
	u
mon	mon
penseie	penseie
sai	sai
te	te
uoir	voir
q̃	que
l	l
auroie	auroie
ꝯquise	conquise
douce	douce
dame	dame
ce	ce
que	que
mes	mes
cuers	cuers
plus	plus
prisiNus	prisinus
qui	qui
aime	aime
ne	ne
s	s
en	en
doit	doit
esmaier	esmaier
se	se
fine	fine
a	a
mors	mors
le	le
destrainit	destrainit
mestroie	mestroie
car	car
qui	qui
atent	atent
si	si
precieus	precieus
loi	loi
et	et
il	il
n	n
est	est
pas	pas
droiz	droiz
que	que
d	d
amer	amer
se	se
recroie	recroie
car	car
qui	qui
plus	plus
sert	sert
plus	plus
en	en
doit	doit
auoir	avoir
greie	gresie
me	me
fi	fi
tant	tant
en	en
sa	sa
grant	grant
biaute	biaute
qui	qui
des	des
autres	autres
se	se
dessoiure	dessoivre
	u
deuise	devise
que	que
il	il
me	me
plaist	plaist
a	a
estre	estre
en	en
son	son
seruise	servise
Mes	Mes
ielz	jelz
dou	dou
cuer	cuer
dame	dame
ne	ne
uos	vos
puis	puis
uoir	voir
se	se
tuit	tuit
sont	sont
loing	loing
li	li
mien	mien
oeil	oeil
de	de
ma	ma
chiere	chiere
qui	qui
tant	tant
m	m
otr	otr
fait	fait
por	por
uon	von
pensee	pensee
auoir	avoir
des	des
celui	celui
ior	jor
que	que
ie	je
uos	vos
ui	vi
premier	premier
de	de
uos	vos
ueoir	veoir
ai	ai
uol	vol
en	en
remp	remp
grant	grant
par	par
ma	ma
chancõ	chancon
uos	vos
enuoi	envoi
en	en
present	present
mon	mon
cuer	cuer
	u
moi	moi
	un
toute	toute
ma	ma
pensee	pensee
receuez	recevez
lou	lou
dame	dame
si	si
uos	vos
agree	agree
Dame	Dame
de	de
uos	vos
sont	sont
tuit	tuit
mi	mi
pensement	pensement
	u
a	a
uos	vos
sui	sui
remes	remes
a	a
mon	mon
uiuant	vivant
por	por
dieu	dieu
uos	vos
prise	prise
mes	mes
fins	fins
cuer	cuer
s	s
i	i
bee	bee
ma	ma
uolentez	volentez
ne	ne
soit	soit
trop	trop
comparee	comparee
