token	normalised
Cil	Cil
qui	qui
d	d
amour	amour
me	me
conseille	conseille
que	que
de	de
li	li
doie	doie
partir	partir
ne	ne
set	set
pas	pas
qui	qui
me	me
resueille	resveille
ne	ne
quel	quel
sunt	sunt
mi	mi
grief	grief
souspir	souspir
petitasent	petitasent
et	et
uoisdie	voisdie
cil	cil
qui	qui
me	me
ueut	veut
chastoier	chastoier
n	n
onques	onques
n	n
ama	ama
en	en
sa	sa
uie	vie
si	si
fait	fait
trop	trop
nice	nice
folie	folie
qui	qui
s	s
entremet	entremet
du	du
mestier	mestier
dont	dont
il	il
ne	ne
se	se
set	set
aidier	aidier
Ha	oa
	
blanche	blanche
clere	clere
et	et
uermeille	vermeille
de	de
uous	vous
sunt	sunt
tout	tout
mi	mi
desir	desir
car	car
faites	faites
une	une
merueille	merveille
droiture	droiture
et	et
raison	raison
faillir	faillir
que	que
ie	je
uous	vous
tieigne	tiefgne
a	a
amie	amie
drois	drois
ne	ne
l	l
porroit	porroit
otroier	otroier
se	se
uostre	vostre
granz	granz
seignourie	seignourie
plainne	plainne
de	de
bonte	bonte
guarni	guarni
ene	ene
m	m
i	il
uuelent	vuelent
conseillier	conselllier
	
mar	mar
uous	vous
ui	vi
et	et
ma	ma
mort	mort
quier	quier
Poures	poures
cuers	cuers
se	se
desconseille	desconseille
et	et
lait	lait
de	de
paour	paour
morir	morir
et	et
uiguereuz	viguereuz
s	s
appareille	appareille
en	en
biau	biau
confort	confort
deguerir	degverir
dame	dame
maizr	maizr
ienz	ienz
que	que
ie	je
die	die
ne	ne
me	me
me	me
uaut	vaut
quar	quar
iesourquiers	iesourquiers
un	un
petit	petut
de	de
felonie	felonie
esprise	esprise
de	de
uile	vile
ne	ne
uous	vous
fait	fait
pitie	pitie
desuoier	desvoier
	
mar	mar
uous	vous
oi	oi
tant	tant
prisier	prisier
Qui	qui
trop	trop
haut	haut
bee	bee
et	et
te	te
seille	seille
maint	maint
desconfort	desconfort
puet	puet
oir	oir
maiz	maiz
tres	tres
granz	granz
amours	amours
pareille	pareille
ce	ce
que	que
li	li
plaist	plaist
a	a
soufrir	soufrir
sat	sat
resgrande	resgrande
seignorie	seignorie
puet	puet
monter	monter
et	et
auoier	avoier
douce	douce
dame	dame
uostre	vostre
aie	aie
cele	cele
qui	qui
m	m
a	a
en	en
baillie	baillie
puet	puet
bien	bien
condiure	condiure
et	et
haucier	haucier
	
mon	mon
outrageus	outrageus
desirrier	desirrier
Dedenz	dedenz
mon	mon
cuer	cuer
monte	monte
treille	treille
toute	toute
preste	preste
de	de
flourir	flourir
fine	fine
amours	amours
bone	bone
et	et
feeille	feeille
qui	qui
la	la
deigneroit	deigneroit
ioir	joira
maiz	maiz
amour	amour
s	s
qui	qui
n	n
est	est
ioie	joie
ne	ne
puet	puet
cuer	cuer
esleecier	esleecier
s	s
e	e
la	la
mors	mors
ne	ne
me	me
chastie	chastie
ma	ma
uolente	volente
am	am
anemie	anemie
ne	ne
puis	puis
mon	mon
biau	biau
tort	tort
chanleissier	chanleissier
	
ne	ne
mon	mon
outrage	outrage
changier	changier
