token	normalised
Ie	Ie
ne	ne
me	me
doi	doi
pluz	pluz
taire	taire
ne	ne
tenir	tenir
que	que
ie	ie
ne	ne
chant	chant
et	et
si	si
nel	nel
puis	puis
laissier	laissier
quar	quar
li	li
douz	douz
tanz	tanz
qui	qui
fait	fait
les	les
pres	pres
perdir	perdir
fait	fait
ma	ma
ioie	joie
pluz	pluz
tost	tost
recoumencier	recoumencier
et	et
une	une
amours	amours
qui	qui
m	m
est	est
sanz	sanz
delaier	delaier
entre	entre
e	e
u	u
cuer	cuer
nouuele	nouvele
sanz	sanz
mentir	mentir
ordoinse	ordoinse
dex	dex
que	que
biens	biens
m	m
en	en
puist	puist
uenir	venir
Biaux	Biaux
sire	sire
dex	dex
porrai	porrai
ie	ie
ia	ja
sentir	sentir
les	les
biens	biens
d	d
amours	amours
donc	donc
i	i
ai	ai
tel	tel
desirrier	desirrier
nenil	nenil
quar	quar
ie	je
les	les
pert	pert
par	par
trop	trop
seruir	servir
autre	autre
fourfait	fourfait
n	n
i	i
porroie	porroie
cuidier	cuidier
quar	quar
ie	je
ne	ne
sen	sen
ainc	ainc
de	de
faus	faus
cuer	cuer
proier	proier
si	si
en	en
puis	puis
bien	bien
pluz	pluz
longement	longement
languir	languir
quar	quar
ce	ce
que	que
i	i
aim	aim
ne	ne
sauroie	sauroie
trahir	trahir
Mar	Mar
acointai	acointai
son	son
gent	gent
cors	cors
le	le
plaisant	plaisant
et	et
son	son
fin	fin
cuer	cuer
u	u
il	il
n	n
a	a
qu	qu
en	en
miudrer	miudrer
que	que
tant	tant
m	m
a	a
fait	fait
de	de
mal	mal
a	a
esciant	esciant
pluz	pluz
qu	qu
autres	autres
hom	hom
ne	ne
porroit	porroit
endurer	endurer
n	n
est	est
merueilles	merveilles
amours	amours
me	me
fait	fait
douter	douter
sa	sa
grant	grant
force	force
qu	qu
el	el
mõt	mont
n	n
a	a
si	si
puissant	puissant
qui	qui
contre	contre
li	li
peust	peust
auoir	avoir
grarant	grarant
