token	normalised
Tant	Tant
aim	aim
et	et
uueill	vueill
et	et
desir	desir
que	que
ne	ne
puis	puis
ailleurs	ailleurs
sersi	sersi
me	me
fait	fait
amours	amours
languir	languir
outre	outre
mon	mon
cuer	cuer
chanter	chanter
tant	tant
la	la
amee	amee
et	et
seruie	servie
que	que
la	la
mort	mort
aid	aid
seruie	servie
sa	sa
ce	ce
me	me
conuient	convient
faillir	faillir
Mout	Mout
me	me
delit	delit
au	au
seruir	servir
amor	amor
et	et
a	a
moi	moi
greuer	grever
si	si
ne	ne
m	m
en	en
puis	puis
repentir	repentir
ne	ne
ce	ce
que	que
i	i
ai	ai
m	m
oublier	oublier
et	et
se	se
la	la
bele	bele
m	m
oublie	oublie
donc	donc
sui	sui
ie	ie
amis	amis
sanz	sanz
amie	amie
si	si
me	me
conuendra	convendra
soufrir	soufrir
et	et
son	son
uoloir	voloir
mercier	mercier
Rienz	Rienz
qui	qui
m	m
aprende	aprende
a	a
hair	hair
ne	ne
porroie	porroie
en	en
li	li
trouer	trover
toutes	toutes
biautez	biautez
i	i
remir	remir
quant	quant
lame	lame
loist	loist
reguarder	reguarder
que	que
la	la
mort	mort
me	me
samble	samble
uie	vie
mout	mout
i	i
faiz	faiz
sage	sage
folie	folie
s	s
il	il
li	li
deignoit	deignoit
souuenir	souvenir
de	de
moi	moi
qui	qui
me	me
muir	muir
d	d
amer	amer
I	I
ai	ai
ueu	veu
pour	pour
pluz	pluz
durer	durer
mainte	mainte
bone	bone
amour	amour
couurir	couvrir
maiz	maiz
ne	ne
la	la
puet	puet
oublier	oublier
cuers	cuers
qui	qui
aime	aime
sanz	sanz
faillir	faillir
se	se
la	la
bouche	bouche
n	n
est	est
hardie	hardie
la	la
couleur	couleur
nel	nel
coile	coile
mie	mie
tainte	tainte
li	li
conuient	convient
porter	porter
qui	qui
bien	bien
aime	aime
sanz	sanz
mentir	mentir
Ainc	Ainc
n	n
oi	oï
uoloir	voloir
de	de
fausser	fausser
ne	ne
corage	corage
de	de
trahir	trahir
si	si
me	me
lait	lait
diex	diex
recouurer	recouvrer
ceste	ceste
amour	amour
donc	donc
ie	ie
souspir	souspir
ie	ie
l	l
aim	aim
pluz	pluz
que	que
ie	je
ne	ne
die	die
ꝯment	comment
qu	qu
ele	ele
m	m
escondie	escondie
mon	mon
cuer	cuer
ne	ne
s	s
en	en
puet	puet
tourner	tourner
ne	ne
ie	je
ne	ne
l	l
en	en
quiere	quiere
et	et
sert	sert
et	et
prie	prie
qu	qu
ele	ele
le	le
face	face
e	e
si	si
ele	ele
oir	oir
