token	normalised
Bien	Bien
me	me
quidai	quidai
de	de
chanter	chanter
touz	touz
iours	jours
tenir	tenir
maiz	maiz
plus	plus
bel	bel
ne	ne
sai	sai
penser	penser
ne	ne
regehir	regehir
mon	mon
corage	corage
et	et
mon	mon
penser	penser
dont	dont
trop	trop
mair	mair
de	de
mon	mon
cuer	cuer
m	m
estuet	estuet
seurer	seurer
et	et
departir	departir
gens	gens
cors	cors
uis	vis
cler	cler
trop	trop
dous	dous
comper	comper
mout	mout
truis	truis
amer	amer
le	le
souuenir	souvenir
de	de
uostre	vostre
aler	aler
uostre	vostre
parler	parler
uostre	vostre
ioer	joer
uostre	vostre
uenir	venir
or	or
puis	puis
plourer	plourer
et	et
dementer	dementer
tart	tart
uendrai	vendrai
maiz	maiz
au	au
repentir	repentir
Sa	Sa
simple	simple
chiere	chiere
riant	riant
mar	mar
acoĩtai	acointai
son	son
cler	cler
uisfres	visfres
et	et
plaisant	plaisant
quãt	quant
l	l
esguardai	esguardai
mout	mout
la	la
ui	vi
tres	tres
doucement	doucement
si	si
l	l
a	a
amai	amai
or	or
m	m
ams	ams
en	en
dolont	dolont
grant	grant
dex	Dex
qu	qu
en	en
ferai	ferai
tout	tout
dolousant	dolousant
grant	grant
duel	duel
faisant	faisant
mout	mout
esmaiant	esmaiant
l	l
eslongerai	eslongerai
d	d
ore	ore
en	en
auant	avant
la	la
tres	tres
uaillant	vaillant
qui	qui
ie	ie
aim	aim
tant	tant
de	de
cuer	cuer
uerai	verai
petit	petit
dormant	dormant
et	et
bien	bien
ueillant	veillant
desoremaiz	desoremaiz
m	m
i	i
trouuerai	trouverai
A	A
celi	celi
ai	ai
pris	pris
congie	congie
qui	qui
si	si
m	m
a	a
mort	mort
ien	ien
ai	ai
eu	eu
grant	grant
pitie	pitie
et	et
si	si
fu	fu
tort	tort
bien	bien
m	m
a	a
tenu	tenu
souz	souz
le	le
pie	pie
et	et
sanz	sanz
deport	deport
et	et
tous	tous
iours	jours
m	m
a	a
eslongie	eslongie
de	de
son	son
acort	acort
ele	ele
a	a
pechie	pechie
quant	quant
si	si
leissiema	leissiema
engignie	engignie
et	et
de	de
confort	confort
ma	ma
pou	pou
leissie	leissie
or	or
m	m
en	en
plaig	plaig
gie	gie
trop	trop
ma	ma
chargie	chargie
grant	grant
fais	fais
en	en
port	port
iai	iai
pourchacie	pourchacie
et	et
atirie	atirie
qu	qu
en	en
souspirant	souspirant
m	m
en	en
uois	vois
au	au
port	port
Dolanz	Dolanz
lais	lais
ma	ma
douce	douce
amie	amie
et	et
mout	mout
maris	maris
conment	conment
ai	ai
u	u
cors	cors
la	la
uie	vie
quant	quant
partis	partis
me	me
sui	sui
de	de
sa	sa
compaignie	compaignie
or	or
m	m
en	en
est	est
pis	pis
si	si
m	m
est	est
ma	ma
ioie	joie
faillie	faillie
ce	ce
m	m
est	est
uis	vis
que	que
desseruie	desservie
nen	nen
ai	ai
mie	mie
ainz	ainz
est	est
perie	perie
ma	ma
mercis	mercis
qu	qu
ai	ai
couuoitie	couvoitie
par	par
folie	folie
lai	lai
laissie	laissie
en	en
son	son
pais	pais
en	en
la	la
berrie	berrie
et	et
en	en
surie	surie
m	m
en	en
uois	vois
pour	pour
li	li
mout	mout
pẽsis	pensis
Bien	bien
m	m
a	a
ma	ma
dame	dame
mene	mene
a	a
son	son
talent	talent
que	que
i	i
ai	ai
loiaument	loiaument
amee	amee
et	et
longuement	longuement
maint	maint
bel	bel
samblant	samblant
ma	ma
moustre	moustre
et	et
faussement	faussement
que	que
i	i
ai	ai
mout	mout
chier	chier
achate	achate
encor	encor
mensent	mensent
mout	mout
ma	ma
grene	grene
et	et
empire	empire
sai	sai
endure	endure
mout	mout
bonement	bonement
et	et
mout	mout
pene	pene
maint	maint
mal	mal
done	done
de	de
ma	ma
sante	sante
petitament	petitament
tant	tant
aierre	aierre
quor	quor
sunt	sunt
double	double
sachiez	sachiez
de	de
uoir	voir
tuit	tuit
mi	mi
tourment	tourment
En	En
loiaute	loiaute
ai	ai
mout	mout
estes	estes
ai	ai
conqueste	conqueste
si	si
pourement	povrement
humilite	humilite
i	i
ai	ai
trouueie	trouveie
di	di
uerte	verte
se	se
ie	je
ne	ne
ment	ment
guerredoune	guerredoune
ma	ma
a	a
son	son
gre	gre
folz	folz
est	est
qui	qui
lor	lor
merite	merite
atent	atent
