token	lemma	POS	morph	treated
e	et	CONcoo	MORPH=empty	e
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
maintes	maint	DETind	NOMB.=p|GENRE=f|CAS=r	maintes
foiz	foie2	NOMcom	NOMB.=p|GENRE=f|CAS=r	foiz
chante	chanter	VERppe	NOMB.=s|GENRE=f|CAS=r	chante
de	de	PRE	MORPH=empty	de
joie	joie	NOMcom	NOMB.=s|GENRE=f|CAS=r	joie
et	et	CONcoo	MORPH=empty	et
de	de	PRE	MORPH=empty	de
baudour	baudor	NOMcom	NOMB.=s|GENRE=f|CAS=r	baudour
orai	öir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s	orai
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
vers	vers1	NOMcom	GENRE=m|CAS=r	vers
mue	müer	NOMcom	NOMB.=s|CAS=r|DEGRE=p	mue
si	si	ADVgen	DEGRE=-	si
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
en	en1	PRE	MORPH=empty	en
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
errour	error1	NOMcom	NOMB.=s|GENRE=f|CAS=r	errour
quar	car	CONcoo	MORPH=empty	quar
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
voi	vëoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	voi
atourne	atorner	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s|GENRE=f	atourne
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
afaire	afaire2	NOMcom	NOMB.=s|GENRE=m|CAS=r	afaire
en	en1	PRE	MORPH=empty	en
tristour	tristor	NOMcom	NOMB.=s|GENRE=f|CAS=r	tristour
quele	quel1	PROrel	NOMB.=s|GENRE=f|CAS=r	quele
ma	mon1	ADVgen	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
reprouue	reprovier	NOMcom	MODE=ind|NOMB.=s|GENRE=f|CAS=r	reprouue
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r	ce
donc	donc	PROrel	DEGRE=-	donc
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
souvent	sovent	ADVgen	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	souvent
plour	plorer	VERcjg	NOMB.=s|CAS=r	plour
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n	ma
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
ramprosne	ramprone	NOMcom	NOMB.=s|GENRE=f|CAS=r	ramprosne
et	et	CONcoo	MORPH=empty	et
ma	mon1	DETpos	PERS.=1|NOMB.=s|CAS=n	ma
dit	dire	VERcjg	MODE=ind|NOMB.=s|CAS=r	dit
que	que4	CONsub	MORPH=empty	que
je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n	je
suiutour	sistorne	VERcjg	TEMPS=pst|PERS.=1|NOMB.=s|CAS=n	suiutour
que	que4	CONsub	MORPH=empty	que
trop	trop	ADVgen	DEGRE=-	trop
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
le	le	DETdef	NOMB.=s|GENRE=m|CAS=r	le
chief	chief1	NOMcom	NOMB.=s|GENRE=m|CAS=r	chief
melle	mesler	ADJqua	NOMB.=s|GENRE=m|CAS=r	melle
de	de	PRE	MORPH=empty	de
chainnes	chäeine	NOMcom	NOMB.=s|GENRE=f|CAS=r	chainnes
nai	naistre	ADJqua	PERS.=1|NOMB.=s	nai
droit	droit	ADVgen	NOMB.=s|GENRE=m|CAS=r	droit
en	en1	PRE	MORPH=empty	en
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
maiz	mais1	CONcoo	GENRE=m|CAS=n	maiz
se	se	CONsub	CAS=r	se
i	i2	PROadv	MORPH=empty	i
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	ai
de	de	PRE	MORPH=empty	de
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
tans	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r	tans
use	user	VERcjg	NOMB.=s|GENRE=f	use
el	en1+le	PRE.DETdef	NOMB.=s|GENRE=n|CAS=n	el
n	ne1	ADVneg	MORPH=empty	n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|NOMB.=s	a
pas	pas	ADVneg	MORPH=empty	pas
este	estre1	VERppe	NOMB.=s|GENRE=m|CAS=r	este
a	a3	PRE	MORPH=empty	a
sefour	sejor	NOMcom	NOMB.=s|GENRE=m	sefour
ainz	ainz	ADVgen	DEGRE=-	ainz
a	a3	VERcjg	MORPH=empty	a
bien	bien1	ADVgen	DEGRE=p	bien
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
vis	vif	NOMcom	NOMB.=s|GENRE=m|CAS=r	vis
guarde	garder	NOMcom	NOMB.=s|GENRE=m	guarde
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n	c
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
voirs	voir	ADJqua	NOMB.=s|GENRE=n|CAS=n|DEGRE=p	voirs
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
de	de	PRE	MORPH=empty	de
bel	bel1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	bel
atour	ator	NOMcom	GENRE=f|CAS=r	atour
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	s
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pluz	plus	ADVgen	DEGRE=-	pluz
blanche	blanc	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p	blanche
que	que4	CONsub	MORPH=empty	que
flour	flor1	NOMcom	NOMB.=s|GENRE=f|CAS=n	flour
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r	sa
vermeille	vermeil1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	vermeille
coulour	color	NOMcom	NOMB.=s	coulour
		PONfbl	MORPH=empty	
sa	son4	DETpos	PERS.=3|NOMB.=s|GENRE=f	sa
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
