token	normalised
Tant	Tant
de	de
chans	chans
ou	ou
laz	laz
que	que
ie	ie
ai	ai
pour	pour
chanter	chanter
dame	dame
m	m
estuet	estuet
et	et
guerpir	guerpir
et	et
leissier	leissier
quant	quant
ie	ie
ne	ne
puiz	puiz
en	en
uous	vous
merci	merci
trouuer	trouver
trop	trop
conuendra	convendra
mes	mes
chãcons	chancons
empirier	empirier
pour	pour
cele	cele
laiz	laiz
q̃	que
ioie	joie
m	m
est	est
faillie	faillie
quant	quant
en	en
uous	vous
n	n
ai	ai
atente	atente
ne	ne
fiance	fiance
ne	ne
ia	ja
d	d
ailleurs	ailleurs
ne	ne
quier	quier
auoir	avoir
aie	aie
tout	tout
ai	ai
perdu	perdu
confort	confort
et	et
esperance	esperance
Dame	Dame
de	de
uous	vous
ne	ne
me	me
sai	sai
u	u
clamer	clamer
quar	quar
sanz	sanz
amour	amour
ne	ne
m	m
en	en
puet	puet
nus	nus
uengier	vengier
pour	pour
ce	ce
m	m
estuet	estuet
pluz	pluz
et	et
pluz	pluz
comparer	comparer
uostre	vostre
ualour	valour
que	que
marseu	marseu
acointier	acointier
dont	dont
m	m
ociez	ociez
et	et
ma	ma
granz	granz
mescheance	mescheance
asi	asi
de	de
moi	moi
tote	tote
ioie	joie
partie	partie
qu	qu
en	en
li	li
reuif	revif
dont	dont
n	n
atent	atent
aleiance	alejance
Com	Com
escilliez	escilliez
doit	doit
seulement	seulement
parl̃	parler
cil	cil
qui	qui
amours	amours
puet	puet
si	si
desconseillier	desconseillier
ꝯel	conel
fait	fait
moi	moi
que	que
ne	ne
miseu	miseu
guarder	guarder
si	si
croi	croi
ma	ma
mort	mort
quant	quant
ma	ma
uolente	volente
quier	quier
ie	ie
nel	nel
di	di
pas	pas
dame	dame
par	par
felenie	felenie
maiz	maiz
hom	hom
destroiz	destroiz
est	est
touz	touz
iours	jours
en	en
balance	balance
et	et
si	si
aim	aim
tant	tant
la	la
uostre	vostre
ꝯpaignie	compaignie
que	que
li	li
desus	desus
double	double
ma	ma
mesestance	mesestance
Diex	Diex
qui	qui
porroit	porroit
si	si
grant	grant
a	a
mouter	mouter
qui	qui
touz	touz
iours	jours
croist	croist
et	et
peticier	peticier
par	par
mon	mon
fin	fin
cuer	cuer
cr	cr
oublier	oublier
ce	ce
que	que
trop	trop
uei	vei
mestier	mestier
ie	ie
ne	ne
faiz	faiz
sens	sens
lie	lie
maiz	maiz
si	si
me	me
uaint	vaint
sance	sance
tant	tant
a	a
en	en
li	li
biau	biau
que	que
me	me
destruitraison	destruitraison
Ce	Ce
me	me
parfait	parfait
du	du
qu	qu
ailleurs	ailleurs
ne	ne
puis	puis
si	si
changier	changier
dont	dont
ie	ie
ne	ne
pceler	pceler
uers	vers
uous	vous
dame	dame
qui	qui
proier	proier
orgeuz	orgeuz
a	a
ia	ja
main	main
rehie	rehie
pour	pour
uous	vous
en	en
ai	ai
souuente	souvente
pesance	pesance
mes	mes
se	se
dieu	dieu
plaist	plaist
uuroiz	vuroiz
ia	ja
enuie	envie
de	de
cel	cel
uoloir	voloir
qui	qui
bienz	bienz
des	des
auance	avance
Ha	Ha
cuens	cuens
de	de
blois	blois
amours	amours
est	est
malbaillie	malbaillie
s	s
ele	ele
m	m
ocit	ocit
quel	quel
roiame	roiame
de	de
france	france
ne	ne
sera	sera
maiz	maiz
si	si
loiaument	loiaument
seruie	servie
neis	neis
de	de
uous	vous
quar	quar
ie	ie
l	l
a	a
pris	pris
dẽfance	denfance
