token	normalised
En	En
dous	dous
tans	tans
et	et
en	en
bone	bone
eure	eure
uueill	vueill
retraire	retraire
ma	ma
chancon	chancon
mestiers	mestiers
m	m
est	est
qu	qu
or	or
me	me
sekeure	sekeure
fausserienz	fausserienz
a	a
cuer	cuer
felon	felon
en	en
cui	cui
ie	je
ai	ai
ma	ma
fiance	fiance
guardez	guardez
com	com
sui	sui
en	en
balance	balance
qui	qui
en	en
atent	atent
guerredon	guerredon
Quant	Quant
de	de
moi	moi
est	est
au	au
desseure	desseure
n	n
i	i
a	a
rienz	rienz
se	se
merci	merci
non	non
maiz	maiz
trop	trop
d	d
assez	assez
me	me
demeures	demeüres
en	en
doi	doi
auoir	avoir
guerison	guerison
sau	sau
daerrain	daerrain
ne	ne
m	m
auance	avance
donques	donques
ma	ma
mort	mort
esperance	esperance
en	en
guise	guise
de	de
trahison	trahison
Nos	Nos
pas	pas
tout	tout
mon	mon
pense	pense
dire	dire
celi	celi
qui	qui
amis	amis
ie	je
sui	sui
mais	mais
de	de
duel	duel
morrai	morrai
et	et
dire	dire
se	se
ie	je
l	l
aim	aim
auee	avee
autrui	autrui
ie	ie
uif	vif
ꝯ	com
hom	hom
en	en
faillance	faillance
quar	quar
de	de
dure	dure
contenance	contenance
la	la
trouai	trovai
quant	quant
ie	je
i	i
fui	fui
Conseill	Conseill
quier	quier
de	de
mon	mon
martire	martire
seigneur	seigneur
maiz	maiz
ne	ne
sai	sai
a	a
cui	cui
conment	conment
puet	puet
sa	sa
ioie	joie
eslire	eslire
qui	qui
a	a
tort	tort
uoit	voit
son	son
anui	anui
mauz	mauz
i	i
ai	ai
apris	apris
des	des
m	m
enfance	enfance
une	une
fole	fole
contenance	contenance
d	d
amer	amer
la	la
uie	vie
ne	ne
dui	dui
Cil	Cil
est	est
bien	bien
en	en
auenture	aventure
qu	qu
amours	amours
a	a
en	en
son	son
pooir	pooir
tous	tous
me	me
mis	mis
en	en
sa	sa
droiture	droiture
pour	pour
ma	ma
greigneur	greigneur
ioie	joie
auoir	avoir
maiz	maiz
tant	tant
redout	redout
mescheance	mescheance
que	que
ie	je
n	n
ai	ai
mie	mie
fiance	fiance
que	que
rienz	rienz
me	me
doiue	doive
ualoir	valoir
Li	Li
anuis	anuis
qui	qui
tant	tant
me	me
dure	dure
m	m
eust	eust
mort	mort
au	au
mien	mien
espoir	espoir
maiz	maiz
adesmer	adesmer
asseure	asseure
et	et
fait	fait
ma	ma
dolour	dolour
uoloir	voloir
quar	quar
une	une
douce	douce
samblance	samblance
me	me
dist	dist
sanz	sanz
aparceuance	aparcevance
un	un
mentir	mentir
pour	pour
deceuoir	decevoir
Gasses	Gasses
de	de
sa	sa
mesestance	mesestance
mande	mande
a	a
odin	odin
en	en
france	france
pour	pour
dieu	dieu
qu	qu
il	il
l	l
en	en
die	die
uoir	voir
