token	lemma	POS	morph	treated
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
pensee	pensee	NOMcom	NOMB.=s|GENRE=f|CAS=n	pensee
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	vient
d	de	PRE	MORPH=empty	d
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
mes	mais1	CONcoo	MORPH=empty	mes
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n	tu
cuer	cuer2	NOMcom	MODE=ind|NOMB.=s|GENRE=m|CAS=r	cuer
entree	entree	VERppe	TEMPS=pst|NOMB.=s|CAS=r	entree
a	a3	PRE	MORPH=empty	a
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	touz
jours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r	jours
sanz	sans	PRE	MORPH=empty	sanz
retour	retor1	NOMcom	NOMB.=s|GENRE=m|CAS=r	retour
tant	tant	ADVgen	DEGRE=-	tant
lai	laissier	ADVgen	DEGRE=-	lai
desirree	desirrer	VERppe	NOMB.=s|GENRE=f	desirree
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
douce	douz	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	douce
dolour	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolour
u	o3	PROrel	MORPH=empty	u
que	que4	CONsub	NOMB.=s	que
rienz	rien	PROind	NOMB.=s|GENRE=f|CAS=r	rienz
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n	qui
soit	estre1	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s	soit
nee	naistre	VERppe	NOMB.=s|GENRE=f|CAS=n	nee
ne	ne2	ADVneg	MORPH=empty	ne
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
tel	tel	ADJind	NOMB.=s|GENRE=m|CAS=n	tel
savoir	savoir	NOMcom	MORPH=empty	savoir
Douce	douz	ADJqua	TEMPS=pst|NOMB.=s|GENRE=f|CAS=n	Douce
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n	dame
ainc	ainc	ADVgen	DEGRE=-	ainc
ne	ne2	ADVneg	MORPH=empty	ne
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i	vous
dis	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	dis
nul	nul	DETind	NOMB.=s|GENRE=m|CAS=r	nul
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r	jour
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=r	ma
grant	grant	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p	grant
dolor	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=r	dolor
ainz	ainz	ADVgen	DEGRE=-	ainz
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r	l
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	ai
touz	tot	DETind	NOMB.=p|GENRE=m|CAS=r	touz
jours	jor	NOMcom	NOMB.=p|GENRE=m|CAS=r	jours
celee	celee1	VERppe	NOMB.=s|GENRE=f|CAS=r	celee
mort	morir	VERppe	NOMB.=s|GENRE=f|CAS=r	mort
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
mi	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mi
oeil	ueil	NOMcom	NOMB.=p|GENRE=m|CAS=r	oeil
qui	qui	PROrel	NOMB.=p|GENRE=m|CAS=n	qui
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r	m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p	ont
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r	mis
en	en1	PRE	MORPH=empty	en
errour	error1	NOMcom	NOMB.=s|GENRE=f|CAS=r	errour
dont	dont	PROrel	NOMB.=s|GENRE=m|CAS=i	dont
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
painne	peine	NOMcom	NOMB.=s|GENRE=f|CAS=n	painne
n	ne1	ADVneg	MORPH=empty	n
iert	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s	iert
ja	ja	ADVgen	DEGRE=-	ja
jour	jor	NOMcom	NOMB.=s|GENRE=m|CAS=r|DEGRE=-	jour
a	a3	PRE	TEMPS=pst	a
