token	normalised
Sauez	savez
pour	pour
coi	coi
plaig	plaig
et	et
souspir	souspir
seigneur	seigneur
n	n
en	en
faiz	faiz
pas	pas
a	a
blasmer	blasmer
touz	touz
iours	jours
m	m
estuet	estuet
ma	ma
mort	mort
seruir	seruir
d	d
amours	amours
ne	ne
puis	puis
mon	mon
cuer	cuer
oster	oster
mes	mes
honeurs	honeurs
m	m
est	est
d	d
einsint	einsint
morir	morir
si	si
en	en
uueill	vueill
mieus	mieus
ma	ma
mort	mort
soufrir	soufrir
tant	tant
qu	qu
a	a
pluz	pluz
en	en
puisse	puisse
monter	monter
S	s
amours	amours
me	me
fet	fet
ses	ses
maus	maus
sentir	sentir
ne	ne
m	m
en	en
doit	doit
il	il
mie	mie
peser	peser
c	c
autres	autres
nes	nes
puet	puet
mes	mes
soustenir	soustenir
une	une
heure	heure
sanz	sanz
soi	soi
reposer	reposer
mes	mes
ie	je
sui	sui
amis	amis
sanz	sanz
mentir	mentir
ia	ja
diex	diex
ne	ne
me	me
lait	lait
repentir	repentir
	
car	car
en	en
amant	amant
uueil	vueil
bien	bien
finer	finer
Amours	amours
tel	tel
heure	heure
ui	vi
iadis	jadis
que	que
uous	vous
me	me
leissiez	leissiez
en	en
pais	pais
mes	mes
or	or
sui	sui
ie	je
loiaus	loiaus
amis	amis
c	c
autre	autre
rienz	rienz
ne	ne
me	me
grieue	grieve
messerai	messerai
ie	je
donc	donc
par	par
uous	vous
ocis	ocis
nenil	nenil
trop	trop
auriez	avriez
mespris	mespris
quant	quant
ie	je
tout	tout
pour	pour
uous	vous
seruir	seruir
laiz	laiz
Ha	oa
cuers	cuers
de	de
noient	noient
t	t
esbahiz	esbahiz
ia	ja
n	n
ama	ama
onques	onques
hom	hom
mauuaiz	mavvaiz
serf	serf
tant	tant
que	que
tu	tu
aies	aies
conquis	conquis
ce	ce
que	que
pluz	pluz
desirres	desirres
touz	touz
dis	dis
uoire	voire
cors	cors
maiz	maiz
la	la
mors	mors
m	m
est	est
prez	prez
