token	lemma	POS	morph	treated
en	en1	PRE	MORPH=empty	en
tous	tot	DETind	NOMB.=p|GENRE=m|CAS=r	tous
tans	tant	NOMcom	CAS=r|DEGRE=-	tans
que	que4	CONsub	MORPH=empty	que
vente	vente	NOMcom	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s|GENRE=f	vente
bise	bis	VERcjg	NOMB.=s	bise
pour	por2	PRE	MORPH=empty	pour
cele	cel	PROdem	NOMB.=s|GENRE=f|CAS=r	cele
dont	dont	PROrel	NOMB.=s|GENRE=f|CAS=i	dont
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
soupris	sorprendre	VERppe	NOMB.=s|GENRE=m|CAS=n	soupris
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
n	ne1	ADVneg	MORPH=empty	n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
pas	pas	ADVneg	MORPH=empty	pas
de	de	PRE	MORPH=empty	de
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	moi
souprise	sorprendre	VERppe	MODE=sub|NOMB.=s|GENRE=f|CAS=r	souprise
		PONfbl	MORPH=empty	
devers	devers	PRE	MORPH=empty	devers
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r	mes
cuers	cuer2	NOMcom	NOMB.=p|GENRE=m|CAS=r	cuers
noirs	noir	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p	noirs
et	et	CONcoo	MORPH=empty	et
bis	bis	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p	bis
de	de	PRE	MORPH=empty	de
fine	fin2	ADJqua	NOMB.=s|GENRE=f|CAS=r	fine
amour	amor	NOMcom	NOMB.=s|GENRE=f|CAS=r	amour
lai	lait1	ADVgen	NOMB.=s|DEGRE=-	lai
requise	requerre	VERppe	MODE=sub|NOMB.=s	requise
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
cuer	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=r	cuer
et	et	CONcoo	MORPH=empty	et
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r	cors
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	a
espris	esprendre2	VERppe	NOMB.=s|GENRE=m|CAS=r	espris
et	et	CONcoo	MORPH=empty	et
s	se	CONsub	GENRE=f	s
ele	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n	ele
nen	ne1	ADVneg	MORPH=empty	nen
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
esprise	esprendre2	VERppe	NOMB.=s|GENRE=f|CAS=n	esprise
		PONfbl	MORPH=empty	
pour	por2	PRE	MORPH=empty	pour
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
grant	grant	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p	grant
mal	mal1	NOMcom	NOMB.=s|GENRE=m|CAS=r	mal
la	il	ADVgen	NOMB.=s|GENRE=f|CAS=r	la
requis	requerre	VERppe	NOMB.=s|GENRE=f|CAS=r	requis
mais	mais1	CONcoo	MORPH=empty	mais
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n	la
douleurs	dolor	NOMcom	NOMB.=s|GENRE=f|CAS=n	douleurs
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
devise	deviser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	devise
qu	que4	CONsub	MORPH=empty	qu
a	a3	PRE	MORPH=empty	a
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r	la
meilleur	meillor	NOMcom	NOMB.=s|GENRE=f|CAS=r|DEGRE=s	meilleur
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i	me
sui	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s	sui
pris	prendre	VERppe	NOMB.=s|GENRE=m|CAS=n	pris
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n	qui
ainc	ainz	ADVgen	DEGRE=-	ainc
fust	estre1	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s	fust
en	en1	PRE	MORPH=empty	en
cest	cest	DETdem	NOMB.=s|GENRE=m|CAS=r	cest
mout	mout	ADVgen	DEGRE=-	mout
prise	prendre	VERppe	NOMB.=s|GENRE=f|CAS=r	prise
se	se	CONsub	CAS=r	se
i	i2	PROadv	MORPH=empty	i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s	est
ore	or4	ADVgen	DEGRE=-	ore
a	a3	PRE	MORPH=empty	a
son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r	son
devis	deviser	NOMcom	NOMB.=s|GENRE=m|CAS=r	devis
tort	tort2	NOMcom	NOMB.=s|GENRE=m|CAS=r	tort
a	a3	PRE	MORPH=empty	a
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r	mon
