token	normalised
CHanter	Cranter
m	m
estuet	estuet
que	que
ne	ne
m	m
en	en
puis	puis
tenir	tenir
<UNK>	oonku
si	si
n	n
ai	ai
ie	je
fors	fors
qu	qu
anui<UNK>	anuirinas
pesance	pesance
mes	mes
tout	tout
ades	ades
se	se
fait	fait
bon	bon
resioir	resjoir
qu	qu
en	en
fere	fere
duel	duel
nus	nus
dou	dou
mõt	mont
ne	ne
s	s
auance	avance
ie	je
ne	ne
chant	chant
pas	pas
com	com
hom	hom
qui	qui
soit	soit
a	a
mesmes	mesmes
com	com
destroiz	destroiz
pensis	pensis
<UNK>	oonku
esgarez	esgarez
q̃	que
ie	je
n	n
ai	ai
mais	mais
de	de
bien	bien
nule	nule
esꝑance	espeaance
ains	ains
sui	sui
Ie	Ee
uos	vos
di	di
bien	bien
uneriẽs	uneriens
toz	toz
iors	jors
a	a
paroles	paroles
menez	menez
sans	sans
mentir	mentir
qu	qu
en	en
amor	amor
aeur	aeur
<UNK>	oonku
grant	grant
cheance	cheance
se	se
ie	je
de	de
li	li
me	me
poisse	poisse
partir	partir
mielz	mielz
m	m
en	en
uenist	venist
qu	qu
estre	estre
sires	sires
de	de
france	france
or	or
aue	ave
dit	dit
com	com
fox	fox
desesperez	desesperez
miex	miex
aim	aim
morir	morir
recordãs	recordans
s	s
es	es
b	b
iautez	jautez
<UNK>	oonku
songnͣt	songnat
sen	sen
<UNK>	oonku
sa	sa
douce	douce
acoĩtance	acointance
qu	qu
estre	estre
sires	sires
de	de
tot	tot
le	le
mont	mont
clamez	clamez
Il	ol
n	n
aura	avra
bien	bien
ie	je
sai	sai
a	a
escient	escient
qu	qu
amors	amors
me	me
het	het
<UNK>	oonku
ma	ma
dame	dame
m	m
oublie	oublie
s	s
est	est
il	il
raisons	raisons
qui	qui
a	a
amer	amer
entent	entent
qu	qu
il	il
ne	ne
dout	dout
mort	mort
ne	ne
peine	peine
ne	ne
folie	folie
puisque	puisque
me	me
sui	sui
a	a
madame	madame
dounez	dounez
amors	amors
le	le
uelt	velt
<UNK>	oonku
qnͣtil	quaatil
est	est
ses	ses
gres	gres
ou	ou
ie	je
morrai	morrai
ouier	ouier
aura	avra
m	m
amie	amie
ou	ou
ma	ma
uie	vie
n	n
iert	iert
mie	mie
masantez	masantez
Li	li
fenix	fenix
qi	qu
uert	vert
la	la
busche	busche
<UNK>	oonku
les	les
armẽt	arment
en	en
queil	queil
s	s
art	art
<UNK>	oonku
giete	grete
fors	fors
de	de
uie	vie
aussi	aussi
quis	quis
iema	iema
mort	mort
<UNK>	oonku
mon	mon
torment	torment
quant	quant
ie	je
lauise	lauise
pitiez	pitiez
ne	ne
m	m
aide	aide
dex	dex
tant	tant
me	me
fu	fu
li	li
ueoir	veoir
sauorez	savorez
dont	dont
i	i
aurai	avrai
puis	puis
tant	tant
de	de
max	max
endurez	endurez
li	li
souuenirs	souvenirs
me	me
fait	fait
morir	morir
denu	denu
ie	je
<UNK>	oonku
li	li
desirs	desirs
<UNK>	oonku
lagnͣs	lagnass
uolentez	volentez
Dame	dame
merci	merci
qui	qui
toz	toz
les	les
biens	biens
sauez	savez
toutes	toutes
ualors	valors
<UNK>	oonku
toutez	toutez
gnͣs	gnaas
bontez	bontez
sont	sont
plus	plus
en	en
uos	vos
qñ	que
dame	dame
qui	qui
soit	soit
nee	nee
secorez	secorez
moi	moi
que	que
fere	fere
le	le
poez	poez
Chãcon	chancon
phelipe	phelipe
a	a
mon	mon
ami	ami
corez	corez
puis	puis
q̃	que
il	il
s	s
est	est
dedenz	dedenz
la	la
co	co
rt	rt
boutez	boutez
bien	bien
ẽ	en
s	s
amor	amor
ᷤenhaine	oenhaine
tornee	tornee
a	a
peine	peine
iermes	iermes
de	de
bele	bele
dame	dame
amez	amez
